"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Phelps Seeks More Gold at World Championships  INDIANAPOLIS (Reuters) - [[Still]] [[riding]] a wave of euphoria  from the Olympics, [[Michael]] Phelps returns to the pool this [[week]]  at the world short [[course]] swimming championships seeking a  [[repeat]] of his six gold medals in Athens.","Phelps Seeks More Gold at World Championships  INDIANAPOLIS (Reuters) - [[currently]] [[stirring]] a wave of euphoria  from the Olympics, [[chris]] Phelps returns to the pool this [[afternoon]]  at the world short [[spring]] swimming championships seeking a  [[tally]] of his six gold medals in Athens.",0.6539984941482544,0.6540057063102722,1,1,1,220,"Failed"
"Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a [[moment]], [[stopped]] being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a [[moments]], [[remembering]] being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",0.6548905968666077,0.8284555673599243,1,0,1,80,"Successful"
"Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.","Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.",0.7147110104560852,0.7147110104560852,0,0,2,1,"Skipped"
"Pfizer Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will provide health-care professionals with additional information about its Bextra arthritis drug and that it will conduct further studies to confirm the drug #39;s long-term cardiovascular safety record.","Pfizer Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will provide health-care professionals with additional information about its Bextra arthritis drug and that it will conduct further studies to confirm the drug #39;s long-term cardiovascular safety record.",0.8114748001098633,0.8114748001098633,1,1,2,1,"Skipped"
"Today in Athens Leontien Zijlaard-van [[Moorsel]] of the Netherlands wipes a tear after [[winning]] the gold medal in the women #39;s road cycling individual time trial at the [[Vouliagmeni]] Olympic Centre in Athens on Wednesday. ","Today in Athens Leontien Zijlaard-van [[door]] of the Netherlands wipes a tear after [[awarding]] the gold medal in the women #39;s road cycling individual time trial at the [[athens]] Olympic Centre in Athens on Wednesday. ",0.6539977788925171,0.6539989709854126,1,1,1,126,"Failed"
"US Airways, Pilots Union Near Agreement US Airways is seeking \$800 million in concessions from employee unions as it attempts to avoid filing Chapter 11. The Air Line Pilots Association will present its proposal on the evening of ","US Airways, Pilots Union Near Agreement US Airways is seeking \$800 million in concessions from employee unions as it attempts to avoid filing Chapter 11. The Air Line Pilots Association will present its proposal on the evening of ",0.7147138118743896,0.7147138118743896,0,0,2,1,"Skipped"
"Restive Maldives eases curfew after rounding up [[dissidents]] (AFP) AFP - A curfew in the capital of the Maldives was eased but [[parliament]] sessions were put off indefinitely and emergency rule [[continued]] following last week's riots, officials and residents said.","Restive Maldives eases curfew after rounding up [[killers]] (AFP) AFP - A curfew in the capital of the Maldives was eased but [[legislative]] sessions were put off indefinitely and emergency rule [[changed]] following last week's riots, officials and residents said.",0.5903487205505371,0.5903564095497131,0,0,0,179,"Failed"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.8719051480293274,0.8719051480293274,1,1,0,1,"Skipped"
"Protests in [[Canada]] over Ukraine [[crisis]] (AFP) AFP - Hundreds of Canadians, many of [[Ukrainian]] descent, [[braved]] [[freezing]] temperatures to protest what they consider to be the fixed [[outcome]] of the Ukrainian presidential election.","Protests in [[ice]] over Ukraine [[toronto]] (AFP) AFP - Hundreds of Canadians, many of [[ukraine]] descent, [[find]] [[colder]] temperatures to protest what they consider to be the fixed [[goal]] of the Ukrainian presidential election.",0.5903596878051758,0.5905928611755371,0,0,0,146,"Failed"
"HD DVD will boost quality, help stores Four Hollywood studios this week embraced a new high-definition DVD format from electronics giant Toshiba - raising many questions for video lovers who have driven sales of pre-recorded DVDs to new heights.","HD DVD will boost quality, help stores Four Hollywood studios this week embraced a new high-definition DVD format from electronics giant Toshiba - raising many questions for video lovers who have driven sales of pre-recorded DVDs to new heights.",0.6580086946487427,0.6580086946487427,1,1,3,1,"Skipped"
"Kmart to Sell 18 Stores to Home Depot  NEW YORK (Reuters) - Retailer Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","Kmart to Sell 18 Stores to Home Depot  NEW YORK (Reuters) - Retailer Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",0.8160820007324219,0.8160820007324219,1,1,2,1,"Skipped"
"EC presses for safer internet The EU Telecommunications Council today today launched Safer Internet Plus, a scheme to help parents and teachers control what children view online.","EC presses for safer internet The EU Telecommunications Council today today launched Safer Internet Plus, a scheme to help parents and teachers control what children view online.",0.658011257648468,0.658011257648468,1,1,3,1,"Skipped"
"US suspends helicopter flights after Japan crash (AFP) AFP - The United [[States]] suspended flights of CH-53D military helicopters in Japan, [[bowing]] to protests over a crash in an [[Okinawa]] university campus.","US suspends helicopter flights after Japan crash (AFP) AFP - The United [[countries]] suspended flights of CH-53D military helicopters in Japan, [[causing]] to protests over a crash in an [[emory]] university campus.",0.5903964042663574,0.8716798424720764,0,1,0,111,"Successful"
"Hostages plight clouds [[meeting]] of Blairs party BRIGHTON, England The annual conference of [[Prime]] Minister Tony Blair #39;s Labour Party opened here [[Monday]] under the pall of the war in Iraq, as the fate of the [[British]] hostage Ken Bigley remained uncertain amid fresh [[appeals]] for his release from family ","Hostages plight clouds [[courtesy]] of Blairs party BRIGHTON, England The annual conference of [[blair]] Minister Tony Blair #39;s Labour Party opened here [[tonight]] under the pall of the war in Iraq, as the fate of the [[american]] hostage Ken Bigley remained uncertain amid fresh [[pleas]] for his release from family ",0.5903609991073608,0.5904006958007812,0,0,0,103,"Failed"
"Alamosa Offers to Buy AirGate (Reuters) Reuters - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) Reuters - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.",0.6582556366920471,0.6582556366920471,1,1,3,1,"Skipped"
"UN #39;s [[Kofe]] Annan [[Calls]] Iraq War Illegal United Nations [[Secretary]] General Kofi Annan said this week that the [[US]] war in Iraq is illegal and questioned whether the [[country]] could hold credible ","UN #39;s [[k]] Annan [[calling]] Iraq War Illegal United Nations [[director]] General Kofi Annan said this week that the [[coming]] war in Iraq is illegal and questioned whether the [[question]] could hold credible ",0.5903535485267639,0.5903568267822266,0,0,0,120,"Failed"
"A Distraction as a Deadline Approaches As the holidays approach, Christmas spirit is a bargain-hunting essential.","A Distraction as a Deadline Approaches As the holidays approach, Christmas spirit is a bargain-hunting essential.",0.6580029726028442,0.6580029726028442,1,1,3,1,"Skipped"
"Colgate to cut workforce CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring.","Colgate to cut workforce CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring.",0.7147107124328613,0.7147107124328613,0,0,2,1,"Skipped"
"Cycling: Petacchi wins second stage in Spain MADRID : Alessandro [[Petacchi]] showed why he is considered one of the world #39;s top [[sprinters]] when coming out on top in a mass dash to the line in the second [[stage]] of the Tour of Spain.","Cycling: Petacchi wins second stage in Spain MADRID : Alessandro [[toni]] showed why he is considered one of the world #39;s top [[sprinter]] when coming out on top in a mass dash to the line in the second [[stretch]] of the Tour of Spain.",0.6539987325668335,0.6540035009384155,1,1,1,81,"Failed"
"A conspiracy theory : In the [[aftermath]] of Arafats passing AH Jaffor Ullah. Yasser Arafat, the [[acknowledged]] [[leader]] of Palestinian people, lived amidst controversy all through his [[life]]. [[The]] cause of his death has now become a [[source]] of controversy amongst the departed leaders people all over Middle East.","A conspiracy theory : In the [[words]] of Arafats passing AH Jaffor Ullah. Yasser Arafat, the [[great]] [[hero]] of Palestinian people, lived amidst controversy all through his [[lives]]. [[this]] cause of his death has now become a [[form]] of controversy amongst the departed leaders people all over Middle East.",0.5903651714324951,0.5903929471969604,0,0,0,245,"Failed"
"Cloud rat arrives at London Zoo London zoo celebrates the birth of a Panay cloud rat, a very rare tree-living rodent from the Philippines.","Cloud rat arrives at London Zoo London zoo celebrates the birth of a Panay cloud rat, a very rare tree-living rodent from the Philippines.",0.6580020189285278,0.6580020189285278,1,1,3,1,"Skipped"
"Oracle expected to push on content management at OpenWorld Oracle is expected to unveil updates to its software's content management and business intelligence functions, as well as other enhancements at next week's Oracle OpenWorld user event.","Oracle expected to push on content management at OpenWorld Oracle is expected to unveil updates to its software's content management and business intelligence functions, as well as other enhancements at next week's Oracle OpenWorld user event.",0.6580047607421875,0.6580047607421875,1,1,3,1,"Skipped"
"Her aim: Give Tufts-NEMC intensive care For 10 years, Ellen Zane oversaw community doctors for Partners HealthCare, the parent organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most profitable hospital and physician network in Massachusetts. Then in December, she became chief executive of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...","Her aim: Give Tufts-NEMC intensive care For 10 years, Ellen Zane oversaw community doctors for Partners HealthCare, the parent organization of Massachusetts General and Brigham and Women's hospitals and the biggest and most profitable hospital and physician network in Massachusetts. Then in December, she became chief executive of a very different institution: Tufts-New England Medical Center in Boston's Chinatown neighborhood. Tufts-NEMC is not only smaller, it's ...",0.8160713911056519,0.8160713911056519,1,1,2,1,"Skipped"
"Two [[Britons]] shot dead near death railway bridge (AFP) AFP - Two Britons were shot [[dead]] by unknown gunmen near the famous Bridge over the River Kwai in [[western]] Thailand, police [[said]].","Two [[soldiers]] shot dead near death railway bridge (AFP) AFP - Two Britons were shot [[unconscious]] by unknown gunmen near the famous Bridge over the River Kwai in [[modern]] Thailand, police [[say]].",0.5903670787811279,0.5915977954864502,0,0,0,147,"Failed"
"Science ; As ice thaws, arctic peoples at loss for words Science News, Iceland, What are the words used by indigenous peoples in the Arctic for  quot;hornet, quot;  quot;robin, quot;  quot;elk, quot;  quot;barn owl quot; or  quot;salmon?","Science ; As ice thaws, arctic peoples at loss for words Science News, Iceland, What are the words used by indigenous peoples in the Arctic for  quot;hornet, quot;  quot;robin, quot;  quot;elk, quot;  quot;barn owl quot; or  quot;salmon?",0.6580090522766113,0.6580090522766113,1,1,3,1,"Skipped"
"Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the Internet.","Movie Studios to Sue Illegal Film-File Traders Movie studios and the Motion Picture Association of America said on Thursday they would sue individuals suspected of illegally distributing movies over the Internet.",0.6581370830535889,0.6581370830535889,1,1,3,1,"Skipped"
"SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.","SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.",0.8160794973373413,0.8160794973373413,1,1,2,1,"Skipped"
"Annan Starts Reshuffling UN Staff for Reform Push (Reuters) Reuters - [[U]].[[N]]. [[Secretary-General]] [[Kofi]]\Annan on Monday chose the high-profile British [[head]] of a key\[[agency]] as his new chief of staff, the start of a [[reshuffle]]\[[aimed]] at [[instituting]] U.N. reforms and combating scandals.","Annan Starts Reshuffling UN Staff for Reform Push (Reuters) Reuters - [[w]].[[e]]. [[r]] [[magazine]]\Annan on Monday chose the high-profile British [[manager]] of a key\[[name]] as his new chief of staff, the start of a [[brilliant]]\[[job]] at [[making]] U.N. reforms and combating scandals.",0.590354323387146,0.590492844581604,0,0,0,268,"Failed"
"Inaction #39;s Consequence LAST MONTH the United States and its allies signaled a [[change]] in Sudan policy. Rather than pressuring Sudan #39;s government to [[halt]] its genocidal attacks against civilians in the western province of Darfur, they ","Inaction #39;s Consequence LAST MONTH the United States and its allies signaled a [[transformation]] in Sudan policy. Rather than pressuring Sudan #39;s government to [[initiate]] its genocidal attacks against civilians in the western province of Darfur, they ",0.5903566479682922,0.5903578400611877,0,0,0,103,"Failed"
"Bonds MVP Award Provides Sparkle in [[Tainted]] Season  NEW YORK (Reuters) - San Francisco Giants slugger [[Barry]]  Bonds captured a record seventh MVP award Monday, [[providing]] a  sparkling [[finish]] to a season tainted by doping allegations.","Bonds MVP Award Provides Sparkle in [[baseball]] Season  NEW YORK (Reuters) - San Francisco Giants slugger [[said]]  Bonds captured a record seventh MVP award Monday, [[provided]] a  sparkling [[outcome]] to a season tainted by doping allegations.",0.6540075540542603,0.6572777628898621,1,1,1,123,"Failed"
"union halts vote on grocers #39; offer Members of the grocery workers union will continue to meet to discuss the final contract proposal from King Soopers, Safeway and Albertsons following a surprise decision by the international union to halt voting on the offers.","union halts vote on grocers #39; offer Members of the grocery workers union will continue to meet to discuss the final contract proposal from King Soopers, Safeway and Albertsons following a surprise decision by the international union to halt voting on the offers.",0.8160620927810669,0.8160620927810669,1,1,2,1,"Skipped"
"Oil Edges Down, Microsoft Boosts Techs  NEW YORK (Reuters) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before taking back most of their losses,  but the downward trend knocked energy company stocks lower and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.","Oil Edges Down, Microsoft Boosts Techs  NEW YORK (Reuters) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before taking back most of their losses,  but the downward trend knocked energy company stocks lower and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.",0.7147074937820435,0.7147074937820435,0,0,2,1,"Skipped"
"Cherry OS: New Emulator Runs Mac OS On Windows Hardware A company called MXS announced a new software emulator called Cherry OS that makes it possible to install Mac OS X onto x86 hardware (running Windows).","Cherry OS: New Emulator Runs Mac OS On Windows Hardware A company called MXS announced a new software emulator called Cherry OS that makes it possible to install Mac OS X onto x86 hardware (running Windows).",0.6580026149749756,0.6580026149749756,1,1,3,1,"Skipped"
"America #39;s curse There is an all but unanswerable [[case]] for asserting that the biggest story out of the United States this week has [[nothing]] to do with the presidential election, has no [[connection]] with the flu [[vaccine]] shortage and that it does not [[involve]] a gay bishop either ","America #39;s curse There is an all but unanswerable [[issue]] for asserting that the biggest story out of the United States this week has [[none]] to do with the presidential election, has no [[associated]] with the flu [[vaccines]] shortage and that it does not [[choose]] a gay bishop either ",0.6540316343307495,0.6541632413864136,1,1,1,58,"Failed"
"Button defends F1 decision Britain #39;s [[Jenson]] Button has justified his decision to leave BAR for Williams as the dispute over his future [[moves]] [[towards]] a conclusion.","Button defends F1 decision Britain #39;s [[failed]] Button has justified his decision to leave BAR for Williams as the dispute over his future [[moved]] [[toward]] a conclusion.",0.65400230884552,0.654053807258606,1,1,1,70,"Failed"
"ATA: Customers Won #39;t Be Affected By Bankruptcy INDIANAPOLIS -- ATA says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy Tuesday.","ATA: Customers Won #39;t Be Affected By Bankruptcy INDIANAPOLIS -- ATA says it will honor all tickets and maintain its full schedule, after filing for Chapter 11 bankruptcy Tuesday.",0.7451823949813843,0.7451823949813843,0,0,2,1,"Skipped"
"US stocks: Markets rally on Bush win; oil surge limits gains US stocks rallied Wednesday, boosted by shares of health and defence companies that are seen benefiting from the re-election of President George W. Bush, but higher oil prices checked advances.","US stocks: Markets rally on Bush win; oil surge limits gains US stocks rallied Wednesday, boosted by shares of health and defence companies that are seen benefiting from the re-election of President George W. Bush, but higher oil prices checked advances.",0.7147071361541748,0.7147071361541748,0,0,2,1,"Skipped"
"Pakistan [[collapses]] at the [[WACA]] Opener Justin Langer was last out after a [[glorious]] innings of 191 as Australia totaled 381 on the second [[morning]] of the first test against Pakistan in Perth on [[Friday]].","Pakistan [[collapsed]] at the [[start]] Opener Justin Langer was last out after a [[close]] innings of 191 as Australia totaled 381 on the second [[eve]] of the first test against Pakistan in Perth on [[monday]].",0.6539991497993469,0.6540076732635498,1,1,1,132,"Failed"
"Veterans Committee [[counts]] for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or [[might]] not) [[remember]], there #39;s a (nearly) new committee in town.","Veterans Committee [[calling]] for little The Hall of [[events]] released the latest Veterans Committee ballot yesterday. As you might (or [[doubt]] not) [[recall]], there #39;s a (nearly) new committee in town.",0.6540007591247559,0.6540130972862244,1,1,1,85,"Failed"
"The Next Giant Leap Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in astronautics. Lessig: Technology over ideology!","The Next Giant Leap Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in astronautics. Lessig: Technology over ideology!",0.6580018997192383,0.6580018997192383,1,1,3,1,"Skipped"
"Vietnam Marks Independence with Pardons for [[Prisoners]]  HANOI (Reuters) - Vietnam has [[released]] nearly 9,000  [[prisoners]], including 10 inmates whose cases it says had [[drawn]]  international attention, as part of traditional pardons [[granted]]  ahead of independence celebrations on September 2.","Vietnam Marks Independence with Pardons for [[prisons]]  HANOI (Reuters) - Vietnam has [[visited]] nearly 9,000  [[inmates]], including 10 inmates whose cases it says had [[demanded]]  international attention, as part of traditional pardons [[scheduled]]  ahead of independence celebrations on September 2.",0.5903539061546326,0.5903831720352173,0,0,0,181,"Failed"
"ESPN.com news services Six [[months]] ago, Scottie Pippen issued a  quot;This is [[probably]] it for me quot; declaration, that last season was [[looking]] more and more like his last in an NBA uniform.","ESPN.com news services Six [[hour]] ago, Scottie Pippen issued a  quot;This is [[so]] it for me quot; declaration, that last season was [[playing]] more and more like his last in an NBA uniform.",0.6539993286132812,0.6540001630783081,1,1,1,74,"Failed"
"Treasuries Benefit on Spike in Crude Oil  NEW YORK (Reuters) - Treasury debt prices climbed on Monday  as investors bet oil prices near record highs might dent U.S.  consumption and force the Federal Reserve to slow the pace of  interest rate hikes.","Treasuries Benefit on Spike in Crude Oil  NEW YORK (Reuters) - Treasury debt prices climbed on Monday  as investors bet oil prices near record highs might dent U.S.  consumption and force the Federal Reserve to slow the pace of  interest rate hikes.",0.7147090435028076,0.7147090435028076,0,0,2,1,"Skipped"
"Novell launches Linux for desktop computers Novell, one of the popular names in the open-source community, has launched Linux Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.","Novell launches Linux for desktop computers Novell, one of the popular names in the open-source community, has launched Linux Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.",0.658003568649292,0.658003568649292,1,1,3,1,"Skipped"
"Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of slot machines, Tuesday said said profit for its latest quarter fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.","Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of slot machines, Tuesday said said profit for its latest quarter fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.",0.7147479057312012,0.7147479057312012,0,0,2,1,"Skipped"
"England [[v]] Zimbabwe England welcomed back the world #39;s best one-day [[player]] on Friday as they began their challenge for the ICC Champions [[Trophy]] by naming key all-rounder Andrew Flintoff in their line-up to face Zimbabwe at Edgbaston.","England [[england]] Zimbabwe England welcomed back the world #39;s best one-day [[players]] on Friday as they began their challenge for the ICC Champions [[challenge]] by naming key all-rounder Andrew Flintoff in their line-up to face Zimbabwe at Edgbaston.",0.6539965271949768,0.6539987325668335,1,1,1,85,"Failed"
"Starting today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give big stock option packages to senior executives.","Starting today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give big stock option packages to senior executives.",0.8159444332122803,0.8159444332122803,1,1,2,1,"Skipped"
"Broncos DT [[Elliss]] [[Out]] for the Season  ENGLEWOOD, Colo. (Sports Network) - Veteran [[defensive]]  tackle Luther [[Elliss]] of the Denver Broncos will miss the  [[remainder]] of the season because of a herniated [[disk]] in his  lower back.","Broncos DT [[s]] [[released]] for the Season  ENGLEWOOD, Colo. (Sports Network) - Veteran [[nfl]]  tackle Luther [[martin]] of the Denver Broncos will miss the  [[month]] of the season because of a herniated [[discs]] in his  lower back.",0.653996467590332,0.6540031433105469,1,1,1,147,"Failed"
"Gazprom Plans LNG Terminal in US Gazprom came a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.","Gazprom Plans LNG Terminal in US Gazprom came a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.",0.8150983452796936,0.8150983452796936,1,1,2,1,"Skipped"
"Malaysia #39;s [[Anwar]] Returns to Hero #39;s Welcome Malaysia #39;s former [[deputy]] prime minister Anwar Ibrahim has come home to a rock star #39;s welcome Sunday. [[He]] [[returned]] from undergoing back surgery in Germany following his release from prison last month.","Malaysia #39;s [[hello]] Returns to Hero #39;s Welcome Malaysia #39;s former [[vice]] prime minister Anwar Ibrahim has come home to a rock star #39;s welcome Sunday. [[she]] [[returns]] from undergoing back surgery in Germany following his release from prison last month.",0.5904003381729126,0.7940096855163574,0,1,0,73,"Successful"
"Notes: Two-strike, [[two-out]] blues Chicago Cubs manager Dusty Baker [[talked]] to [[LaTroy]] Hawkins on Thursday, and said he #39;ll go to the right-hander again if the team is in a save [[situation]].","Notes: Two-strike, [[pittsburgh]] blues Chicago Cubs manager Dusty Baker [[commented]] to [[manager]] Hawkins on Thursday, and said he #39;ll go to the right-hander again if the team is in a save [[place]].",0.6539966464042664,0.6539992690086365,1,1,1,131,"Failed"
"Report: Israeli army [[mistakenly]] [[kills]] three Egyptian soldiers JERUSALEM A preliminary Israeli army investigation has found that Israeli troops apparently [[killed]] three Egyptian soldiers by mistake, thinking they were Palestinian militants along the [[Gaza-Egypt]] border.","Report: Israeli army [[successfully]] [[engaged]] three Egyptian soldiers JERUSALEM A preliminary Israeli army investigation has found that Israeli troops apparently [[involved]] three Egyptian soldiers by mistake, thinking they were Palestinian militants along the [[border]] border.",0.590354323387146,0.8365232944488525,0,1,0,138,"Successful"
