"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Microsoft vs Sendo: It #39;s over The legal battle between UK phone manufacturer Sendo and Microsoft has been settled, the companies announced on Monday morning. Sendo had been suing Microsoft for the alleged theft of trade secrets, fraud ","Microsoft vs Sendo: It #39;s over The legal battle between UK phone manufacturer Sendo and Microsoft has been settled, the companies announced on Monday morning. Sendo had been suing Microsoft for the alleged theft of trade secrets, fraud ",0.7334139347076416,0.7334139347076416,3,3,2,1,"Skipped"
"ACLU Seeks to Challenge Gay Adoption Ban (AP) AP - The American Civil Liberties Union asked the Supreme Court on Friday to hear its challenge to Florida's ban on adoptions by gays.","ACLU Seeks to Challenge Gay Adoption Ban (AP) AP - The American Civil Liberties Union asked the Supreme Court on Friday to hear its challenge to Florida's ban on adoptions by gays.",0.7578349709510803,0.7578349709510803,1,1,0,1,"Skipped"
"A conspiracy theory : In the aftermath of Arafats passing AH Jaffor Ullah. Yasser Arafat, the acknowledged leader of Palestinian people, lived amidst controversy all through his life. The cause of his death has now become a source of controversy amongst the departed leaders people all over Middle East.","A conspiracy theory : In the aftermath of Arafats passing AH Jaffor Ullah. Yasser Arafat, the acknowledged leader of Palestinian people, lived amidst controversy all through his life. The cause of his death has now become a source of controversy amongst the departed leaders people all over Middle East.",0.7545570731163025,0.7545570731163025,1,1,0,1,"Skipped"
"Analysis: PeopleSoft [[users]] [[speak]] out about Oracle takeover (InfoWorld) InfoWorld - [[The]] great debate over the [[impact]] of [[Oracle's]] hostile [[takeover]] of PeopleSoft has all the big industry [[analyst]] [[organizations]] weighing in. However, in most of the analysis one [[group's]] [[opinion]] seems to have been [[overlooked]]: that of [[PeopleSoft]] users.","Analysis: PeopleSoft [[uses]] [[spea𝒌]] out about Oracle takeover (InfoWorld) InfoWorld - [[Te]] great debate over the [[impac𝚝]] of [[Oracle'ѕ]] hostile [[takeoveⲅ]] of PeopleSoft has all the big industry [[analys𝚝]] [[organizationѕ]] weighing in. However, in most of the analysis one [[groսp's]] [[oinion]] seems to have been [[overlookeԁ]]: that of [[Peo]] [[pleSoft]] users.",0.7096133232116699,0.7226545810699463,3,3,3,303,"Failed"
"TruSecure merges with Betrusted BOSTON - Information security services companies TruSecure Corp. and Betrusted plan to announce on Tuesday that they have merged, forming a new company called Cybertrust.","TruSecure merges with Betrusted BOSTON - Information security services companies TruSecure Corp. and Betrusted plan to announce on Tuesday that they have merged, forming a new company called Cybertrust.",0.7702324986457825,0.7702324986457825,0,0,3,1,"Skipped"
"Cycling: Petacchi wins second stage in Spain MADRID : Alessandro Petacchi showed why he is considered one of the world #39;s top sprinters when coming out on top in a mass dash to the line in the second stage of the Tour of Spain.","Cycling: Petacchi wins second stage in Spain MADRID : Alessandro Petacchi showed why he is considered one of the world #39;s top sprinters when coming out on top in a mass dash to the line in the second stage of the Tour of Spain.",0.740535318851471,0.740535318851471,2,2,1,1,"Skipped"
"Gone Phishing? Zastrossi writes  quot;According to the Anti-Phishing Working Group, phishing sites--the practice of making sites that look and act like popular sites such as banks in order to steal personal information from customers--rose from 543 sites in September to ","Gone Phishing? Zastrossi writes  quot;According to the Anti-Phishing Working Group, phishing sites--the practice of making sites that look and act like popular sites such as banks in order to steal personal information from customers--rose from 543 sites in September to ",0.8639981746673584,0.8639981746673584,1,1,3,1,"Skipped"
"SEC may put end to quid pro quo (USATODAY.com) USATODAY.com - The Securities and Exchange Commission is expected to vote Wednesday to prohibit mutual fund companies from funneling stock trades to brokerage firms that agree to promote their funds to investors.","SEC may put end to quid pro quo (USATODAY.com) USATODAY.com - The Securities and Exchange Commission is expected to vote Wednesday to prohibit mutual fund companies from funneling stock trades to brokerage firms that agree to promote their funds to investors.",0.7035278081893921,0.7035278081893921,1,1,2,1,"Skipped"
"Pakistan collapses at the WACA Opener [[Justin]] Langer was last out after a glorious innings of 191 as Australia totaled 381 on the [[second]] morning of the first test against Pakistan in [[Perth]] on [[Friday]].","Pakistan collapses at the WACA Opener [[Jus𝚝in]] Langer was last out after a glorious innings of 191 as Australia totaled 381 on the [[secoոd]] morning of the first test against Pakistan in [[Preth]] on [[Friԁay]].",0.6829367876052856,0.7962355017662048,1,0,1,61,"Successful"
"E. Guinea coup suspects say they were tortured Equatorial Guinea has told a court he and his comrades had been chained like animals and tortured into confessing. and hand-cuffs to plead their innocence on Thursday.","E. Guinea coup suspects say they were tortured Equatorial Guinea has told a court he and his comrades had been chained like animals and tortured into confessing. and hand-cuffs to plead their innocence on Thursday.",0.7583186626434326,0.7583186626434326,1,1,0,1,"Skipped"
"Colombia reveals plot to assassinate Bush Colombian rebels plotted to assassinate George Bush during his brief stopover in the port of Cartagena last week, according to the country #39;s defence minister.","Colombia reveals plot to assassinate Bush Colombian rebels plotted to assassinate George Bush during his brief stopover in the port of Cartagena last week, according to the country #39;s defence minister.",0.6872265934944153,0.6872265934944153,1,1,0,1,"Skipped"
"Asian rust poses problem to area farmers David Martz, like many other area farmers, just sighed upon hearing the news that Asian soybean rust had been discovered in Louisiana.","Asian rust poses problem to area farmers David Martz, like many other area farmers, just sighed upon hearing the news that Asian soybean rust had been discovered in Louisiana.",0.8146703243255615,0.8146703243255615,1,1,2,1,"Skipped"
"ESPN.com news services Six months ago, Scottie Pippen issued a  quot;This is probably it for me quot; declaration, that last season was looking more and more like his last in an NBA uniform.","ESPN.com news services Six months ago, Scottie Pippen issued a  quot;This is probably it for me quot; declaration, that last season was looking more and more like his last in an NBA uniform.",0.891995906829834,0.891995906829834,2,2,1,1,"Skipped"
"Football: Spanish FA apologises The Spanish FA apologises to its English counterparts following racist chanting.","Football: Spanish FA apologises The Spanish FA apologises to its English counterparts following racist chanting.",0.7464693784713745,0.7464693784713745,3,3,0,1,"Skipped"
"Two Britons shot dead near death railway bridge (AFP) AFP - Two Britons were shot dead by unknown gunmen near the famous Bridge over the River Kwai in western Thailand, police said.","Two Britons shot dead near death railway bridge (AFP) AFP - Two Britons were shot dead by unknown gunmen near the famous Bridge over the River Kwai in western Thailand, police said.",0.7543903589248657,0.7543903589248657,1,1,0,1,"Skipped"
"[[Week's]] delay for Delta launcher Boeing's new heavy-lift Delta 4 rocket must wait a further week before making its maiden flight.","[[Weeks]] delay for Delta launcher Boeing's new heavy-lift Delta 4 rocket must wait a further week before making its maiden flight.",0.6506166458129883,0.7466996908187866,0,3,0,25,"Successful"
"Oxford 18 Cambridge 11 Replacement winger Ross Lavery scored the decisive try just two minutes from time as [[Oxford]] [[finally]] justified the favourites tag they had [[carried]] into each of the last three matches.","Oxford 18 Cambridge 11 Replacement winger Ross Lavery scored the decisive try just two minutes from time as [[Oxfоrd]] [[finalⅼy]] justified the favourites tag they had [[cɑrried]] into each of the last three matches.",0.681262731552124,0.793812096118927,1,0,1,52,"Successful"
"The Next Giant Leap Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in astronautics. [[Lessig]]: Technology over ideology!","The Next Giant Leap Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in astronautics. [[Lessiɡ]]: Technology over ideology!",0.6504119634628296,0.8853170275688171,3,2,3,24,"Successful"
"Boeing thinks Airbus is too optimistic on sector recovery The head of US aircraft maker Boeing, Harry Stonecipher, said Friday that the recovery in the sector would not be as strong as arch-rival Airbus was anticipating.","Boeing thinks Airbus is too optimistic on sector recovery The head of US aircraft maker Boeing, Harry Stonecipher, said Friday that the recovery in the sector would not be as strong as arch-rival Airbus was anticipating.",0.7295117378234863,0.7295117378234863,0,0,2,1,"Skipped"
"Is PeopleSoft waiting for the right price? A company board member testifies in trial that a sale would be possible if Oracle ups its offer.","Is PeopleSoft waiting for the right price? A company board member testifies in trial that a sale would be possible if Oracle ups its offer.",0.6596629619598389,0.6596629619598389,0,0,3,1,"Skipped"
"Novell launches Linux for desktop computers Novell, one of the popular names in the open-source community, has launched Linux Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.","Novell launches Linux for desktop computers Novell, one of the popular names in the open-source community, has launched Linux Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.",0.7668670415878296,0.7668670415878296,1,1,3,1,"Skipped"
"HP Unveils Cavalcade of Consumer Products (PC World) PC World - First TVs, new printers, long-lasting inks, and projectors are targeted\ at living room and office.","HP Unveils Cavalcade of Consumer Products (PC World) PC World - First TVs, new printers, long-lasting inks, and projectors are targeted\ at living room and office.",0.7683867812156677,0.7683867812156677,0,0,3,1,"Skipped"
"Broncos DT Elliss Out for the Season  ENGLEWOOD, Colo. (Sports Network) - Veteran defensive  tackle Luther Elliss of the Denver Broncos will miss the  remainder of the season because of a [[herniated]] disk in his  lower back.","Broncos DT Elliss Out for the Season  ENGLEWOOD, Colo. (Sports Network) - Veteran defensive  tackle Luther Elliss of the Denver Broncos will miss the  remainder of the season because of a [[herniɑted]] disk in his  lower back.",0.7206757068634033,0.7257444858551025,1,3,1,36,"Successful"
"Iraq video shows 'hostage [[deaths']] A video is released which apparently shows the killing of  two hostages in Iraq, while two others are released.","Iraq video shows 'hostage [[dеaths']] A video is released which apparently shows the killing of  two hostages in Iraq, while two others are released.",0.6466464996337891,0.6514546871185303,0,3,0,28,"Successful"
"Johnson Helps [[D-Backs]] End Nine-Game Slide (AP) AP - Randy Johnson took a four-hitter into the ninth inning to help the Arizona Diamondbacks end a nine-game losing streak Sunday, beating Steve [[Trachsel]] and the New York Mets 2-0.","Johnson Helps [[D˗Backs]] End Nine-Game Slide (AP) AP - Randy Johnson took a four-hitter into the ninth inning to help the Arizona Diamondbacks end a nine-game losing streak Sunday, beating Steve [[Trahcsel]] and the New York Mets 2-0.",0.6585280895233154,0.7372534275054932,1,2,1,47,"Successful"
"Oil Firm After 4 Percent Jump Oil prices held firm on Friday after leaping almost \$2 a day earlier on news US crude stocks sank to a five-month low last week and distillate fuels barely grew ahead of winter.","Oil Firm After 4 Percent Jump Oil prices held firm on Friday after leaping almost \$2 a day earlier on news US crude stocks sank to a five-month low last week and distillate fuels barely grew ahead of winter.",0.7329933643341064,0.7329933643341064,1,1,2,1,"Skipped"
"Starting today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give big stock option packages to senior executives.","Starting today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give big stock option packages to senior executives.",0.755940854549408,0.755940854549408,3,3,2,1,"Skipped"
"In Chile, pace of justice quickens A judge has ruled that Gen. Augusto Pinochet stand trial for his alleged involvement in state-sponsored torture.","In Chile, pace of justice quickens A judge has ruled that Gen. Augusto Pinochet stand trial for his alleged involvement in state-sponsored torture.",0.6517049074172974,0.6517049074172974,3,3,0,1,"Skipped"
"Fed Expected to Stay the Course for Now If there is a good rule of thumb about the Federal Reserve, it is this: A startling economic report is not enough to sway policy. When the Labor Department reported ","Fed Expected to Stay the Course for Now If there is a good rule of thumb about the Federal Reserve, it is this: A startling economic report is not enough to sway policy. When the Labor Department reported ",0.7825448513031006,0.7825448513031006,1,1,2,1,"Skipped"
"Gazprom Plans LNG Terminal in US Gazprom came a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.","Gazprom Plans LNG Terminal in US Gazprom came a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.",0.7366098165512085,0.7366098165512085,3,3,2,1,"Skipped"
"Amazon #39;s UK DVD Rentals Might Presage War with Netflix Analysts said Amazon #39;s launch of the DVD rental service in the UK might be to test its approach and [[streamline]] the [[logistically]] difficult process of handling DVDs through the mail.","Amazon #39;s UK DVD Rentals Might Presage War with Netflix Analysts said Amazon #39;s launch of the DVD rental service in the UK might be to test its approach and [[streaｍline]] the [[logisticallу]] difficult process of handling DVDs through the mail.",0.7365957498550415,0.7423927783966064,2,1,2,56,"Successful"
"UN Signs Pact with New World Court Opposed by U.S.  UNITED NATIONS (Reuters) - The United Nations signed a  cooperation agreement on Monday with the new International  Criminal Court, despite objections to the tribunal from the  United States.","UN Signs Pact with New World Court Opposed by U.S.  UNITED NATIONS (Reuters) - The United Nations signed a  cooperation agreement on Monday with the new International  Criminal Court, despite objections to the tribunal from the  United States.",0.7179811000823975,0.7179811000823975,2,2,0,1,"Skipped"
