"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Sun's Looking Glass [[Provides]] 3D [[View]] Developers [[get]] [[early]] [[code]] for [[new]] operating [[system]] 'skin' [[still]] being crafted.","Sun's Looking Glass [[allow]] 3D [[vista]] Developers [[draw]] [[other]] [[inscribe]] for [[Modern]] operating [[organization]] 'skin' [[noneffervescent]] being crafted.",0.24563723802566528,0.292900025844574,3,3,3,403,"Failed"
"Phelps Seeks More Gold at [[World]] Championships  INDIANAPOLIS (Reuters) - [[Still]] [[riding]] a [[wave]] of euphoria  from the Olympics, Michael Phelps [[returns]] to the pool this week  at the world [[short]] [[course]] swimming championships seeking a  repeat of his six gold medals in Athens.","Phelps Seeks More Gold at [[macrocosm]] Championships  INDIANAPOLIS (Reuters) - [[stock-still]] [[equitation]] a [[undulate]] of euphoria  from the Olympics, Michael Phelps [[homecoming]] to the pool this week  at the world [[suddenly]] [[trend]] swimming championships seeking a  repeat of his six gold medals in Athens.",0.16053134202957153,0.6226418018341064,1,2,1,439,"Successful"
"[[US]] suspends helicopter flights after Japan crash (AFP) AFP - The [[United]] [[States]] suspended flights of CH-53D military [[helicopters]] in [[Japan]], bowing to [[protests]] over a crash in an Okinawa university campus.","[[uracil]] suspends helicopter flights after Japan crash (AFP) AFP - The [[connect]] [[express]] suspended flights of CH-53D military [[whirlybird]] in [[Nippon]], bowing to [[objection]] over a crash in an Okinawa university campus.",0.17342329025268555,0.7087167501449585,0,3,0,167,"Successful"
"Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[cable]] television [[networks]] violated [[advertising]] restrictions, the FCC [[said]] [[Thursday]].","Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s [[line]] television [[web]] violated [[advertisement]] restrictions, the FCC [[order]] [[Th]].",0.18064820766448975,0.6031122207641602,2,3,2,247,"Successful"
"Pfizer [[Sends]] [[Out]] Update On Drug Bextra Pfizer Inc. said Friday that it will [[provide]] health-care [[professionals]] with additional information about its Bextra arthritis drug and that it will conduct further studies to [[confirm]] the drug #[[39]];s long-term cardiovascular [[safety]] record.","Pfizer [[beam]] [[verboten]] Update On Drug Bextra Pfizer Inc. said Friday that it will [[furnish]] health-care [[professional]] with additional information about its Bextra arthritis drug and that it will conduct further studies to [[affirm]] the drug #[[thirty-nine]];s long-term cardiovascular [[safe]] record.",0.18530958890914917,0.4318995475769043,2,2,2,311,"Failed"
"[[Restive]] Maldives [[eases]] curfew after rounding up [[dissidents]] (AFP) AFP - [[A]] curfew in the [[capital]] of the Maldives was [[eased]] but [[parliament]] sessions were put off indefinitely and [[emergency]] [[rule]] continued [[following]] [[last]] week's [[riots]], officials and [[residents]] [[said]].","[[jittery]] Maldives [[easiness]] curfew after rounding up [[dissident]] (AFP) AFP - [[axerophthol]] curfew in the [[Washington]] of the Maldives was [[still]] but [[sevens]] sessions were put off indefinitely and [[pinch]] [[reign]] continued [[pursuit]] [[concluding]] week's [[wow]], officials and [[resident]] [[order]].",0.1723482608795166,0.20176959037780762,0,0,0,398,"Failed"
"[[US]] [[Airways]], Pilots [[Union]] [[Near]] Agreement [[US]] [[Airways]] is seeking \$800 [[million]] in [[concessions]] from employee [[unions]] as it [[attempts]] to [[avoid]] filing [[Chapter]] [[11]]. The [[Air]] [[Line]] Pilots Association will [[present]] its proposal on the [[evening]] of ","[[uranium]] [[airline]], Pilots [[conglutination]] [[approximate]] Agreement [[U]] [[airline]] is seeking \$800 [[trillion]] in [[concession]] from employee [[join]] as it [[seek]] to [[void]] filing [[chapter]] [[XI]]. The [[line]] [[note]] Pilots Association will [[demonstrate]] its proposal on the [[even]] of ",0.15343469381332397,0.291435182094574,2,2,2,484,"Failed"
"Anniversary remembered on [[game]] day When the attacks came on [[Sept]]. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Boston]] College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[halting]] day When the attacks came on [[kinsfolk]]. 11, 2001, Tom O'Brien, if only for a moment, stopped being [[Beantown]] College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",0.16520416736602783,0.7016257643699646,1,0,1,318,"Successful"
"Novell [[launches]] Linux for [[desktop]] [[computers]] Novell, [[one]] of the popular names in the open-source community, has [[launched]] Linux [[Desktop]] [[9]] [[OS]] for [[enterprise]] [[computer]] [[systems]] today for [[lower]] deployment and [[management]] [[prices]].","Novell [[launch]] Linux for [[background]] [[computer]] Novell, [[single]] of the popular names in the open-source community, has [[launch]] Linux [[background]] [[nine]] [[bone]] for [[endeavour]] [[calculator]] [[organisation]] today for [[downhearted]] deployment and [[direction]] [[cost]].",0.27987509965896606,0.5957399010658264,3,2,3,261,"Successful"
"[[Yahoo]]! To Provide Traffic Updates As part of an effort to expand local content, Internet portal company Yahoo! Wednesday night began offering [[Web]] surfers information about current [[traffic]] conditions for the largest US metro areas.","[[chawbacon]]! To Provide Traffic Updates As part of an effort to expand local content, Internet portal company Yahoo! Wednesday night began offering [[vane]] surfers information about current [[dealings]] conditions for the largest US metro areas.",0.2709474563598633,0.8499598503112793,3,2,3,238,"Successful"
"[[Bombardier]] [[shares]] [[slump]] as CEO [[leaves]] Bombardier, the [[troubled]] Canadian [[maker]] of aircraft and trains, saw its [[shares]] [[fall]] by [[around]] 20 per cent in Toronto, after it announced that Paul Tellier was [[stepping]] down [[early]] as [[president]] and chief executive [[officer]].","[[bombardier]] [[part]] [[drop-off]] as CEO [[leave-taking]] Bombardier, the [[tumultuous]] Canadian [[Creator]] of aircraft and trains, saw its [[deal]] [[precipitate]] by [[about]] 20 per cent in Toronto, after it announced that Paul Tellier was [[ill-use]] down [[former]] as [[chair]] and chief executive [[officeholder]].",0.15840286016464233,0.1872936487197876,2,2,2,505,"Failed"
"Is PeopleSoft waiting for the right price? A company board member testifies in trial that a sale would be possible if Oracle ups its offer.","Is PeopleSoft waiting for the right price? A company board member testifies in trial that a sale would be possible if Oracle ups its offer.",0.826309323310852,0.826309323310852,2,2,3,1,"Skipped"
"[[Hostages]] [[plight]] [[clouds]] [[meeting]] of Blairs party [[BRIGHTON]], England The [[annual]] [[conference]] of [[Prime]] [[Minister]] Tony Blair #39;s [[Labour]] [[Party]] [[opened]] here [[Monday]] under the [[pall]] of the war in Iraq, as the [[fate]] of the British hostage [[Ken]] Bigley [[remained]] [[uncertain]] amid [[fresh]] [[appeals]] for his [[release]] from [[family]] ","[[hostage]] [[engage]] [[corrupt]] [[see]] of Blairs party [[Brighton]], England The [[yearbook]] [[league]] of [[meridian]] [[curate]] Tony Blair #39;s [[confinement]] [[company]] [[afford]] here [[Mon]] under the [[cloy]] of the war in Iraq, as the [[luck]] of the British hostage [[cognizance]] Bigley [[rest]] [[unsure]] amid [[tonic]] [[charm]] for his [[publish]] from [[kinsperson]] ",0.17197883129119873,0.20614463090896606,0,0,0,506,"Failed"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.9228437542915344,0.9228437542915344,1,1,0,1,"Skipped"
"[[Report]]: Israeli army mistakenly kills [[three]] Egyptian soldiers [[JERUSALEM]] [[A]] [[preliminary]] Israeli [[army]] [[investigation]] has [[found]] that Israeli [[troops]] [[apparently]] killed [[three]] Egyptian soldiers by [[mistake]], thinking they were Palestinian militants along the Gaza-Egypt [[border]].","[[describe]]: Israeli army mistakenly kills [[trinity]] Egyptian soldiers [[Jerusalem]] [[a]] [[overture]] Israeli [[USA]] [[investigating]] has [[plant]] that Israeli [[promenade]] [[plain]] killed [[3]] Egyptian soldiers by [[misunderstanding]], thinking they were Palestinian militants along the Gaza-Egypt [[skirt]].",0.1763182282447815,0.18408340215682983,0,0,0,368,"Failed"
"[[Profit]] [[Plunges]] at International Game Tech [[International]] [[Game]] Technology, the [[world]] #39;s [[biggest]] [[maker]] of slot machines, Tuesday said said [[profit]] for its [[latest]] quarter fell 50 percent from a year ago due to a [[charge]] for early redemption of debt and a [[tax]] [[adjustment]].","[[profits]] [[souse]] at International Game Tech [[international]] [[mettlesome]] Technology, the [[reality]] #39;s [[bounteous]] [[Godhead]] of slot machines, Tuesday said said [[lucre]] for its [[up-to-the-minute]] quarter fell 50 percent from a year ago due to a [[rush]] for early redemption of debt and a [[task]] [[registration]].",0.15724033117294312,0.5252062082290649,2,1,2,501,"Successful"
"Pacifist Japan boosts  #39;self-defence #39; [[measures]] After almost 60 years of pacifism, Japan today overhauled its defence policy; easing an [[arms]] exports [[ban]] and singling out North Korea and China as security threats.","Pacifist Japan boosts  #39;self-defence #39; [[valuate]] After almost 60 years of pacifism, Japan today overhauled its defence policy; easing an [[blazon]] exports [[shun]] and singling out North Korea and China as security threats.",0.18169844150543213,0.6197788715362549,0,2,0,221,"Successful"
"TruSecure merges with Betrusted BOSTON - Information [[security]] services companies TruSecure Corp. and Betrusted [[plan]] to announce on Tuesday that they have merged, [[forming]] a [[new]] company [[called]] Cybertrust.","TruSecure merges with Betrusted BOSTON - Information [[protection]] services companies TruSecure Corp. and Betrusted [[design]] to announce on Tuesday that they have merged, [[imprint]] a [[unexampled]] company [[phone]] Cybertrust.",0.2882610559463501,0.6774820685386658,3,2,3,193,"Successful"
"UN #[[39]];s Kofe Annan [[Calls]] Iraq War [[Illegal]] [[United]] [[Nations]] [[Secretary]] [[General]] Kofi Annan [[said]] this week that the [[US]] war in Iraq is illegal and questioned whether the [[country]] could [[hold]] credible ","UN #[[thirty-nine]];s Kofe Annan [[vociferation]] Iraq War [[illegal]] [[joined]] [[commonwealth]] [[repository]] [[oecumenical]] Kofi Annan [[aforementioned]] this week that the [[uracil]] war in Iraq is illegal and questioned whether the [[commonwealth]] could [[appreciation]] credible ",0.17625319957733154,0.1956336498260498,0,0,0,345,"Failed"
"[[Protests]] in Canada over Ukraine crisis (AFP) AFP - [[Hundreds]] of [[Canadians]], many of Ukrainian [[descent]], braved [[freezing]] [[temperatures]] to protest what they [[consider]] to be the [[fixed]] [[outcome]] of the Ukrainian presidential election.","[[resist]] in Canada over Ukraine crisis (AFP) AFP - [[century]] of [[Canadian]], many of Ukrainian [[line]], braved [[suspend]] [[temperature]] to protest what they [[conceive]] to be the [[desexualize]] [[effect]] of the Ukrainian presidential election.",0.17269998788833618,0.17974889278411865,0,0,0,212,"Failed"
"FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that ","FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that ",0.916736364364624,0.916736364364624,3,3,2,1,"Skipped"
"9:22 am: Missing explosives have experts wondering what else is &lt;b&gt;...&lt;/[[b]]&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in [[Iraq]] have experts wondering what other weapons might be in jeopardy of falling into insurgent or terrorist hands.","9:22 am: Missing explosives have experts wondering what else is &lt;b&gt;...&lt;/[[bacillus]]&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in [[Irak]] have experts wondering what other weapons might be in jeopardy of falling into insurgent or terrorist hands.",0.19960707426071167,0.9304994344711304,0,3,0,231,"Successful"
"[[Plane]] of NASCAR [[Team]] Hendrick [[Missing]] [[Race]] fans wave American flags in the [[stands]] during the [[singing]] of the [[National]] [[Anthem]] [[prior]] to the [[start]] of the NASCAR [[Subway]] [[500]] [[stock]] [[car]] [[race]] at Martinsville [[Speedway]] in Martinsville, Va.","[[skim]] of NASCAR [[squad]] Hendrick [[miss]] [[speed]] fans wave American flags in the [[support]] during the [[whistle]] of the [[national]] [[hymn]] [[anterior]] to the [[part]] of the NASCAR [[underground]] [[D]] [[well-worn]] [[auto]] [[speed]] at Martinsville [[speedway]] in Martinsville, Va.",0.16924411058425903,0.23368817567825317,1,1,1,413,"Failed"
"Kmart to Sell [[18]] Stores to Home [[Depot]]  [[NEW]] YORK (Reuters) - Retailer Kmart [[Holdings]] [[Corp]]. &lt;[[A]] HREF=""http://[[www]].investor.reuters.com/FullQuote.aspx?[[ticker]]=KMRT.O [[target]]=/[[stocks]]/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  [[Home]] Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","Kmart to Sell [[eighteen]] Stores to Home [[depot]]  [[freshly]] YORK (Reuters) - Retailer Kmart [[retention]] [[corporation]]. &lt;[[amp]] HREF=""http://[[web]].investor.reuters.com/FullQuote.aspx?[[watch]]=KMRT.O [[object]]=/[[neckcloth]]/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  [[abode]] Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",0.15069866180419922,0.16508394479751587,2,2,2,744,"Failed"
"Philippine Rail [[Cars]] Crash Into Ravine, 100 Trapped  MANILA (Reuters) - Rescuers in the Philippines [[smashed]]  [[train]] windows with axes and hammers Friday to reach 100  passengers trapped when a carriage derailed and dragged other  cars into a ravine, killing at least four people.","Philippine Rail [[railcar]] Crash Into Ravine, 100 Trapped  MANILA (Reuters) - Rescuers in the Philippines [[bankrupt]]  [[geartrain]] windows with axes and hammers Friday to reach 100  passengers trapped when a carriage derailed and dragged other  cars into a ravine, killing at least four people.",0.1927332878112793,0.6368405222892761,0,3,0,310,"Successful"
"HD DVD will boost [[quality]], [[help]] [[stores]] [[Four]] Hollywood studios this week [[embraced]] a new high-definition DVD format from electronics [[giant]] Toshiba - [[raising]] many [[questions]] for [[video]] lovers who have [[driven]] sales of pre-recorded [[DVDs]] to [[new]] [[heights]].","HD DVD will boost [[prime]], [[service]] [[stock]] [[quartet]] Hollywood studios this week [[adopt]] a new high-definition DVD format from electronics [[hulk]] Toshiba - [[stir]] many [[doubt]] for [[television]] lovers who have [[force]] sales of pre-recorded [[DVD]] to [[novel]] [[superlative]].",0.2533624768257141,0.35750919580459595,3,3,3,426,"Failed"
"[[Philippine]] [[Rebels]] [[Free]] [[Troops]], [[Talks]] in [[Doubt]]  PRESENTACION, Philippines (Reuters) - Philippine [[communist]]  rebels freed Wednesday two soldiers they had [[held]] as ""[[prisoners]]  of [[war]]"" for more than [[five]] months, [[saying]] they [[wanted]] to  rebuild confidence in peace [[talks]] with the [[government]].","[[Filipino]] [[Rebel]] [[free]] [[parade]], [[speak]] in [[uncertainty]]  PRESENTACION, Philippines (Reuters) - Philippine [[Communist]]  rebels freed Wednesday two soldiers they had [[halt]] as ""[[prisoner]]  of [[warfare]]"" for more than [[5]] months, [[suppose]] they [[require]] to  rebuild confidence in peace [[speak]] with the [[governing]].",0.17647230625152588,0.21676182746887207,0,0,0,497,"Failed"
"[[Dell]] [[Offers]] SUSE on [[Servers]] Dell ([[Quote]], Chart) [[officials]] [[announced]] Wednesday an [[agreement]] with Linux distributor Novell ([[Quote]], [[Chart]]) to [[distribute]] and [[support]] SUSE [[Enterprise]] [[Server]] [[9]] on its single- and dual-processor [[line]] of [[servers]].","[[dingle]] [[bid]] SUSE on [[server]] Dell ([[quote]], Chart) [[official]] [[herald]] Wednesday an [[understanding]] with Linux distributor Novell ([[quote]], [[graph]]) to [[spread]] and [[bear]] SUSE [[initiative]] [[host]] [[nine]] on its single- and dual-processor [[stock]] of [[waiter]].",0.2397594451904297,0.32651853561401367,3,3,3,339,"Failed"
"Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker Computer Associates International Inc.","Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker Computer Associates International Inc.",0.6489447355270386,0.6489447355270386,3,3,2,1,"Skipped"
"[[A]] conspiracy [[theory]] : [[In]] the aftermath of Arafats [[passing]] AH Jaffor Ullah. Yasser Arafat, the [[acknowledged]] leader of Palestinian [[people]], [[lived]] amidst [[controversy]] all through his [[life]]. The [[cause]] of his [[death]] has now [[become]] a [[source]] of [[controversy]] amongst the [[departed]] [[leaders]] [[people]] all over Middle [[East]].","[[a]] conspiracy [[hypothesis]] : [[Indiana]] the aftermath of Arafats [[fleet]] AH Jaffor Ullah. Yasser Arafat, the [[notice]] leader of Palestinian [[masses]], [[endure]] amidst [[argument]] all through his [[living]]. The [[stimulate]] of his [[destruction]] has now [[suit]] a [[reference]] of [[arguing]] amongst the [[asleep]] [[leadership]] [[multitude]] all over Middle [[east]].",0.17942869663238525,0.19359689950942993,0,0,0,461,"Failed"
"EC presses for safer internet The [[EU]] [[Telecommunications]] Council today today launched Safer Internet [[Plus]], a [[scheme]] to help [[parents]] and teachers [[control]] what [[children]] [[view]] online.","EC presses for safer internet The [[EC]] [[telecommunication]] Council today today launched Safer Internet [[asset]], a [[connive]] to help [[raise]] and teachers [[contain]] what [[minor]] [[sentiment]] online.",0.2902231812477112,0.7302554249763489,3,2,3,297,"Successful"
"No. [[6]] [[Duke]] [[Tops]] [[South]] Fla. in Women #39;s NIT Duke #39;s Wanisha [[Smith]] (23) [[celebrates]] a Duke basket along [[side]] [[assistant]] coach LaVonda Wagner during the [[second]] half of the [[second]] [[round]] of the Pre-Season [[Women]] #39;s National Invitational Tournament on [[Sunday]], Nov. 14, 2004 in Durham, NC No.","No. [[sextuplet]] [[duke]] [[top]] [[S]] Fla. in Women #39;s NIT Duke #39;s Wanisha [[smith]] (23) [[keep]] a Duke basket along [[position]] [[adjunct]] coach LaVonda Wagner during the [[bit]] half of the [[endorsement]] [[assault]] of the Pre-Season [[womanhood]] #39;s National Invitational Tournament on [[Dominicus]], Nov. 14, 2004 in Durham, NC No.",0.17372214794158936,0.21408748626708984,1,1,1,405,"Failed"
"Her [[aim]]: [[Give]] Tufts-NEMC intensive [[care]] For [[10]] [[years]], Ellen Zane [[oversaw]] community doctors for [[Partners]] HealthCare, the [[parent]] [[organization]] of Massachusetts [[General]] and Brigham and Women's hospitals and the biggest and most profitable hospital and [[physician]] [[network]] in [[Massachusetts]]. Then in December, she [[became]] [[chief]] [[executive]] of a very different institution: Tufts-New England Medical [[Center]] in Boston's Chinatown neighborhood. Tufts-NEMC is not only [[smaller]], it's ...","Her [[take]]: [[commit]] Tufts-NEMC intensive [[tutelage]] For [[ten]] [[year]], Ellen Zane [[manage]] community doctors for [[partner]] HealthCare, the [[rear]] [[governance]] of Massachusetts [[world-wide]] and Brigham and Women's hospitals and the biggest and most profitable hospital and [[doc]] [[web]] in [[MA]]. Then in December, she [[become]] [[master]] [[administrator]] of a very different institution: Tufts-New England Medical [[center]] in Boston's Chinatown neighborhood. Tufts-NEMC is not only [[belittled]], it's ...",0.15931248664855957,0.4912916421890259,2,2,2,566,"Failed"
"[[China]] Says Taiwan Spy [[Also]] [[Operated]] in U.S. - [[Media]]  BEIJING (Reuters) - Beijing on [[Monday]] accused a  Chinese-American [[arrested]] for spying for [[Taiwan]] of [[building]] an  espionage [[network]] in the [[United]] [[States]], and [[said]] he could [[go]] on  [[trial]] very [[soon]].","[[chinaware]] Says Taiwan Spy [[also]] [[work]] in U.S. - [[medium]]  BEIJING (Reuters) - Beijing on [[Mon]] accused a  Chinese-American [[get]] for spying for [[China]] of [[make]] an  espionage [[mesh]] in the [[join]] [[express]], and [[suppose]] he could [[XTC]] on  [[run]] very [[presently]].",0.17309951782226562,0.9108579754829407,0,3,0,376,"Successful"
"Mexican columnist [[murdered]] A [[prominent]] Mexican journalist [[known]] for his reports on [[organised]]  [[crime]] is [[killed]] on the [[US]] border.","Mexican columnist [[hit]] A [[striking]] Mexican journalist [[experience]] for his reports on [[machinate]]  [[law-breaking]] is [[defeat]] on the [[uranium]] border.",0.178788423538208,0.18942660093307495,0,0,0,209,"Failed"
"ESPN.com [[news]] [[services]] [[Six]] months ago, Scottie Pippen issued a  quot;This is [[probably]] it for me quot; declaration, that [[last]] [[season]] was looking more and more [[like]] his [[last]] in an NBA [[uniform]].","ESPN.com [[tidings]] [[serving]] [[half-dozen]] months ago, Scottie Pippen issued a  quot;This is [[credibly]] it for me quot; declaration, that [[final]] [[harden]] was looking more and more [[ilk]] his [[last-place]] in an NBA [[undifferentiated]].",0.16166585683822632,0.17455309629440308,1,1,1,257,"Failed"
"Colgate to [[cut]] workforce CONSUMER goods [[maker]] Colgate-Palmolive [[said]] [[today]] it would [[cut]] about [[12]] per cent of its 37,000-person work [[force]] and [[close]] a third of its [[factories]] worldwide as [[part]] of a four-year restructuring.","Colgate to [[reduce]] workforce CONSUMER goods [[Almighty]] Colgate-Palmolive [[say]] [[now]] it would [[thinned]] about [[twelve]] per cent of its 37,000-person work [[coerce]] and [[fold]] a third of its [[factory]] worldwide as [[start]] of a four-year restructuring.",0.15857404470443726,0.32255369424819946,2,2,2,544,"Failed"
