original_text,perturbed_text,label
"IBM, partners roll out [[ID]] management suite IBM Corp. and four partners on Wednesday announced what they call a ""major breakthrough"" in identity management designed to help business and government agencies protect assets, including IT systems and physical facilities, from unauthorized [[users]].","IBM, partners roll out [[asset]] management suite IBM Corp. and four partners on Wednesday announced what they call a ""major breakthrough"" in identity management designed to help business and government agencies protect assets, including IT systems and physical facilities, from unauthorized [[business]].",3
Hurricane [[Frances]] [[Nears]] NE Caribbean (AP) [[AP]] - Hurricane [[Frances]] strengthened as it churned near islands of the [[northeastern]] Caribbean with [[ferocious]] winds expected to graze Puerto [[Rico]] on Tuesday before the [[storm]] [[plows]] on toward the [[Bahamas]] and the southeastern United States.,Hurricane [[fran]] [[has]] NE Caribbean (AP) [[system]] - Hurricane [[frances]] strengthened as it churned near islands of the [[north]] Caribbean with [[brisk]] winds expected to graze Puerto [[rico]] on Tuesday before the [[storms]] [[goes]] on toward the [[bahamas]] and the southeastern United States.,0
"Multiplex, Westfield in UK bid [[SHOPPING]] centre giant Westfield Group has drafted rival [[Multiplex]] and the billionaire Reuben brothers into its [[pound]] stg. 585 million (\$1.","Multiplex, Westfield in UK bid [[space]] centre giant Westfield Group has drafted rival [[westfield]] and the billionaire Reuben brothers into its [[project]] stg. 585 million (\$1.",2
"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical [[racetrack]] hazards on Sunday.","Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical [[ground]] hazards on Sunday.",1
"IBM To Amp Integration with Venetica Buy ([[NewsFactor]]) [[NewsFactor]] - IBM (NYSE: IBM) has said it will purchase Venetica, a privately held firm that provides [[content-integration]] software to unstructured data sources.","IBM To Amp Integration with Venetica Buy ([[stock]]) [[reuters]] - IBM (NYSE: IBM) has said it will purchase Venetica, a privately held firm that provides [[news]] software to unstructured data sources.",3
Nintendo Returns to Profit (AP) AP - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with [[game-software]] sales.,Nintendo Returns to Profit (AP) AP - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with [[added]] sales.,3
"Lawyers In the [[Limelight]] By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker Computer Associates International Inc.","Lawyers In the [[background]] By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker Computer Associates International Inc.",2
"Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former chess [[champion]] Bobby [[Fischer's]] announcement thathe is engaged to a Japanese [[woman]] could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and [[one]] of his supporters said Tuesday.","Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former chess [[champ]] Bobby [[coleman]] announcement thathe is engaged to a Japanese [[player]] could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and [[three]] of his supporters said Tuesday.",0
4 [[French]] [[schoolgirls]] expelled for wearing head scarves Two Muslim [[girls]] were expelled Wednesday from high school for refusing to remove their head scarf -- the fourth such expulsions in two days as officials began taking action against ,4 [[french]] [[athletes]] expelled for wearing head scarves Two Muslim [[males]] were expelled Wednesday from high school for refusing to remove their head scarf -- the fourth such expulsions in two days as officials began taking action against ,0
Football: Spanish [[FA]] apologises The Spanish FA apologises to its English counterparts following racist chanting.,Football: Spanish [[fa]] apologises The Spanish FA apologises to its English counterparts following racist chanting.,0
"Gates Says Broadcast TV Model Faces Irrelevancy Bill Gates predicts a\future for the entertainment industry in which traditional\[[broadcast]] television is rendered irrelevant. It's a positive\vision, however, because new and better business models made\possible by technology are emerging.","Gates Says Broadcast TV Model Faces Irrelevancy Bill Gates predicts a\future for the entertainment industry in which traditional\[[tv]] television is rendered irrelevant. It's a positive\vision, however, because new and better business models made\possible by technology are emerging.",3
ACLU Seeks to Challenge [[Gay]] Adoption Ban (AP) AP - The American Civil Liberties Union asked the Supreme Court on Friday to hear its challenge to Florida's ban on adoptions by [[gays]].,ACLU Seeks to Challenge [[adult]] Adoption Ban (AP) AP - The American Civil Liberties Union asked the Supreme Court on Friday to hear its challenge to Florida's ban on adoptions by [[lgbt]].,0
"[[TruSecure]] merges with Betrusted BOSTON - Information security services companies TruSecure Corp. and Betrusted plan to announce on Tuesday that they have merged, forming a new company called [[Cybertrust]].","[[focused]] merges with Betrusted BOSTON - Information security services companies TruSecure Corp. and Betrusted plan to announce on Tuesday that they have merged, forming a new company called [[focus]].",3
"[[Independent]] [[directors]] demanded Black #39;s resignation, investor says Catalyst [[Fund]] General Partner I Inc., a disgruntled shareholder of Hollinger [[Inc]]., [[claimed]] [[yesterday]] that the company #39;s independent board members have demanded the resignations of Conrad [[Black]], his wife and other insiders -- a [[charge]] [[disputed]] by the ","[[independent]] [[ceo]] demanded Black #39;s resignation, investor says Catalyst [[technology]] General Partner I Inc., a disgruntled shareholder of Hollinger [[inc]]., [[speculated]] [[was]] that the company #39;s independent board members have demanded the resignations of Conrad [[schwarz]], his wife and other insiders -- a [[charges]] [[sustained]] by the ",2
"Rockies Terminate Neagle's Contract (Reuters) Reuters - Colorado terminated the contract\of [[pitcher]] Denny Neagle on Monday, three days after he was\ticketed for soliciting a women for oral sex.","Rockies Terminate Neagle's Contract (Reuters) Reuters - Colorado terminated the contract\of [[columnist]] Denny Neagle on Monday, three days after he was\ticketed for soliciting a women for oral sex.",1
"Stelco [[Loses]] Contract to Supply GM [[Steel]] (Reuters) Reuters - Stelco [[Inc]].\([[STEa]].[[TO]]) has [[lost]] a contract to supply steel to General [[Motors]]\[[Inc]]. , its biggest customer, because the insolvent\Canadian steelmaker failed to strike a [[deal]] with its [[workers]],\the union at Stelco said on [[Monday]].","Stelco [[is]] Contract to Supply GM [[steel]] (Reuters) Reuters - Stelco [[technologies]].\([[amazon]].[[co]]) has [[found]] a contract to supply steel to General [[canada]]\[[tech]]. , its biggest customer, because the insolvent\Canadian steelmaker failed to strike a [[fit]] with its [[workforce]],\the union at Stelco said on [[monday]].",2
"Cingular [[Sees]] Merger Savings [[Above]] Plan Cingular Wireless, the nation #39;s largest [[wireless]] carrier following the company #39;s merger with AT amp;T Wireless, said [[Wednesday]] that it has completed integration activities ahead of schedule and now [[expects]] merger-related cost savings to exceed prior estimates ","Cingular [[broadband]] Merger Savings [[area]] Plan Cingular Wireless, the nation #39;s largest [[service]] carrier following the company #39;s merger with AT amp;T Wireless, said [[today]] that it has completed integration activities ahead of schedule and now [[offers]] merger-related cost savings to exceed prior estimates ",2
ANOTHER VOICE [[Sugary]] drinks bad for you Many studies have linked the consumption of nondiet soda and fruit juices with added sugars to [[obesity]] and attendant risks of diabetes.,ANOTHER VOICE [[makes]] drinks bad for you Many studies have linked the consumption of nondiet soda and fruit juices with added sugars to [[diet]] and attendant risks of diabetes.,3
LG Electronics-Matsushita PDP battle TOKYO ([[CBS]].MW) -- [[South]] [[Korea]] #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita [[Electric]] Industrial Co.,LG Electronics-Matsushita PDP battle TOKYO ([[mt]].MW) -- [[south]] [[koreans]] #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita [[power]] Industrial Co.,2
HONDA LINKED WITH BAR [[TAKEOVER]] BAR #39;s engine partner Honda is believed to be interested in purchasing the Brackley team and a deal could be done within the next 12 months.,HONDA LINKED WITH BAR [[holding]] BAR #39;s engine partner Honda is believed to be interested in purchasing the Brackley team and a deal could be done within the next 12 months.,1
"EBay gets into [[rentals]] EBay [[plans]] to [[buy]] the apartment and home rental service Rent.[[com]] for \$415 million, adding to its already exhaustive breadth of offerings.","EBay gets into [[place]] EBay [[offers]] to [[purchasing]] the apartment and home rental service Rent.[[online]] for \$415 million, adding to its already exhaustive breadth of offerings.",2
"FEC Elects Chairman, Vice Chairman (AP) [[AP]] - The Federal Election Commission on Thursday elected a new chairman and vice chairman, choosing as its leaders two members who pushed unsuccessfully for tougher limits on partisan political groups.","FEC Elects Chairman, Vice Chairman (AP) [[review]] - The Federal Election Commission on Thursday elected a new chairman and vice chairman, choosing as its leaders two members who pushed unsuccessfully for tougher limits on partisan political groups.",0
"Blue Chips Rise, [[Altria]] [[Higher]] on Upgrade  NEW YORK (Reuters) - U.S. blue chips rose on Thursday, [[led]]  by Altria [[Group]] Inc. &lt;A HREF=""[[http]]://[[www]].investor.reuters.com/FullQuote.aspx?ticker=MO.N target=/stocks/quickinfo/fullquote""&gt;MO.N&lt;/A&gt; and other tobacco stocks, after a  federal appeals court expressed skepticism about whether the  government could force cigarette makers in a lawsuit to pay  billions of [[dollars]].","Blue Chips Rise, [[growing]] [[pressure]] on Upgrade  NEW YORK (Reuters) - U.S. blue chips rose on Thursday, [[followed]]  by Altria [[group]] Inc. &lt;A HREF=""[[internet]]://[[media]].investor.reuters.com/FullQuote.aspx?ticker=MO.N target=/stocks/quickinfo/fullquote""&gt;MO.N&lt;/A&gt; and other tobacco stocks, after a  federal appeals court expressed skepticism about whether the  government could force cigarette makers in a lawsuit to pay  billions of [[bucks]].",2
"Bonds Takes Stock The distraction of another milestone is gone, and [[Bonds]] is preparing himself to play every game for the rest of the season.","Bonds Takes Stock The distraction of another milestone is gone, and [[bonds]] is preparing himself to play every game for the rest of the season.",1
"Pixar Delays Its Next Film  #39;Cars #39; to 2006 Pixar [[Animation]] Studios will delay the release of its next film,  quot;Cars, quot; until June 2006 as it switches from a holiday release schedule to releasing films during the summer when more children are at home.","Pixar Delays Its Next Film  #39;Cars #39; to 2006 Pixar [[animation]] Studios will delay the release of its next film,  quot;Cars, quot; until June 2006 as it switches from a holiday release schedule to releasing films during the summer when more children are at home.",2
"[[Sixers-Wizards]] matinee doesn #39;t disappoint Still home in Philly for the Thanksgiving holiday, we decided to hit the [[Sixers]]/[[Wizards]] matinee yesterday. One of the best decisions we #39;ve made in a long time.","[[philadelphia]] matinee doesn #39;t disappoint Still home in Philly for the Thanksgiving holiday, we decided to hit the [[ajax]]/[[nets]] matinee yesterday. One of the best decisions we #39;ve made in a long time.",1
G7 fails to reach debt deal Hopes of a deal to write off completely the debts of some of the world #39;s poorest countries were dashed after the [[Group]] of Seven rich nations club failed to [[reach]] [[agreement]].,G7 fails to reach debt deal Hopes of a deal to write off completely the debts of some of the world #39;s poorest countries were dashed after the [[group]] of Seven rich nations club failed to [[attain]] [[deal]].,2
"IMF to Close Harare Office THE International [[Monetary]] Fund (IMF) is closing down its Harare representative office at the end of this month, virtually terminating threadbare relations with the crisis-racked southern African nation.","IMF to Close Harare Office THE International [[peace]] Fund (IMF) is closing down its Harare representative office at the end of this month, virtually terminating threadbare relations with the crisis-racked southern African nation.",2
First Look: Intuit's [[QuickBooks]] for Newbies New Simple Start Edition accounting software targets small businesses still using pencil and paper.,First Look: Intuit's [[office]] for Newbies New Simple Start Edition accounting software targets small businesses still using pencil and paper.,3
"Verizon, Bain Near Canada Directory Deal  [[NEW]] [[YORK]] (Reuters) - Verizon Communications Inc. &lt;A HREF=""[[http]]://[[www]].[[investor]].reuters.com/FullQuote.aspx?ticker=VZ.N target=/stocks/quickinfo/fullquote""&gt;VZ.N&lt;/A&gt; is  near an agreement to sell its [[Canadian]] telephone directory  business to private equity firm Bain Capital, the New York Post  said on Wednesday.","Verizon, Bain Near Canada Directory Deal  [[web]] [[news]] (Reuters) - Verizon Communications Inc. &lt;A HREF=""[[format]]://[[news]].[[internet]].reuters.com/FullQuote.aspx?ticker=VZ.N target=/stocks/quickinfo/fullquote""&gt;VZ.N&lt;/A&gt; is  near an agreement to sell its [[canada]] telephone directory  business to private equity firm Bain Capital, the New York Post  said on Wednesday.",2
"New RIAA File-swapping Suits Target Students Fletcher writes  quot;The [[Recording]] Industry Association of America filed another round of lawsuits against alleged [[file-swappers]], including students on 13 university campuses.","New RIAA File-swapping Suits Target Students Fletcher writes  quot;The [[record]] Industry Association of America filed another round of lawsuits against alleged [[players]], including students on 13 university campuses.",3
"[[Apple]] and U2 co-host autumn [[music]] special The [[links]] between Apple and U2 grow stronger, with [[Apple]] #39;s [[announcement]] that it will hold a special music event next week on October [[26]].","[[orange]] and U2 co-host autumn [[apple]] special The [[bonds]] between Apple and U2 grow stronger, with [[apple]] #39;s [[adding]] that it will hold a special music event next week on October [[28th]].",3
Baby for [[ovary]] transplant woman A Belgian cancer patient made infertile by chemotherapy has given birth following revolutionary treatment.,Baby for [[medical]] transplant woman A Belgian cancer patient made infertile by chemotherapy has given birth following revolutionary treatment.,3
"After the [[X]] [[Prize]] Just weeks before the historic second flight of [[SpaceShipOne]] -- a trip that won him the \$10 million X [[Prize]] -- [[Burt]] Rutan, the ship's designer and builder, sat down for a chat with Wired magazine. Here's what he [[said]].","After the [[x]] [[prize]] Just weeks before the historic second flight of [[psyche]] -- a trip that won him the \$10 million X [[prize]] -- [[mark]] Rutan, the ship's designer and builder, sat down for a chat with Wired magazine. Here's what he [[remembered]].",3
"IRA Willing to Disarm by Month #39;s End [[The]] [[Irish]] Republican Army abandoned its longtime opposition to [[disarmament]] on Thursday, pledging to get rid of its weapons by the [[end]] of the month.","IRA Willing to Disarm by Month #39;s End [[the]] [[donegal]] Republican Army abandoned its longtime opposition to [[rule]] on Thursday, pledging to get rid of its weapons by the [[rest]] of the month.",0
"[[SEC]] Charges Hollinger's Black with Fraud   WASHINGTON ([[Reuters]]) - U.S. regulators filed fraud charges  on [[Monday]] against former Hollinger International Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HLR.N target=/stocks/quickinfo/fullquote""&gt;HLR.N&lt;/A&gt;  Chairman Conrad Black and his deputy, David Radler, moving to  bar the two from serving as officers of a public company.","[[reuters]] Charges Hollinger's Black with Fraud   WASHINGTON ([[post]]) - U.S. regulators filed fraud charges  on [[google]] against former Hollinger International Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HLR.N target=/stocks/quickinfo/fullquote""&gt;HLR.N&lt;/A&gt;  Chairman Conrad Black and his deputy, David Radler, moving to  bar the two from serving as officers of a public company.",2
"Bush [[defends]] tax cuts [[WASHINGTON]], Oct 2 (AFP) - US President George W. Bush said Saturday he would renew some of the huge tax cuts that form a cornerstone of his economic rejuvenation policy and chided Democratic challenger John Kerry for opposing the cuts.","Bush [[defense]] tax cuts [[holiday]], Oct 2 (AFP) - US President George W. Bush said Saturday he would renew some of the huge tax cuts that form a cornerstone of his economic rejuvenation policy and chided Democratic challenger John Kerry for opposing the cuts.",2
"Senate [[Resolves]] Corporate Tax [[Bill]] Delay WASHINGTON - The Senate late Sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bills for disaster relief and homeland security, clearing the way for senators to adjourn Monday to hit the campaign trail.    The agreement removed parliamentary roadblocks thrown up by Sen...","Senate [[senate]] Corporate Tax [[bills]] Delay WASHINGTON - The Senate late Sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bills for disaster relief and homeland security, clearing the way for senators to adjourn Monday to hit the campaign trail.    The agreement removed parliamentary roadblocks thrown up by Sen...",0
"China shuts 1,600 [[cybercafes]] The Chinese government confirmed this weekend that it has closed 1,600 [[internet]] cafes and fined operators a total of 100m yuan since March, when it began its crackdown on violent or pornographic content, and other material it considers harmful to public ","China shuts 1,600 [[retailers]] The Chinese government confirmed this weekend that it has closed 1,600 [[online]] cafes and fined operators a total of 100m yuan since March, when it began its crackdown on violent or pornographic content, and other material it considers harmful to public ",3
IT Heavies Launch  [[quot]];[[MegaGrid]] quot; Project [[SAN]] FRANCISCO -- Four mainstream [[IT]] companies are pooling resources to launch a [[standardized]] enterprise grid infrastructure based on their products.,IT Heavies Launch  [[points]];[[compute]] quot; Project [[san]] FRANCISCO -- Four mainstream [[multinational]] companies are pooling resources to launch a [[vast]] enterprise grid infrastructure based on their products.,3
"[[Update]] 1: Toshiba, TCL to Cooperate on Appliances Focusing on the fast-growing Chinese market, Japan #39;s Toshiba and [[major]] [[Chinese]] appliance [[maker]] TCL have signed a broad agreement to cooperate in making and marketing appliances in China, the companies [[said]] Thursday.","[[report]] 1: Toshiba, TCL to Cooperate on Appliances Focusing on the fast-growing Chinese market, Japan #39;s Toshiba and [[top]] [[chinese]] appliance [[designers]] TCL have signed a broad agreement to cooperate in making and marketing appliances in China, the companies [[awarded]] Thursday.",2
[[Philippine]] President Says Country Faces Fiscal Crisis Philippine president Gloria Arroyo warned that her country is in the midst of a fiscal crisis. A report by economists at the University of the Philippines said the country faces economic collapse ,[[thailand]] President Says Country Faces Fiscal Crisis Philippine president Gloria Arroyo warned that her country is in the midst of a fiscal crisis. A report by economists at the University of the Philippines said the country faces economic collapse ,2
"Photo gallery: [[Bill]] Gates' home on Lake Washington [[Webshots]] users offer their photos of Bill Gates mansion in Medina, Wash.","Photo gallery: [[bill]] Gates' home on Lake Washington [[wheelchair]] users offer their photos of Bill Gates mansion in Medina, Wash.",3
"[[Cordio]] paves the way For the last six years, the [[Leominster]] Blue [[Devils]] have endured a Thanksgiving Day filled with frustration instead of celebration.","[[having]] paves the way For the last six years, the [[ol]] Blue [[devils]] have endured a Thanksgiving Day filled with frustration instead of celebration.",1
"[[From]] overtime rules to job losses from outsourcing overseas to &[[lt]];[[b]]&[[gt]];...&[[lt]];/[[b]]&[[gt]]; Labor [[Day]] is one of those terms, [[like]] driveway and parkway, that [[means]] the opposite of what it [[seems]] to mean. Honoring the nation #39;s [[workers]], Labor Day is not for working but for picnics.","[[against]] overtime rules to job losses from outsourcing overseas to &[[mail]];[[tb]]&[[post]];...&[[pt]];/[[gps]]&[[ca]]; Labor [[day]] is one of those terms, [[from]] driveway and parkway, that [[have]] the opposite of what it [[serves]] to mean. Honoring the nation #39;s [[today]], Labor Day is not for working but for picnics.",2
"[[Sprint]] to Buy Nextel in \$36 Billion Deal  NEW [[YORK]]/[[WASHINGTON]] (Reuters) - Sprint Corp. said Wednesday  it [[would]] [[buy]] [[mobile]] telephone company Nextel Communications  Inc. for about \$36 billion, [[creating]] a U.S. wireless [[carrier]]  with nearly 40 million subscribers.","[[promising]] to Buy Nextel in \$36 Billion Deal  NEW [[media]]/[[geneva]] (Reuters) - Sprint Corp. said Wednesday  it [[might]] [[purchase]] [[internet]] telephone company Nextel Communications  Inc. for about \$36 billion, [[created]] a U.S. wireless [[carriers]]  with nearly 40 million subscribers.",2
"O's Still Fishing [[With]] big fish like Richie Sexson still looking for work and prizes like Tim Hudson being dangled in the market, the Orioles remain hopeful that they can bag a big catch.","O's Still Fishing [[of]] big fish like Richie Sexson still looking for work and prizes like Tim Hudson being dangled in the market, the Orioles remain hopeful that they can bag a big catch.",1
"Rough ride won #39;t stop next X Prize shot The rolling experienced by [[SpaceShipOne]] on its first Ansari X Prize flight on Wednesday will not jeopardise the team #39;s chances of winning the \$10 million purse, team members said in a post-flight briefing.","Rough ride won #39;t stop next X Prize shot The rolling experienced by [[endeavour]] on its first Ansari X Prize flight on Wednesday will not jeopardise the team #39;s chances of winning the \$10 million purse, team members said in a post-flight briefing.",3
"Tiger Woods Ties the Knot with Swedish Ex-Nanny  LONDON (Reuters) - Former world [[number]] one Tiger Woods has  married Swedish model Elin Nordegren at the luxury Sandy Lane  resort in Barbados, the Barbados Daily Nation newspaper  reported Wednesday.","Tiger Woods Ties the Knot with Swedish Ex-Nanny  LONDON (Reuters) - Former world [[premier]] one Tiger Woods has  married Swedish model Elin Nordegren at the luxury Sandy Lane  resort in Barbados, the Barbados Daily Nation newspaper  reported Wednesday.",1
"British industry at best in 10 years [[Manufacturing]] industry is enjoying its strongest performance for almost 10 years, according to a survey by the Engineering Employers Federation.","British industry at best in 10 years [[engineering]] industry is enjoying its strongest performance for almost 10 years, according to a survey by the Engineering Employers Federation.",2
"[[Elephant]] [[DNA]] Could Help [[Stem]] Ivory Trade ([[AP]]) AP - [[Analyzing]] the DNA of elephants may help trace the origins of [[ivory]] being sold illegally, information researchers hope will help foil such trade.","[[missing]] [[dna]] Could Help [[stem]] Ivory Trade ([[ap]]) AP - [[taking]] the DNA of elephants may help trace the origins of [[people]] being sold illegally, information researchers hope will help foil such trade.",3
"EBay Expands [[PayPal]] [[Buyer]] [[Protection]] [[Up]] to \$1,000 PayPal, eBay Inc. #39;s (EBAY.[[O]]: [[Quote]], Profile, Research) online payment service, will expand its US buyer protection program to [[cover]] up to \$1,000 for qualified transactions, the [[company]] said on [[Thursday]].","EBay Expands [[home]] [[seller]] [[protections]] [[limited]] to \$1,000 PayPal, eBay Inc. #39;s (EBAY.[[com]]: [[statement]], Profile, Research) online payment service, will expand its US buyer protection program to [[contain]] up to \$1,000 for qualified transactions, the [[companies]] said on [[friday]].",3
Next Big Hit at the [[Modern]]: [[Its]] Reopening [[The]] buzz over the greatly enlarged museum is [[expected]] to [[turn]] into a cacophony on [[Saturday]].,Next Big Hit at the [[time]]: [[its]] Reopening [[the]] buzz over the greatly enlarged museum is [[going]] to [[upt]] into a cacophony on [[saturday]].,0
"Martinez leaves bitter Like [[Roger]] [[Clemens]] did almost exactly eight years earlier, Pedro Martinez has left the [[Red]] [[Sox]] apparently bitter about the way he was treated by management.","Martinez leaves bitter Like [[roger]] [[delgado]] did almost exactly eight years earlier, Pedro Martinez has left the [[based]] [[sox]] apparently bitter about the way he was treated by management.",1
Big Dig no roadblock Huge cost overruns. Tunnel leaks. Multimillion-dollar lawsuits. Big trouble for the companies managing [[Boston's]] Big Dig? Not really.,Big Dig no roadblock Huge cost overruns. Tunnel leaks. Multimillion-dollar lawsuits. Big trouble for the companies managing [[using]] Big Dig? Not really.,2
"[[Report]]: Global warming now inevitable [[The]] Arctic Council, an international group of northern nations, [[says]] global warming will be both a blessing and a curse. The group #39;s report, four [[years]] in the making and set for a Nov.","[[report]]: Global warming now inevitable [[no]] Arctic Council, an international group of northern nations, [[agreed]] global warming will be both a blessing and a curse. The group #39;s report, four [[decades]] in the making and set for a Nov.",3
TiVo loss widens SAN FRANCISCO (CBS.[[MW]]) - TiVo said its second-quarter loss widened from a year earlier on higher customer acquisition costs. [[Free]]!,TiVo loss widens SAN FRANCISCO (CBS.[[cn]]) - TiVo said its second-quarter loss widened from a year earlier on higher customer acquisition costs. [[o]]!,3
"Bonds distorts numbers and history I find myself privately hoping that Barry [[Bonds]] gets nailed. Is that bad? Is it un-American? He #39;s still innocent, you know, although less innocent than he was a few days ago.","Bonds distorts numbers and history I find myself privately hoping that Barry [[bonds]] gets nailed. Is that bad? Is it un-American? He #39;s still innocent, you know, although less innocent than he was a few days ago.",1
Russia official gives Yukos assurance Finance minister tells FT that asset sales to pay off tax debt will be market-oriented. MOSCOW (Reuters) - Russian [[Finance]] Minister Alexei Kudrin has promised that asset sales to pay off the tax debts of troubled ,Russia official gives Yukos assurance Finance minister tells FT that asset sales to pay off tax debt will be market-oriented. MOSCOW (Reuters) - Russian [[sports]] Minister Alexei Kudrin has promised that asset sales to pay off the tax debts of troubled ,2
"New [[Ivory]] Coast Violence Shatters French Connection Chanting  quot;We want the French! quot; a crowd of armed and angry young men swept past La Planta, a club owned by an Ivorian. They started to attack the nearby Byblos ","New [[ivory]] Coast Violence Shatters French Connection Chanting  quot;We want the French! quot; a crowd of armed and angry young men swept past La Planta, a club owned by an Ivorian. They started to attack the nearby Byblos ",0
