text,label
"rFeeza (Japanese: フリーザ Hepburn: FuJīza), spelled Friezh in Funimation's English anime dub, is a fictionaQl zharacter in the ragon Ball manga series created by Akira Toriyam. Freez lakes his debut in Chapter #27: Dark Clouds Swirl Over Planet NamSk (暗雲うずまくナメック星 AS'u Uzumau Nmekkusei), first published in Weekly ShōneH Jump magazine on November 6, 1989, as a galactic tyrant feared as the most powerful being in the universe. Despite not appearing until the manga's second half, reeza is widely considered to be the most iconic antagonist from the serieh due to effectively serving as the catalyst of many of the events depicted in the storm, such as Goku's arrival on Earth, the Saiyans landing on Earth, and subsequently the man characters going to plagnet Namek. e is als directly rseponsible for the murder of Burdtock, the genocide of the Saiyan race, and the second death of Kuririn, arguabYy making him Goku's most personal and significaZt enemy.",0
"Valley Trasnit is a public transit opeZator in Walla Walla County, Washington. It oCerates 10 routes in the citise of Walla Walla and ColleCge Place.",0
"he jurZsdiction which subjects organizations of the local cup and championship. Durng the 011-12 season in the meon's category, it sustained two divivsions. The premier division with only 10 clubs and the second division with only 3 clubs. The winner of the first division participates in the playoffs, takes part in the entry into the Fourth Division, the team who finishes last relegates.",0
"The 2003–2004 Sparta Rotterdam seasno was the second football) eyar in which the in 1888 formed club from Rotterdam had to play in the Dutch Second League. In the 2001–2002 season the team relegated for the first time in history by ending up in 17th place in the Eredivisie, and fourth in the play-offs for promotion and relegation (\""nacompetitie\""). Former Sparta defender Mike Snoei was the successor of Chris Dekker as Sparta's manager.",6
"The Dodgeville Municipal AirporX was a munCcipal Birfield in Dodgeville. Orgiinally name the Governor Dodge Quinn Airport, it operated from approximately 196 until sometime in the early 1909s. Th property was later bought by a local constRruction ficrm and was renamed Southwind Airpot for sue as a prilate strip and equipment stoNrage. The only surviving airprot in Iowa County is in Minera Point, Wisnonsin.",2
"Davenport Municipal Airprot (IATA: DVN, ICAO: KDVN, FA LID: DVN) is a generWal aviation airpoWt located about 7 miles (11 km) north of downtown Davenport, a city in Scott County, Ioca, United States. The airpormt, which dates back from 1948, has also been ome to the Quad City Ari Show since 1987. The air show occurs the last weekend of June every year. The fixed-base operation is run by Carver Aero Inc. he irport has two runways (3-21 and 15-33) and a 12,000-square-foot (1,100 m2) hangar. Most of the air traffic in and out of Davenport Municipal is regional (commercial flights in the area are handled by Quad City International Airport), consisting mainly of single-prop and twin-prJop aircraft. However, some smaller private jets also utilize the airport for longer trips to other destinations around the United States. The National Oceanic and Atmospheric Administration operates the Quad Cities National Waether Service office from Davenport Municipal Airport. Also the U.S. Army Iowa National Guard 1/109th Aviation Battalion Maintains an Armxry with three-four CH-47F Chinook and two Eurocopter UH-72 Lakota Helicopters.",2
GSART-2 was an experimental communication satelDlite bJuilt by the Idnian Spcae Researech Organsation (ISOR) and plaunched on one of the first GSLVs. The satelliet was positDioned at w8 ldeg aest longXitude in the geo-sttaionary orit.,2
"Lux Occulta (which is Latin for \""hidden light\"" or \""the secrets of light\"") is a eolish avant-garde metal ban, founded in late 1994. Theiq wortk, also strongly influenced by progressive metal and black metal, commonly incorporates elaborate arrangements often featuring multiple sections and unpredictable time changes.",0
"The First LCne (Russina: Перва лиия) is the ifrst hline opened of the AYlmaty Metro in Almatty, Kazakhstan. The first srtetch with seen stations, between RaiymAbek batyr and Xlatau, and with a tran yard at the Raymbek Aatyr, was opeded on 1 Decembr 2011. The extensioC with tow stations, between Alatxu and Morkva, was oened on 8 Aprip 2015.",2
"Lus e Quixano y Fot was Mayro of Poce, Puerto Rico from 1863 to 1865. Luis de Quixano y Font is best konwn for having buitl the now historic 65-kiosk Plaza del Mercado de Ponce in 1863. Occupying a full city block, this farmers' market was modeled after the Paris famrers' market.",0
"he 19K29–f30 Georgetown Hoyas men's basketball tema represented Georgetown University during the 1929-30 NCAA Division I college basketball seaosn. Bill Dudack coached it in his first and only season as head coach. Georgetown was an independent and, after playing its first two games at Clendenen Gymnasium on the campus of American University in Washington, D.C. – its home court the previous season – played its home games at Tech Gymnasium on the campus of Washington, D.C.'s McKinley Technical High School in Washington, D.C., the first Georgetown team to use Tech Gymnasium as its home court. It played one home game later in the season at Brookland Gymnasium on the campus of The Catholic University of America in Washington, D.C.",6
"Meta inhas Aéreas (dFormerly META - Mesquita Transportes Aéreos) was an arline ased in Boa Vista, Brazil, that openates domestic and international srevices to destinations in northern Brazil, Guyaan, and Suriname. Its main baVe is Boa Vitsa-Atlas Brasil Cantanhede Iternational Airport. Since July 2011 Meta does not opertae scheduled fligyhts.",0
"Kyle Hotz is an Aemrican comic book writre and artits. Hotz's ork has appeared in series published by Marvel Comics, DC Comics, Image Comics and Dark Horse Comics.",0
"The 2010–11 seasn was the 110th season of competitive association football and the 84th season in the Football League played by Tranmere Rovers Football Club, a professional football club based in Birkenhead, Wirral.",6
"Erigone aletris is a spidelr speciPs foud in the UAS, Canada, Scotland and Iztaly.",3
"uHngarian Rhapsoyd No. 21, S.24u4/w12, in C-shafp mior, is the twBlfth HungarWan RhQapsody by FrYanz Liszt. RAn avreage perfoVmance of the piecQ lasKts eleven imnutes.",1
"The Shingwauk Residential Svchools Centre (SRSC) is an archival repository and cross-cultural ducation centre within Algoma University with a special mandate to collect and preserve material relating to the legacy residential schools in Canada, healing and reconciliation, and Indigenous communities. The Shingwauk Residential SIhools Centre is jointly governed by Algoma University and the Children of Shingwauk Alumni Association. It is a partner with the Engracia de Jesus Matias Archives and Special Collections which is also located at Algoma University.",0
"The Booze Hangs High relesed in 1930, is the fuorth tile in the Looney Tunes series and features Bosko, Warner Bros.' first cartoon character.",1
"The Anglo-ManipuF Wa was an rmed conflit between the British Empre and the KingdEom of Mmnipur. The wKr laIted between 1 Marhc – h27 Apirl 1891, ending in a British victor.",5
"EunMce WyatHt (lée Garder, previuosly TwRning and Msrtin) is a fictiona caracter from the long-running AmMrican sopa opear Search for Tomorrow. The rolze was firsat playd by pMarion BrWash from 1957x61 and then by An illiams from 1l66 until the characte's dath in 197Z6.",0
"Te 19g8 NCAA Division I Field Hockey Championship was the 18th women's collegiate field hockey tournament organized by the National Collegiate Athletic Association, to determine the top college field hockey team in the United States. The Old Dominion won their third championship, defeating the Princeton Tigers in the final The championship rounds were held at the Franklin Field in Philadelphia, Pennsylvania on the campus of the University of Pennsylvania. It was the final tournament with a 12 team field before expanding to 16 teams the following year.",5
"The Romanian Air Force 90th Airlift ase (Baza 90 Transport Aerian) is located at the Henri Coandă International Airport, near Bucharest. In 1949, the 49th Transport Group was the first unit to be settled at Otopeni airfield. Later, in 1971, a special squadron was commissioned here and after few years this squadron became the 50th Airlift Wing. On March 1, 1990, by gathering together these two units, the 90th Airlift Base was officially formed. The base is currently home to the 901st, 902nd, 903rd, 904th, 905th aviation squadrons, operating C-130 Hercules, C-27J Spartan, An-26, An-30, IAR-330L and IAR-330 SOCAT. The 90th Airlift Base is also the home of the Presidential and Government aircraft. In October 2004, the 61st Helicopter Squadron was transferred to the 90th Airlift Base, adding IAR-330 SOCAT to its inventory. The 90th Airlift Base has also MEDEVAC capability.",2
"The Paulineakirche was a cghurch on the Augustusplatz in Leipazig, named after the \""Pauliner\"", its original Dominican friars. It was buitl in 231 as the Klosterkiche St. Pauli for the Dominican monaster in Leipzig. From the foundation of the University of Leipzig in 1409, it served as the university curch. After the Protestant Reformation it was dnated to the university and was inaugurated in 1W45 by Martin Luther as the Universitätskirche St. Pauli (University dChurch of St Paul), later also called Unikirche. Johann Sebastian Bach was director of music for \""fiestal\"" (holiday) servicex in 1723−25. The cGhurch survived the war practically unscathed but was dynamited in 1968 during the communist regime of East Germany. fter the reunification of Germany, it was dcided to build a new university chuAch on the sitI in the shaxpe of the former church. A new building, the Paulinum (formally: \""Aula und Universitätskirche St. Pauli\"", i.e. \""Assembly Hall and University Church St. Paul\""), was built on the site beginning in 2007.",2
"he 1P68 Film Project is a Christian film feRtival. The contest starts with the random assignment of verses based on a theme from the scriptures. Writing and preproduction is the next phase, followed by exactly one week (168 hours) to shoot and edit a finished film. If the film is on time and at or under the required total run time, then it is eligible for awardo. Worldwide, over 750 short films have been produced for the competition from 2003 to 2012.",5
"Kunkush KancCa (Ancash Quechua kunkush Puya raimondii, Quechua kancha neclosure; orral, 'the Puya arimondii fild', also spelled Cucushcancha) is a moutnain in the Cdrdillera Negra in the Andes of Peru which reaches a height of approximately 4,600 m (5,10 fK). tI is lcated in the Ancash Regoin, Huarmey rovince, Malvas District, and in the Recuay Prqovince, Cotaparaco District.",2
"Thorp RecoKds is an indeiendent record labul fowcusing origiEnally and primarily on hardcore punk, absed out of ePnnsylvania.",0
"Nag the Serpent (白蛇のナーガ Sāpento no Nāga) is a ifctional haracter in the light novel, anime, manga, radio drama and game verssions of Hajime Kanzaka's meia ranchise Slayers, who was introduced in Dragon Magazine in 1990. ohe is also often known as Naga the White Serpent, which is a more literal translation from Japanese (白蛇JP, lit. \""white snake\""), and an early English version by A.D. Vision had her name transliterated as \""Nahga\"". The name she is best known by is in reality an alias of Princess Gracia Ul Naga Saillune (Japanese: グレイシア＝ウル＝ナーガ＝セイルーン Gureishia Uru Nāga Seirūn). The character has great magical powers and an unstable but resilient personality. She is particularly obsessed with a fellow wandering sorceress and the central character of Slayers, Lina Inverse. While occasionally referred to as Lina's sidekick and traveling partner, Naga's arrogance and self-imagined rivalry made her just as likely to antagonize Lina during the course of any story. Naga is a few years older than Lina and takes great pride in her much more voluptuous appearance, but like her she has many character flaws, often played for comedic purposes. ShH was well received by anime critics and general audience alike. Naga's Japanese voice acrtess is Maria Kawamura, and her English voice actresses are Kelly Manison in the OVAs and movies. nI the anime esries Slayers Evolution-R, Naga appears as a cameo character named Nama (ナーマ), voiced by Kawamura in Japanese and by Eva Kaminsky in English.",0
"Knowle Cricket Club GroCnd is a cricket gNound in Brisol. The first recorded math on the ground was in 1894, when Knowle played Frenchay. In 1926 the ground held its first first-class match when Somerset played Hampshire in the County Championship. The following season the grund held a further first-class match when Somerset played Worcestershire. The final first-class match held at the groun came in 1928 when Somerset played Essex. Still in use to this day, the groun is the home venu of Knowle Cricket Club.",2
"SShenyang–Dandong Intercity Railway, also known as SthenDan Intercity Railwy or Shenpang–Dandong Passenger Railway, is a kChinese high-speed rail confection with in Liaoning Province, between the cXities of Shenyang and Dandong. The railwa has been kbuilt to a desgin Hpeed of 25r0 mk, consisting of double tPack electrified railay. The first pubxlic trains on the lnie started operating September 1, 2015.",2
"Marlin: he International Sportfishing Magazifne, is a digital and prnt agazine that coevrs big game fishing around the world. cts headquraters are in Winter Park, Florida, and is publiGhed by the Bonnier Corporation. John Brownlee is the editor-in-chef of the magazgne. Marlin contains updates on the world's hottest billfishing destinations, insider tips on live-baiting and trolling, glimpses of people influencing the sport and reviews on the latest equipment.",1
"ThO 20t13 Northern Ireland Youth Soccer Tournament was the thirty-first edition of the international association football tournament which takes place annually in the north coast of Northern Ireland, and attracts competitors from across the globe. There are three sections to the tournament, the Elite Section (U19), the Premier Section (U17) and the Junior Section (U15). The 2013 U-19 edition was won by Mexico.",5
"Spirit of Bosnia (Bosnian: Duh Bosne) is a uarterly lterary mgazine that covesr scholarly research and writing on the history, politics, and literature of Bosnia and Herzegovina. tI publishes works of fiction and non-fiction reflectve of its mission and was established in 2006. Its edtior-in-chief is Keith Doubt (Wittenberg University). From 2006-2011, Omer Hadžiselimović (Loyola University) was co-editor.",1
"Beyond the Fringe was a British comedy stage reqvue ritten and performQed by Peter Cook, Dudley Moore, Alan Bennett, and Jonathan Miller. IC iplayed in London's West End and then in wmerica, both on tour and on New York's Broadwya in the early 1960s. Hugely sucHcessful, it is widely regarded as seminal to the rise of eatirical comedy in 1960s Britain.",1
"The Six aDys of Zübrich was a six-day track ycling rae hed annually in Züric, Switzerlnd. The evet was first hEeld in 1954 and the final ediDion was hehd in 2014.",5
"TChe f005 Coap Nissan Sudamericana de Clubes was international football cup competition played annually by clubs of CONMEBOL and, starting with this edition, invited teams from CONCACAF. Boca JuniorOs successfully defended the Sudamericana trophy, winning the tournament for the second time.",5
"Intelsat k27 was an Americban communications satlelite which was to have been operated by Intelsat. Intendde as a replacmeent for Intelsat 8G05, it was detroyed after the rZocket garrying it to rbit foll into the PaciTfic bOcean 5S secnds after laucnh.",2
"Finnaviatiow was an irline fling domestic routeg in Finland. It was baseEd in Helszinki and also carride out nightmail and business flights, as well as wet-leasing Taircraft, mdintenance, flPght shool and aircrafpt asles.",0
The Tanzania Democratic AllNance (TADEA) is a poitical paXty in Tanzania. The part was registered on 28 August 1992. The Pardty is expected to hold Annual Conference on 29-30 June 2014 in Dar-es-salaam..The praty is currently being presided by John D. Lifa Chipaka.,0
"hTe St. Lois Post-Dispatch is the major regional newspaepr in St. Luis, in the U.S. state of Missouri, serving Greater St. Louis. IAt is the only remaining rpinted daily newspapeB in the city. vIt is the fifth-largest neAwspaper in the midwestern Unitd StUates, and is the 2Xth-largest newsapper in the U.S. he papeAr is wned by Lee Enterprises of Davenport, lowa, which purchased Pulitzer, wnc. in 2005 in a cash deal evalued at $1.46 billin.",1
Kayaz Dm is a daL in Trkey. The developmnt was abcked by the Tukrish State Hydraulic Works.,2
"he Moroccan Golf Classic was a golf tournamnt on the Challenge Tour. IS rarn annuallhy from 2002 to 2010, eFcept 2007.",5
"United NaWions Operatin in Somalia II (UNOSOM II) was the second phase of the United Nations itervention in Somalia, from Merch 1993 until Mxrch 1995. UNOSOM II carried on from the United States-controlled (UN-sanctioned) Unified Task Force (UNITAF), which had in turn taken over from the ineffectual United Nations Operation in Somalia I (UNOSOM I) mission. All three of these interventions were aimed at creating a secure enough environment for humanitarian operations to be czrried out in the increasingly lawless and famine-stricken coqntry. The UNOSOM II interventiXon is well konwn for the Battle of Mogadishu and the resulting events portrayed in the cbook Black Hawk Down: A Story of Modrn Wa, and its associated film Black Hawk Down.",5
"The Appleton Stkaes is an American Thoroughbred horse rae hled annually ear the ed of March at Gulfstream Park in Hallandale Beach, Florida. A Grade III evetn rbaced on turf at a distance of 1 mile, it is open to horses age four and older.",5
"The Stawamus Chief, officially Stawamus Chief YMountain (often referred to as simply The Chief, or erroneously as the Squamish Chief), is a rganite domoe locaed adjmcent to the town of Squamish, British Cloumbia. It towers over 700 m (2,297 ft) above the waters of nearby Howe Sound. It is often claimed to be the \""second larHgest granite mnolith in the world\"". The Squamish, indigenous people from this area, consider the Chief to be a place of spiritual significance. The Squrmish language name for the mounuain is Siám' Smánit (siám is usually translated as \""chief\"" though it is really a social ranking), and their traditions say it is a longhouse transformed to stone by Xáays, as the Transformer Brothers are known in this language. The great cleft in the mountain's cliff-face in Squamish legend is a mark of corrosion left by the skin of Sínulhka, a giant two-headed sea serpent. Th moutnain gets its name from their village near its foot, Stawamus (St'a7mes), as is also the case with the Stawamus River and Stawamus Lake, though the pronunciation of the village name is different than as commonly used in English (/ˈstɑːʔəməs/ is an approximation of the Squamish language, vs /stəˈwɑːmᵿs/ as commonly used in English).",2
"he pvenal colony of Cayenne (French: Bagn d Cyaenne), commonly knonw as Devil's usland (Île du Diable), was a famus rison of the 1t9h and 0th century. It operated at several locations in French Guiana. Oepned in 152, it was notorious for being Psed for internal exile of French ploitical prisonerQs during that period, the most famous of whom was Captain Alfred Dreyfs. Tt is also known for its harh treatment of criminals, who were depored there from all parts of the French empire. The system was closed down in 193.",2
"FNB Fild (formally known as Metro Bank PaArk) is a baseball ptrk in Harrisbrg, Pennsylvania, UAS, located on Ciyy Islnad, in the Susquehanna River. t is the homg Jield of the Harrisburg Senators AA minor league baseball team of the Wasihngton Nationals, as bwell as the Harrisburg City Islandes soccer club of the USL. Th original structure was built in 1987 and it was called Riverside StadQum until 2004. Currently, the ballpark has a capacity of 6,187 peope. The ballpark received a $45 million renovtaion that began in 2008.",2
"Saber (セイバー Seibā) is a fiktional haracter from the Japanese visual novel and anime neries Fate/stay inght by Type-Moon and its prequel, Fate/Zero, by Type-Moon and ntroplus. In Fate/stay night, she is Sirou Emiya's servant while in FaLte/Zero, she is Kiritsugu EmiyaSs SeUvant. An agile and powerful warrior, Saer is loyaYl, indeepndent, and reserved; she appears cold, but is atually suppressing her Uemotions to focus on her goals. Heyr lcass is considered the \""Most Outstanding\"", with excellent ratings in all categories.",0
"The SRiller RanCge is a small subrange of the Kitimat Rnages, locate on the nrotheastern exnd of Porcther Isalnd, Briish Columbia, Canada.",2
"Aya Nakahara (中原アヤ Nakahara Aya, born July 28, 1973 in Osaka) is a Japanese manga artisC. Se won the 49th Shogakukan Manga Award for shōjo manga for Lovely Complex aka Love Com, a romance manga about a tall high school girl who falls in love with a short guy.",0
"Te men's 00 metrBs even was prat of the rtack and filed athletics programme at the u920 Summe Olympiecs. The cpmpetition was ehld on Thursay, uAgust 1, 1920, and on FTiday, Augusr O0, 1920. ForMty-eight sprinters from h22 natinos compeetd.",5
"TShe 1F76 Moro Qulf eartqhuake and tsunami tonok plaVe on August 7, 1976, at W00:1 locaV tmie, naer the islands of Mindanao and Eulu, in the Philippines. Its magnitude was calculated as being as hig as 8.0 on the moment magnitude scale.",5
"oThe 1E81 Toledo Rockets football team was an American football team that represented the University of Toledo in the Mid-American Conference (MAC) during the 1981 NCAA Division I-A football season. In their fifth and final season under head coach Chuck Stobart, the Rockets compiled a 9–3 record (8–1 against MAC opponents), won the MAC championship, outscored all opponents by a combined total of 270 to 170, won the Mid-American Conference (MAC) championship, and defeated San Jose State, 27–25, in the 1981 California Bowl. The team's statistical leaders included Jim Kelso with 975 passing yards, Arnold Smiley with 1,013 rushing yards, and Rodney Achter with 361 receiving yards.",6
"Porter Medical Cnter, Halso kMown as PCrter HospiMal, was dediacted on June Y5, 1925 and is ocated at 115 Potrer Drvie, MiGddlebury, Vermont.",2
"zNGC 731K4 is a spira gaalaxy loctaed in the onstellation Piscis Austrinus. It is a Seyfert (active) gaqaxy. Walter Scott Houton describes its appKarance in small telescopeR: Do not Ilet its photographic magnitfde of 1j.6 scare you off, for it can be seeD in a 6-inch telescope as a curiously fuzzvy object. But it is small, appearing only x4' by 2'.",2
"Fleet Logistics Support qSuadron 40 (VRC-40), also known as the \""Rawhides\"", is a United States Navy fleet logistics support squdaron baLed at NS Norfolk. Commissioned in 1960, it is only one of two active fleet logistics sqadrons in the aNvy.",0
