"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"22 kids a day shot in USA ? statues of [[children]] hiding under desks to silently plead with voters for protection URL URL","22 kids a day shot in USA ? statues of [[brats]] hiding under desks to silently plead with voters for protection URL URL",0.1530301570892334,0.5829356908798218,0,1,0,51,"Successful"
"@USER @[[USER]] Yeah he is","@USER @[[ABUSERS]] Yeah he is",0.06214737892150879,0.5133237838745117,0,1,0,28,"Successful"
"A [[bitch]] built like that could beat my [[ass]] all she wants URL","A [[vixen]] built like that could beat my [[lacrosse]] all she wants URL",0.10827893018722534,0.6568270921707153,1,0,1,75,"Successful"
"@[[USER]] Cue the gun [[control]] crowd.","@[[ABUSERS]] Cue the gun [[comptroller]] crowd.",0.11110037565231323,0.6038973331451416,0,1,0,80,"Successful"
"@USER @[[USER]] Anything against a conservative must [[be]] [[believed]]. Liberals [[get]] a [[pass]].","@USER @[[ABUSERS]] Anything against a conservative must [[constitute]] [[suspicions]]. Liberals [[getting]] a [[collar]].",0.08427727222442627,0.5347962379455566,0,1,0,175,"Successful"
"@USER She is a Republican [[hypocrite]]!","@USER She is a Republican [[phoney]]!",0.20696532726287842,0.8831470012664795,1,0,1,48,"Successful"
"@USER @USER [[Wow]] she is nuts!","@USER @USER [[Ruff]] she is nuts!",0.2983304262161255,0.7607549428939819,0,1,0,55,"Successful"
"@USER If you are considering leaving the [[Republican]] party [[PLEASE]] DO. We don't need anymore pretend [[Republicans]] interfering with Trump's awesome agenda. Sounds like you need to just resign.","@USER If you are considering leaving the [[Gop]] party [[POSER]] DO. We don't need anymore pretend [[Potus]] interfering with Trump's awesome agenda. Sounds like you need to just resign.",0.2052299976348877,0.5225954055786133,0,1,0,85,"Successful"
"@[[USER]] [[Remember]] Tina. You can always [[sleep]] when you are dead! URL","@[[ABUSERS]] [[Rappel]] Tina. You can always [[behemoth]] when you are dead! URL",0.10264015197753906,0.6143301725387573,0,1,0,93,"Successful"
"@[[USER]] You are becoming unhinged with this game....","@[[ABUSERS]] You are becoming unhinged with this game....",0.21033990383148193,0.5604397058486938,0,1,0,13,"Successful"
"@USER The #metoo movement has turned out just the way black lives matter and Antifa turned out. Started out as a worthy cause and then ruined by a bunch of bandwagonists. More harm than good.","@USER The #metoo movement has turned out just the way black lives matter and Antifa turned out. Started out as a worthy cause and then ruined by a bunch of bandwagonists. More harm than good.",0.6496080160140991,0.6496080160140991,1,1,0,1,"Skipped"
"@[[USER]] @USER @USER @[[USER]] @USER @USER @USER @USER [[Thank]] you. [[Good]] to see we are trying this approach in addition to others. Too often this issue is used as an excuse to tax. [[Please]] can you report updates when they [[become]] [[known]]? [[Thanks]]. 👍🏻","@[[ABUSERS]] @USER @USER @[[EATERS]] @USER @USER @USER @USER [[Merci]] you. [[Groovy]] to see we are trying this approach in addition to others. Too often this issue is used as an excuse to tax. [[Urges]] can you report updates when they [[turned]] [[notorious]]? [[Pardon]]. 👍🏻",0.044041335582733154,0.5239861607551575,0,1,0,312,"Successful"
"@USER @USER @USER [[Nasty]] a$$ Liberal sheep...you are prime example of sheeple with NO [[BRAIN]].","@USER @USER @USER [[Repellent]] a$$ Liberal sheep...you are prime example of sheeple with NO [[CEREBRAL]].",0.21545177698135376,0.5620291233062744,1,0,1,76,"Successful"
"@USER @[[USER]] Wow this was the most [[civil]] gun [[control]] [[debate]]/arguement ive even [[seen]] on twitter","@USER @[[ABUSERS]] Wow this was the most [[marital]] gun [[supervised]] [[debating]]/arguement ive even [[faced]] on twitter",0.14788013696670532,0.5538589954376221,0,1,0,131,"Successful"
"@USER @[[USER]] [[I]] banned him [[personally]] a [[long]] [[time]] [[ago]]. But it isn’t breaking the law when I [[do]] it.","@USER @[[ABUSERS]] [[me]] banned him [[singly]] a [[protracted]] [[zeit]] [[anterior]]. But it isn’t breaking the law when I [[suis]] it.",0.15546172857284546,0.5011433362960815,0,1,0,146,"Successful"
"@USER @[[USER]] [[Is]] there an aluminum [[pole]] anywhere to [[be]] [[seen]]?","@USER @[[ABUSERS]] [[Lies]] there an aluminum [[masthead]] anywhere to [[sean]] [[experimented]]?",0.06208306550979614,0.5942188501358032,0,1,0,166,"Successful"
"@USER @USER Not all of us Conservatives are that gullible.   Manny has some good points now and then... but when he starts spewing US propaganda .. it sickens me.  He asked for the term and I gave one... He'll have no rebuttal.  You watch.","@USER @USER Not all of us Conservatives are that gullible.   Manny has some good points now and then... but when he starts spewing US propaganda .. it sickens me.  He asked for the term and I gave one... He'll have no rebuttal.  You watch.",0.5848076939582825,0.5848076939582825,1,1,0,1,"Skipped"
"Pretending you have dementia to own the libs #MAGA URL","Pretending you have dementia to own the libs #MAGA URL",0.7777073979377747,0.7777073979377747,0,0,1,1,"Skipped"
"@[[USER]] Dump [[MasterCard]]","@[[TALKERS]] Dump [[amex]]",0.3660960793495178,0.6829173564910889,0,1,0,30,"Successful"
"@USER @USER @USER @USER I still find it hilarious that people like you think that literally any response to a comment is liberals being upset"" and that getting a liberal upset is some kind of accomplishment.""","@USER @USER @USER @USER I still find it hilarious that people like you think that literally any response to a comment is liberals being upset"" and that getting a liberal upset is some kind of accomplishment.""",0.8892463445663452,0.8892463445663452,0,0,1,1,"Skipped"
"@[[USER]] @[[USER]] @[[USER]] i [[read]] ur [[bio]] and now i feel like u owe me at least $20 for [[putting]] me through that.","@[[TALKERS]] @[[ABUSERS]] @[[ABUSERS]] i [[lu]] ur [[organics]] and now i feel like u owe me at least $20 for [[mise]] me through that.",0.051363468170166016,0.6142466068267822,0,1,0,115,"Successful"
"@[[USER]] [[I]] [[believe]] he is winded! Some [[nights]] you just don't have it I [[guess]]","@[[USERS]] [[me]] [[deem]] he is winded! Some [[noches]] you just don't have it I [[dunno]]",0.10521209239959717,0.5192197561264038,0,1,0,108,"Successful"
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Aww you pooky bear...You are such a victim.","@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Aww you pooky bear...You are such a victim.",0.6492379903793335,0.6492379903793335,1,1,0,1,"Skipped"
"@USER @USER @USER @USER @USER That's why I am somewhat conflicted in talking [[shit]] or defending myself because there are so many VERY INTELLIGENT bright minds out there that have been held hostage by MSM propaganda Peddling. But uhave to read these Documents and dive deep to know who funds Antifa/MSM/DNC etc","@USER @USER @USER @USER @USER That's why I am somewhat conflicted in talking [[merde]] or defending myself because there are so many VERY INTELLIGENT bright minds out there that have been held hostage by MSM propaganda Peddling. But uhave to read these Documents and dive deep to know who funds Antifa/MSM/DNC etc",0.20018303394317627,0.8155232071876526,1,0,1,74,"Successful"
"@USER But gun control will keep the terrorists from [[shooting]]","@USER But gun control will keep the terrorists from [[murdering]]",0.3516291379928589,0.6338990926742554,0,1,0,39,"Successful"
"@[[USER]] @[[USER]] Like Antifa hiding their faces?","@[[ABUSERS]] @[[EATERS]] Like Antifa hiding their faces?",0.05758321285247803,0.5123216509819031,0,1,0,55,"Successful"
"@USER Takes a lot of monthly [[walks]] to the mailbox to [[afford]] that kinda cheese. Liberals and their wise spending habits..😂","@USER Takes a lot of monthly [[marching]] to the mailbox to [[pay]] that kinda cheese. Liberals and their wise spending habits..😂",0.29071158170700073,0.5103352665901184,0,1,0,82,"Successful"
"@USER You are such a comedian edd!!","@USER You are such a comedian edd!!",0.6851205229759216,0.6851205229759216,0,0,1,1,"Skipped"
"@USER @USER @USER [[Immediately]]. Anyone gets out of line they will get a 1 on 1 talk by [[og]] ragey. [[Guaranteed]] everyone [[will]] behave. Reeee.","@USER @USER @USER [[Prematurely]]. Anyone gets out of line they will get a 1 on 1 talk by [[ol]] ragey. [[Assuring]] everyone [[gonna]] behave. Reeee.",0.08824771642684937,0.5594451427459717,0,1,0,140,"Successful"
"@USER @USER @USER Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING","@USER @USER @USER Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING",0.9142947196960449,0.9142947196960449,0,0,1,1,"Skipped"
"@[[USER]] [[Sure]] [[thing]]😏","@[[ABUSERS]] [[Indubitably]] [[algo]]😏",0.051448702812194824,0.37005090713500977,0,0,0,101,"Failed"
"@USER Ivanka speaking about empowering women is embarrassing. She was given everything on a silver platter by her father and is one of the least empowered women in America. She is fully dependent on her father. She preferred cheap labor and disempowered women to make her [[products]].","@USER Ivanka speaking about empowering women is embarrassing. She was given everything on a silver platter by her father and is one of the least empowered women in America. She is fully dependent on her father. She preferred cheap labor and disempowered women to make her [[takings]].",0.4447779655456543,0.5044471025466919,0,1,0,62,"Successful"
"@[[USER]] @[[USER]] #Westminster @[[USER]] #Tories @[[USER]] @[[USER]] @[[USER]] #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on [[forging]] 🌍 trade deals &amp; [[say]] to the #EU #FuckEU 💪","@[[TENANT]] @[[TENANT]] #Westminster @[[TENANTS]] #Tories @[[TENANTS]] @[[TENANTS]] @[[SUBSCRIBERS]] #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on [[misrepresentation]] 🌍 trade deals &amp; [[dis]] to the #EU #FuckEU 💪",0.3646259903907776,0.5250501036643982,1,0,1,253,"Successful"
"@[[USER]] @[[USER]] @USER @USER Pressure from other liberals may make him change his mind. Their [[goal]] is the end [[result]]. They don’t care what it takes to get there.","@[[ABUSERS]] @[[EATERS]] @USER @USER Pressure from other liberals may make him change his mind. Their [[destinies]] is the end [[repercussions]]. They don’t care what it takes to get there.",0.195220947265625,0.5221558809280396,0,1,0,139,"Successful"
"@USER @USER @USER @USER Because he knows for a fact gun control works and it's [[proven]] to work and can't find anyother reinforcement for his argument other than those yee haw laws","@USER @USER @USER @USER Because he knows for a fact gun control works and it's [[ticked]] to work and can't find anyother reinforcement for his argument other than those yee haw laws",0.41973549127578735,0.5871868133544922,0,1,0,70,"Successful"
"@USER Hollywood is packed with [[pedophiles]]","@USER Hollywood is packed with [[pervs]]",0.24035441875457764,0.9294130802154541,1,0,1,54,"Successful"
"@USER @USER @USER You do scare Americans w/ ur fake dem platform. It’s mainly ur corrupt GOP ethics being ok w/ supporting pedofiles treason &amp; voter suppression &amp; the like. Dems actually want improved health care for all sensible gun control humane immigration policies &amp; to help all not just 1%ers","@USER @USER @USER You do scare Americans w/ ur fake dem platform. It’s mainly ur corrupt GOP ethics being ok w/ supporting pedofiles treason &amp; voter suppression &amp; the like. Dems actually want improved health care for all sensible gun control humane immigration policies &amp; to help all not just 1%ers",0.6715302467346191,0.6715302467346191,1,1,0,1,"Skipped"
"Krav Maga Defcon Wuppertal @ [[Body]] [[Masters]] [[URL]]","Krav Maga Defcon Wuppertal @ [[Corpse]] [[Dominus]] [[HTTP]]",0.08909457921981812,0.4598524570465088,0,0,0,74,"Failed"
"@[[USER]] @[[USER]] [[I]] [[see]] [[May]] in the same [[light]] as yourself. Even the [[last]] [[election]] was about her and not the [[Conservatives]].  A split is [[coming]] to the Tory partyvery [[soon]]!","@[[SUBSCRIBER]] @[[EATERS]] [[me]] [[staring]] [[Maggio]] in the same [[incandescent]] as yourself. Even the [[ultimate]] [[suffrage]] was about her and not the [[Tory]].  A split is [[futur]] to the Tory partyvery [[prematurely]]!",0.06693750619888306,0.5089713335037231,0,1,0,248,"Successful"
"@[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @USER @USER @[[USER]] [[Do]] you [[know]] what’s [[going]] to happen now?  I’m going to have to lay in bed and cry while [[I]] listen to Kelly [[Clarkson]]. [[Thanks]] free speech antifa.","@[[ABUSERS]] @[[TALKERS]] @[[ABUSERS]] @[[ABUSERS]] @[[ABUSERS]] @[[ABUSERS]] @[[EATERS]] @[[ABUSERS]] @USER @USER @[[USERNAME]] [[Suis]] you [[suis]] what’s [[abandoning]] to happen now?  I’m going to have to lay in bed and cry while [[me]] listen to Kelly [[Rihanna]]. [[Merci]] free speech antifa.",0.05601698160171509,0.5194203853607178,0,1,0,462,"Successful"
"@[[USER]] @USER @USER How could anyone want to [[vote]] for a Democrat who wants open [[borders]] and gun control","@[[ABUSERS]] @USER @USER How could anyone want to [[passed]] for a Democrat who wants open [[restrains]] and gun control",0.2041940689086914,0.5242836475372314,0,1,0,87,"Successful"
"@USER @USER Mine go drafts too. @USER stop this [[crap]] I'm gathering proof your censoring conservatives","@USER @USER Mine go drafts too. @USER stop this [[chit]] I'm gathering proof your censoring conservatives",0.1715470552444458,0.6800951957702637,1,0,1,49,"Successful"
"10 [[Winning]] [[Arguments]] [[Against]] Gun Control – Libertennial [[URL]]","10 [[Vanquishing]] [[Disharmony]] [[Tussle]] Gun Control – Libertennial [[HTTP]]",0.1946527361869812,0.6429016590118408,0,1,0,129,"Successful"
"@[[USER]] ........[[thank]] God it was not a mosque !!","@[[ABUSERS]] ........[[gracias]] God it was not a mosque !!",0.1515446901321411,0.5422019958496094,0,1,0,75,"Successful"
"This [[guy]] is a [[disgusting]] little perv. #MAGA URL","This [[types]] is a [[horrifying]] little perv. #MAGA URL",0.11787974834442139,0.7413157224655151,1,0,1,60,"Successful"
"7th and 8th grade football will [[be]] [[looking]] for [[parent]] [[volunteers]] to [[help]] [[assist]] with our [[concession]] stand.  [[If]] you are [[interested]] you my email me at darell.maddox@USER","7th and 8th grade football will [[pose]] [[scoured]] for [[mummy]] [[boneheads]] to [[aids]] [[aides]] with our [[renting]] stand.  [[Without]] you are [[germane]] you my email me at darell.maddox@USER",0.05427408218383789,0.5595813989639282,0,1,0,271,"Successful"
"@USER @USER I’m not a muppet. I’m a 6’2” 215 lbs voter who is of Puerto Rican decent that doesnt take BS from white liberals like you.","@USER @USER I’m not a muppet. I’m a 6’2” 215 lbs voter who is of Puerto Rican decent that doesnt take BS from white liberals like you.",0.5554029941558838,0.5554029941558838,0,0,1,1,"Skipped"
"11/21 Political Corruption:  Texans: Among [[liberals]] and conservs, R's and D's, large majorities [[favor]] limits on campaign spending and say the high cost of [[campaigning]] discourages many good candidates from running for president.” #BetoforSenate [[URL]]","11/21 Political Corruption:  Texans: Among [[racists]] and conservs, R's and D's, large majorities [[conducive]] limits on campaign spending and say the high cost of [[agitating]] discourages many good candidates from running for president.” #BetoforSenate [[HTTP]]",0.16728776693344116,0.520679235458374,0,1,0,73,"Successful"
"@[[USER]] 2018-09-14 23:56  [[Congratulations]]! [[You]] are on no blocklists that we can [[find]] by [[scraping]] publicly [[available]] blocktogether [[lists]]  [[Please]] [[check]] my [[follows]] for [[people]] [[incorrectly]] blocked - [[URL]]","@[[USERNAME]] 2018-09-14 23:56  [[Congrats]]! [[Thyself]] are on no blocklists that we can [[deems]] by [[scratching]] publicly [[disposable]] blocktogether [[slates]]  [[Called]] [[policed]] my [[persevere]] for [[beings]] [[wrongly]] blocked - [[HTTP]]",0.05519157648086548,0.5132867097854614,0,1,0,305,"Successful"
"@USER And when they met he looked at her and said I'm in charge in you're my [[bitch]]. Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the [[hell]] out of there so she didn't get hurt.","@USER And when they met he looked at her and said I'm in charge in you're my [[biatch]]. Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the [[gosh]] out of there so she didn't get hurt.",0.1310039758682251,0.6404306888580322,1,0,1,83,"Successful"
"@[[USER]] [[A]] [[thought]] [[I]] [[had]] [[watching]] this “[[does]] she [[know]] where she is or what’s [[going]] on?”","@[[USERS]] [[para]] [[brainchild]] [[me]] [[possessed]] [[stare]] this “[[gonna]] she [[suis]] where she is or what’s [[abandon]] on?”",0.05496746301651001,0.6187637448310852,0,1,0,248,"Successful"
"@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis","@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis",0.8253684639930725,0.8253684639930725,1,1,0,1,"Skipped"
"&lt;treph&gt; [[I]] [[have]] my [[computer]] &[[lt]];treph&gt; and &[[lt]];treph&gt; no job. &lt;treph&gt; &gt; i &lt;treph&gt; [[You]] are [[carrying]]: &[[lt]];treph&gt; a computer &[[lt]];treph&gt; no [[job]]","&lt;treph&gt; [[me]] [[ha]] my [[computing]] &[[lieutenants]];treph&gt; and &[[lieutenants]];treph&gt; no job. &lt;treph&gt; &gt; i &lt;treph&gt; [[Thyself]] are [[hauling]]: &[[lieutenant]];treph&gt; a computer &[[lieutenants]];treph&gt; no [[working]]",0.09431248903274536,0.17303508520126343,0,0,0,132,"Failed"
"@USER @USER I'm all for gun control use both hand's","@USER @USER I'm all for gun control use both hand's",0.8828539252281189,0.8828539252281189,0,0,1,1,"Skipped"
"@USER That’s one way to look at it. The other is that the charge is [[bullshit]] for almost everyone.","@USER That’s one way to look at it. The other is that the charge is [[horseshit]] for almost everyone.",0.19450634717941284,0.8635245561599731,1,0,1,27,"Successful"
". . .If you actually d i d expose that, I'd [[be]] questioning you.""  She's [[shifting]] a [[little]], [[exhaling]] rather shakily. She is tempted to shush him.  (How cheeky). URL",". . .If you actually d i d expose that, I'd [[constitute]] questioning you.""  She's [[modified]] a [[lowest]], [[gasping]] rather shakily. She is tempted to shush him.  (How cheeky). URL",0.22493958473205566,0.5018012523651123,0,1,0,135,"Successful"
"@USER @USER @USER Which one is it? Is there an active threat that you could be shot that is driving the need for gun control?  Or is the idea that the [[threat]] exists hypothetical [[so]] I have an excuse to carry a big scary gun?","@USER @USER @USER Which one is it? Is there an active threat that you could be shot that is driving the need for gun control?  Or is the idea that the [[menace]] exists hypothetical [[alike]] I have an excuse to carry a big scary gun?",0.440432071685791,0.5389183759689331,0,1,0,61,"Successful"
"@[[USER]] Happy dance that [[Serena]] lost. She needed taken down a notch or two.","@[[ABUSERS]] Happy dance that [[Temper]] lost. She needed taken down a notch or two.",0.09498953819274902,0.7213369607925415,0,1,0,73,"Successful"
"@USER Poor B she is desperate for attention so she [[tries]] to take it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B [[stick]] to grieving silently and allow the families who have lost their loved ones to grieve without you taking that away from them.","@USER Poor B she is desperate for attention so she [[sues]] to take it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B [[broomstick]] to grieving silently and allow the families who have lost their loved ones to grieve without you taking that away from them.",0.36466044187545776,0.5650701522827148,0,1,0,91,"Successful"
"@USER He is such a [[good]] dude! Where do you work?","@USER He is such a [[guten]] dude! Where do you work?",0.429815411567688,0.7946072816848755,0,1,0,40,"Successful"
"@[[USER]] @[[USER]] [[so]] [[true]] for [[lucky]] she is [[appearing]] in lot of projects","@[[EATERS]] @[[ABUSERS]] [[even]] [[veritable]] for [[joyous]] she is [[sprouting]] in lot of projects",0.0462033748626709,0.520601749420166,0,1,0,156,"Successful"
"@[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @USER @[[USER]] @[[USER]] Why [[do]] the libdems [[deserve]] your [[anger]] [[today]] more than (1) [[conservatives]] (2) Corbyn?","@[[CLIENT]] @[[GUESTS]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[ABUSERS]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[ABUSERS]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[ABUSERS]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[GUESTS]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[GUESTS]] @[[CLIENT]] @[[CLIENT]] @[[CLIENT]] @[[CONSUMER]] @[[ABUSERS]] @[[CLIENT]] @USER @[[CUSTOMER]] @[[CUSTOMER]] Why [[get]] the libdems [[merits]] your [[hatred]] [[thursdays]] more than (1) [[tories]] (2) Corbyn?",0.12543857097625732,0.5352342128753662,0,1,0,1375,"Successful"
