"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Anniversary remembered on [[game]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[coach]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy [[man]].","Anniversary remembered on [[plot]] day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's [[autobus]]. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy [[humankind]].",0.006878793239593506,0.9144124984741211,1,3,1,336,"Successful"
"Viacom, Disney pay \$1.5M FCC fine Disney and Viacom [[agreed]] to a fine of \$1.5 million from the Federal Communications [[Commission]] over claims their children #[[39]];s cable [[television]] networks violated [[advertising]] restrictions, the FCC said Thursday.","Viacom, Disney pay \$1.5M FCC fine Disney and Viacom [[gibe]] to a fine of \$1.5 million from the Federal Communications [[deputation]] over claims their children #[[ixl]];s cable [[video]] networks violated [[ad]] restrictions, the FCC said Thursday.",0.10699933767318726,0.5621562600135803,2,3,2,254,"Successful"
"Pfizer Sends [[Out]] Update On [[Drug]] Bextra Pfizer Inc. [[said]] [[Friday]] that it will provide health-care professionals with additional information about its Bextra arthritis drug and that it will conduct further studies to [[confirm]] the drug #[[39]];s long-term cardiovascular [[safety]] [[record]].","Pfizer Sends [[tabu]] Update On [[dose]] Bextra Pfizer Inc. [[pronounce]] [[Fri]] that it will provide health-care professionals with additional information about its Bextra arthritis drug and that it will conduct further studies to [[support]] the drug #[[ixl]];s long-term cardiovascular [[safe]] [[disk]].",0.0610770583152771,0.5663970708847046,2,3,2,228,"Successful"
"[[Restive]] Maldives [[eases]] curfew after rounding up [[dissidents]] (AFP) AFP - [[A]] curfew in the capital of the Maldives was [[eased]] but [[parliament]] [[sessions]] were put off indefinitely and emergency rule [[continued]] [[following]] [[last]] week's [[riots]], officials and residents [[said]].","[[jumpy]] Maldives [[EAS]] curfew after rounding up [[objector]] (AFP) AFP - [[axerophthol]] curfew in the capital of the Maldives was [[ease]] but [[sevens]] [[seance]] were put off indefinitely and emergency rule [[cover]] [[followers]] [[live]] week's [[orgy]], officials and residents [[articulate]].",0.007767796516418457,0.586513876914978,0,3,0,344,"Successful"
"Phelps [[Seeks]] More [[Gold]] at [[World]] [[Championships]]  [[INDIANAPOLIS]] (Reuters) - [[Still]] [[riding]] a wave of [[euphoria]]  from the [[Olympics]], Michael Phelps [[returns]] to the [[pool]] this [[week]]  at the [[world]] short [[course]] [[swimming]] [[championships]] [[seeking]] a  [[repeat]] of his [[six]] [[gold]] [[medals]] in [[Athens]].","Phelps [[assay]] More [[gilded]] at [[world-wide]] [[patronage]]  [[Indianapolis]] (Reuters) - [[tranquillise]] [[mount]] a wave of [[euphory]]  from the [[Olympiad]], Michael Phelps [[counter]] to the [[syndicate]] this [[hebdomad]]  at the [[populace]] short [[class]] [[liquid]] [[patronage]] [[assay]] a  [[echo]] of his [[sextet]] [[gilded]] [[decoration]] in [[Athinai]].",0.031964242458343506,0.9608792662620544,1,0,1,544,"Successful"
"[[US]] [[Airways]], [[Pilots]] [[Union]] [[Near]] Agreement [[US]] [[Airways]] is seeking \$800 million in [[concessions]] from employee unions as it attempts to avoid filing Chapter 11. The Air [[Line]] [[Pilots]] Association will present its proposal on the evening of ","[[U]] [[skyway]], [[fly]] [[coupling]] [[approach]] Agreement [[America]] [[airway]] is seeking \$800 million in [[grant]] from employee unions as it attempts to avoid filing Chapter 11. The Air [[descent]] [[fly]] Association will present its proposal on the evening of ",0.019741058349609375,0.566921591758728,2,3,2,366,"Successful"
"[[Hostages]] plight clouds meeting of Blairs [[party]] BRIGHTON, England The annual conference of Prime Minister Tony Blair #39;s Labour [[Party]] opened here Monday under the pall of the war in Iraq, as the [[fate]] of the British [[hostage]] Ken Bigley remained uncertain amid fresh appeals for his [[release]] from family ","[[surety]] plight clouds meeting of Blairs [[company]] BRIGHTON, England The annual conference of Prime Minister Tony Blair #39;s Labour [[company]] opened here Monday under the pall of the war in Iraq, as the [[fortune]] of the British [[surety]] Ken Bigley remained uncertain amid fresh appeals for his [[expiration]] from family ",0.008592844009399414,0.5418139696121216,0,2,0,324,"Successful"
"UN #39;s Kofe Annan [[Calls]] Iraq [[War]] Illegal [[United]] [[Nations]] [[Secretary]] [[General]] Kofi Annan [[said]] this [[week]] that the US war in [[Iraq]] is illegal and [[questioned]] whether the [[country]] could [[hold]] [[credible]] ","UN #39;s Kofe Annan [[phone]] Iraq [[warfare]] Illegal [[link]] [[state]] [[repository]] [[oecumenical]] Kofi Annan [[read]] this [[workweek]] that the US war in [[Irak]] is illegal and [[query]] whether the [[commonwealth]] could [[apply]] [[believable]] ",0.00680917501449585,0.6168718338012695,0,3,0,335,"Successful"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.9550360441207886,0.9550360441207886,1,1,0,1,"Skipped"
"HD DVD will [[boost]] [[quality]], [[help]] [[stores]] [[Four]] Hollywood studios this week embraced a [[new]] high-definition DVD [[format]] from electronics giant Toshiba - raising many [[questions]] for [[video]] lovers who have [[driven]] sales of pre-recorded DVDs to [[new]] heights.","HD DVD will [[rise]] [[prize]], [[helper]] [[stock]] [[quartet]] Hollywood studios this week embraced a [[freshly]] high-definition DVD [[arrange]] from electronics giant Toshiba - raising many [[inquiry]] for [[telecasting]] lovers who have [[labor]] sales of pre-recorded DVDs to [[freshly]] heights.",0.07850879430770874,0.5206807851791382,3,2,3,340,"Successful"
"EC [[presses]] for safer internet The [[EU]] Telecommunications [[Council]] [[today]] [[today]] [[launched]] Safer Internet Plus, a [[scheme]] to [[help]] [[parents]] and [[teachers]] [[control]] what [[children]] [[view]] [[online]].","EC [[bid]] for safer internet The [[europium]] Telecommunications [[council]] [[now]] [[now]] [[plunge]] Safer Internet Plus, a [[strategy]] to [[serve]] [[parent]] and [[instructor]] [[dominance]] what [[child]] [[persuasion]] [[on-line]].",0.04847186803817749,0.566555380821228,3,2,3,317,"Successful"
"Notes: Two-strike, two-out blues [[Chicago]] [[Cubs]] [[manager]] Dusty Baker [[talked]] to LaTroy Hawkins on [[Thursday]], and [[said]] he #[[39]];ll [[go]] to the right-hander again if the [[team]] is in a [[save]] [[situation]].","Notes: Two-strike, two-out blues [[stops]] [[sonny]] [[director]] Dusty Baker [[sing]] to LaTroy Hawkins on [[Th]], and [[enunciate]] he #[[thirty-nine]];ll [[break]] to the right-hander again if the [[squad]] is in a [[salvage]] [[office]].",0.008907616138458252,0.02520817518234253,1,1,1,309,"Failed"
"[[Protests]] in Canada over Ukraine crisis (AFP) AFP - [[Hundreds]] of [[Canadians]], many of Ukrainian [[descent]], [[braved]] [[freezing]] temperatures to [[protest]] what they [[consider]] to be the [[fixed]] [[outcome]] of the Ukrainian presidential election.","[[resist]] in Canada over Ukraine crisis (AFP) AFP - [[century]] of [[Canadian]], many of Ukrainian [[downslope]], [[weather]] [[block]] temperatures to [[objection]] what they [[study]] to be the [[specify]] [[upshot]] of the Ukrainian presidential election.",0.01598304510116577,0.08566558361053467,0,0,0,212,"Failed"
"Colgate to [[cut]] workforce [[CONSUMER]] [[goods]] [[maker]] Colgate-Palmolive [[said]] today it would [[cut]] about 12 per cent of its [[37]],000-person [[work]] [[force]] and [[close]] a [[third]] of its factories [[worldwide]] as [[part]] of a four-year [[restructuring]].","Colgate to [[slue]] workforce [[consumer]] [[goodness]] [[Jehovah]] Colgate-Palmolive [[articulate]] today it would [[edit]] about 12 per cent of its [[xxxvii]],000-person [[workplace]] [[power]] and [[cheeseparing]] a [[tierce]] of its factories [[universal]] as [[component]] of a four-year [[reconstitute]].",0.0285494327545166,0.5354316234588623,2,3,2,541,"Successful"
"[[A]] [[conspiracy]] theory : [[In]] the [[aftermath]] of Arafats [[passing]] AH Jaffor Ullah. Yasser Arafat, the [[acknowledged]] leader of Palestinian [[people]], [[lived]] amidst [[controversy]] all through his [[life]]. The [[cause]] of his [[death]] has now become a [[source]] of [[controversy]] amongst the [[departed]] [[leaders]] [[people]] all over Middle [[East]].","[[axerophthol]] [[cabal]] theory : [[Indiana]] the [[wake]] of Arafats [[cursory]] AH Jaffor Ullah. Yasser Arafat, the [[notice]] leader of Palestinian [[citizenry]], [[exist]] amidst [[argument]] all through his [[sprightliness]]. The [[movement]] of his [[decease]] has now become a [[author]] of [[argument]] amongst the [[decedent]] [[leadership]] [[citizenry]] all over Middle [[E]].",0.008948147296905518,0.29236775636672974,0,0,0,461,"Failed"
"Alamosa Offers to Buy AirGate (Reuters) Reuters - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.","Alamosa Offers to Buy AirGate (Reuters) Reuters - Alamosa Holdings Inc.  said\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone service under the\Sprint  brand.",0.6345685720443726,0.6345685720443726,2,2,3,1,"Skipped"
"Kmart to [[Sell]] [[18]] [[Stores]] to [[Home]] [[Depot]]  [[NEW]] YORK (Reuters) - Retailer Kmart [[Holdings]] [[Corp]]. &lt;[[A]] HREF=""[[http]]://[[www]].investor.reuters.com/FullQuote.aspx?ticker=KMRT.[[O]] target=/[[stocks]]/quickinfo/fullquote""&gt;KMRT.O&lt;/[[A]]&gt;  on Monday [[said]] it [[finalized]] a [[deal]] to [[sell]] [[18]] of its [[stores]] to  [[Home]] Depot [[Inc]]. &lt;[[A]] HREF=""http://[[www]].investor.reuters.com/FullQuote.aspx?ticker=HD.[[N]] target=/[[stocks]]/quickinfo/fullquote""&gt;HD.[[N]]&lt;/[[A]]&gt; for \$271 [[million]].","Kmart to [[betray]] [[eighteen]] [[memory]] to [[national]] [[storage]]  [[unexampled]] YORK (Reuters) - Retailer Kmart [[carry]] [[corporation]]. &lt;[[amp]] HREF=""[[HTTP]]://[[web]].investor.reuters.com/FullQuote.aspx?ticker=KMRT.[[oxygen]] target=/[[stemma]]/quickinfo/fullquote""&gt;KMRT.O&lt;/[[amp]]&gt;  on Monday [[enjoin]] it [[settle]] a [[muckle]] to [[betray]] [[eighteen]] of its [[memory]] to  [[house]] Depot [[INC]]. &lt;[[amp]] HREF=""http://[[web]].investor.reuters.com/FullQuote.aspx?ticker=HD.[[normality]] target=/[[lineage]]/quickinfo/fullquote""&gt;HD.[[normality]]&lt;/[[axerophthol]]&gt; for \$271 [[meg]].",0.023061752319335938,0.6276310682296753,2,3,2,717,"Successful"
"Pakistan [[collapses]] at the WACA [[Opener]] Justin Langer was [[last]] out after a [[glorious]] [[innings]] of 191 as Australia [[totaled]] 381 on the [[second]] [[morning]] of the [[first]] [[test]] against Pakistan in Perth on Friday.","Pakistan [[founder]] at the WACA [[undoer]] Justin Langer was [[go]] out after a [[magnificent]] [[frame]] of 191 as Australia [[come]] 381 on the [[2d]] [[dawning]] of the [[1st]] [[screen]] against Pakistan in Perth on Friday.",0.04741102457046509,0.4384569525718689,1,1,1,239,"Failed"
"ESPN.com [[news]] services Six months ago, Scottie Pippen issued a  quot;This is [[probably]] it for me quot; [[declaration]], that [[last]] [[season]] was [[looking]] more and more like his [[last]] in an NBA [[uniform]].","ESPN.com [[newsworthiness]] services Six months ago, Scottie Pippen issued a  quot;This is [[plausibly]] it for me quot; [[resolution]], that [[net]] [[mollify]] was [[calculate]] more and more like his [[terminal]] in an NBA [[unvarying]].",0.006128787994384766,0.6251829862594604,1,2,1,220,"Successful"
"[[Cycling]]: Petacchi [[wins]] [[second]] [[stage]] in Spain MADRID : Alessandro Petacchi [[showed]] why he is [[considered]] [[one]] of the [[world]] #[[39]];s [[top]] sprinters when coming out on [[top]] in a [[mass]] [[dash]] to the [[line]] in the [[second]] [[stage]] of the [[Tour]] of Spain.","[[pedal]]: Petacchi [[succeed]] [[mo]] [[stagecoach]] in Spain MADRID : Alessandro Petacchi [[show]] why he is [[think]] [[single]] of the [[reality]] #[[ixl]];s [[cover]] sprinters when coming out on [[transcend]] in a [[people]] [[dah]] to the [[business]] in the [[2d]] [[stagecoach]] of the [[enlistment]] of Spain.",0.011602699756622314,0.8406767845153809,1,2,1,617,"Successful"
"[[Two]] Britons [[shot]] dead near death [[railway]] bridge (AFP) AFP - [[Two]] Britons were [[shot]] [[dead]] by unknown [[gunmen]] [[near]] the famous Bridge over the River Kwai in western Thailand, police [[said]].","[[deuce]] Britons [[germinate]] dead near death [[railroad]] bridge (AFP) AFP - [[deuce]] Britons were [[guesswork]] [[drained]] by unknown [[gunslinger]] [[cheeseparing]] the famous Bridge over the River Kwai in western Thailand, police [[state]].",0.014028608798980713,0.6387459635734558,0,3,0,416,"Successful"
"The Next [[Giant]] [[Leap]] Rendezvous quot; for the [[docking]] [[techniques]] he [[developed]] while at MIT earning his PhD in [[astronautics]]. Lessig: [[Technology]] over ideology!","The Next [[heavyweight]] [[jump]] Rendezvous quot; for the [[moorage]] [[proficiency]] he [[modernise]] while at MIT earning his PhD in [[aeronautics]]. Lessig: [[engineering]] over ideology!",0.018712162971496582,0.13967978954315186,3,3,3,145,"Failed"
"Starting today, funds' stances on proxies are matter of [[record]] Every [[year]], public companies put a number of questions before their stockholders for a [[vote]]. Investors weigh in on whether to reelect [[company]] directors, reappoint auditors, and approve or kill [[plans]] to [[give]] big [[stock]] option [[packages]] to senior executives.","Starting today, funds' stances on proxies are matter of [[disk]] Every [[yr]], public companies put a number of questions before their stockholders for a [[voting]]. Investors weigh in on whether to reelect [[party]] directors, reappoint auditors, and approve or kill [[design]] to [[render]] big [[threadbare]] option [[software]] to senior executives.",0.027859389781951904,0.5180946588516235,2,3,2,406,"Successful"
"Gazprom [[Plans]] LNG Terminal in US Gazprom came a step closer to the liquefied natural [[gas]] [[market]] on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.","Gazprom [[program]] LNG Terminal in US Gazprom came a step closer to the liquefied natural [[accelerator]] [[commercialize]] on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.",0.05970674753189087,0.606805145740509,2,3,2,238,"Successful"
"Novell launches Linux for [[desktop]] [[computers]] Novell, [[one]] of the [[popular]] [[names]] in the open-source community, has launched Linux Desktop [[9]] [[OS]] for [[enterprise]] computer [[systems]] [[today]] for [[lower]] deployment and management prices.","Novell launches Linux for [[background]] [[reckoner]] Novell, [[unrivaled]] of the [[democratic]] [[nominate]] in the open-source community, has launched Linux Desktop [[niner]] [[osmium]] for [[go-ahead]] computer [[organization]] [[now]] for [[depressed]] deployment and management prices.",0.019580185413360596,0.04010254144668579,3,3,3,263,"Failed"
"Malaysia #39;s Anwar Returns to [[Hero]] #39;s Welcome Malaysia #39;s former deputy prime minister Anwar Ibrahim has come home to a rock star #39;s welcome Sunday. He returned from undergoing [[back]] surgery in Germany following his release from prison last month.","Malaysia #39;s Anwar Returns to [[champion]] #39;s Welcome Malaysia #39;s former deputy prime minister Anwar Ibrahim has come home to a rock star #39;s welcome Sunday. He returned from undergoing [[game]] surgery in Germany following his release from prison last month.",0.04682797193527222,0.7186082601547241,0,1,0,353,"Successful"
"Annan Starts Reshuffling UN Staff for [[Reform]] [[Push]] (Reuters) Reuters - U.N. Secretary-General Kofi\Annan on Monday chose the high-profile British [[head]] of a [[key]]\agency as his new chief of staff, the start of a reshuffle\[[aimed]] at instituting U.N. reforms and combating scandals.","Annan Starts Reshuffling UN Staff for [[regenerate]] [[energy]] (Reuters) Reuters - U.N. Secretary-General Kofi\Annan on Monday chose the high-profile British [[channelize]] of a [[discover]]\agency as his new chief of staff, the start of a reshuffle\[[calculate]] at instituting U.N. reforms and combating scandals.",0.03689950704574585,0.6750454902648926,0,2,0,329,"Successful"
"MPAA [[widens]] [[piracy]] [[net]] Hollywood studios [[launched]] legal [[attacks]] Tuesday on the [[computer]] [[server]] [[operators]] they [[claim]] are the technological [[middlemen]] [[making]] online film [[theft]] possible.","MPAA [[extend]] [[plagiarisation]] [[profits]] Hollywood studios [[plunge]] legal [[assail]] Tuesday on the [[figurer]] [[waiter]] [[operator]] they [[take]] are the technological [[wholesaler]] [[nominate]] online film [[thieving]] possible.",0.02415633201599121,0.6663620471954346,3,2,3,279,"Successful"
"US [[Airways]] to [[Alter]] Flights US [[Airways]] said it will [[change]] its flight [[schedules]] in February to [[increase]] [[departures]] at its Charlotte and Philadelphia hubs and create a mini-hub in Fort Lauderdale, Fla.","US [[skyway]] to [[modify]] Flights US [[skyway]] said it will [[modification]] its flight [[docket]] in February to [[addition]] [[release]] at its Charlotte and Philadelphia hubs and create a mini-hub in Fort Lauderdale, Fla.",0.03078019618988037,0.5156853199005127,2,3,2,163,"Successful"
"[[Alleged]] [[U]].[[S]]. [[Deserter]] [[Set]] to [[Surrender]] [[TOKYO]] - [[Accused]] [[U]].[[S]]. [[Army]] [[deserter]] Charles Jenkins [[left]] his [[Tokyo]] [[hospital]] for an American military [[base]] to surrender to military [[authorities]] Saturday, [[nearly]] [[40]] years after he allegedly defected to [[North]] [[Korea]]...","[[aver]] [[uracil]].[[randomness]]. [[recreant]] [[specify]] to [[yielding]] [[Yedo]] - [[accuse]] [[uracil]].[[entropy]]. [[army]] [[ratter]] Charles Jenkins [[lead]] his [[Yeddo]] [[infirmary]] for an American military [[nucleotide]] to surrender to military [[authorisation]] Saturday, [[about]] [[XL]] years after he allegedly defected to [[northerly]] [[Han-Gook]]...",0.00964277982711792,0.6646263599395752,0,3,0,494,"Successful"
"[[Report]]: Israeli [[army]] [[mistakenly]] [[kills]] [[three]] Egyptian [[soldiers]] JERUSALEM [[A]] [[preliminary]] Israeli [[army]] [[investigation]] has [[found]] that Israeli [[troops]] [[apparently]] [[killed]] [[three]] Egyptian [[soldiers]] by [[mistake]], [[thinking]] they were Palestinian [[militants]] along the Gaza-Egypt [[border]].","[[study]]: Israeli [[USA]] [[erroneously]] [[obliterate]] [[ternion]] Egyptian [[soldier]] JERUSALEM [[axerophthol]] [[prelim]] Israeli [[USA]] [[probe]] has [[discover]] that Israeli [[soldiery]] [[patently]] [[pop]] [[ternion]] Egyptian [[soldier]] by [[error]], [[reasoning]] they were Palestinian [[activist]] along the Gaza-Egypt [[perimeter]].",0.0068885087966918945,0.07215827703475952,0,0,0,368,"Failed"
"FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that ","FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that ",0.8889626264572144,0.8889626264572144,3,3,2,1,"Skipped"
"Broncos DT Elliss [[Out]] for the [[Season]]  ENGLEWOOD, Colo. ([[Sports]] [[Network]]) - [[Veteran]] [[defensive]]  tackle Luther [[Elliss]] of the Denver Broncos will [[miss]] the  [[remainder]] of the [[season]] because of a herniated [[disk]] in his  [[lower]] [[back]].","Broncos DT Elliss [[away]] for the [[mollify]]  ENGLEWOOD, Colo. ([[rollick]] [[mesh]]) - [[warhorse]] [[justificatory]]  tackle Luther [[Elli]] of the Denver Broncos will [[lose]] the  [[end]] of the [[temper]] because of a herniated [[record]] in his  [[scummy]] [[backbone]].",0.0071991682052612305,0.010802209377288818,1,1,1,328,"Failed"
"Lebanon and Syria have not [[complied]] with UN [[resolution]]: Annan [[UNITED]] NATIONS - Secretary-General Kofi Annan [[reported]] that Syria has not [[pulled]] its [[forces]] out of Lebanon as [[called]] for by the UN [[Security]] Council, and [[said]] he had [[requested]] a timetable from [[Damascus]] for its [[full]] [[implementation]].","Lebanon and Syria have not [[comply]] with UN [[firmness]]: Annan [[connect]] NATIONS - Secretary-General Kofi Annan [[account]] that Syria has not [[deplumate]] its [[pull]] out of Lebanon as [[bid]] for by the UN [[certificate]] Council, and [[enjoin]] he had [[quest]] a timetable from [[Dimash]] for its [[wax]] [[effectuation]].",0.006471455097198486,0.02062368392944336,0,0,0,281,"Failed"
"[[Cloud]] [[rat]] arrives at London [[Zoo]] London [[zoo]] celebrates the birth of a Panay [[cloud]] rat, a very rare tree-living rodent from the Philippines.","[[obnubilate]] [[strikebreaker]] arrives at London [[menagerie]] London [[menagerie]] celebrates the birth of a Panay [[corrupt]] rat, a very rare tree-living rodent from the Philippines.",0.08550328016281128,0.528959333896637,3,0,3,182,"Successful"
