"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"union halts vote on [[grocers]] #[[39]]; [[offer]] [[Members]] of the [[grocery]] [[workers]] union will continue to meet to discuss the final [[contract]] proposal from King Soopers, Safeway and Albertsons following a surprise [[decision]] by the international union to halt voting on the [[offers]].","union halts vote on [[gHocers]] #[[3h9]]; [[offre]] [[Mmebers]] of the [[gYocery]] [[owrkers]] union will continue to meet to discuss the final [[conract]] proposal from King Soopers, Safeway and Albertsons following a surprise [[dechision]] by the international union to halt voting on the [[ofers]].",0.017279863357543945,0.584989070892334,2,0,2,69,"Successful"
"EC [[presses]] for [[safer]] internet [[The]] [[EU]] [[Telecommunications]] [[Council]] [[today]] [[today]] [[launched]] [[Safer]] Internet Plus, a [[scheme]] to [[help]] [[parents]] and [[teachers]] [[control]] what [[children]] [[view]] [[online]].","EC [[pregsses]] for [[afer]] internet [[Thee]] [[EZ]] [[Telecommunication]] [[Couzncil]] [[tody]] [[Roday]] [[lEunched]] [[Sauer]] Internet Plus, a [[csheme]] to [[elp]] [[paernts]] and [[tachers]] [[wcontrol]] what [[chilFdren]] [[vie]] [[Yonline]].",0.04847186803817749,0.5337187051773071,3,2,3,99,"Successful"
"Blackberry [[shrinks]] [[phone]] [[keyboard]] The [[latest]] [[Blackberry]] [[mobile]] [[device]] [[packs]] a traditional [[Qwerty]] [[keyboard]] into  20 [[keys]].","Blackberry [[shrink]] [[pjone]] [[kebyoard]] The [[latets]] [[Blackberwry]] [[mlbile]] [[devie]] [[paks]] a traditional [[Qwertt]] [[keyoard]] into  20 [[kys]].",0.03189373016357422,0.6431980133056641,3,2,3,71,"Successful"
"Pakistan [[collapses]] at the [[WACA]] [[Opener]] [[Justin]] [[Langer]] was [[last]] out after a [[glorious]] [[innings]] of 191 as Australia [[totaled]] [[381]] on the second [[morning]] of the [[first]] test against [[Pakistan]] in [[Perth]] on [[Friday]].","Pakistan [[collapsef]] at the [[WAA]] [[OpCener]] [[uJstin]] [[anger]] was [[lasmt]] out after a [[glorDous]] [[ininngs]] of 191 as Australia [[tonaled]] [[31]] on the second [[Dorning]] of the [[frist]] test against [[akistan]] in [[Perh]] on [[Friduy]].",0.04741102457046509,0.9186763763427734,1,0,1,89,"Successful"
"PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said PeopleSoft Inc. customers have become more comfortable with the prospect of a [[merger]] between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.","PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said PeopleSoft Inc. customers have become more comfortable with the prospect of a [[emrger]] between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.",0.42805272340774536,0.529059648513794,2,3,2,33,"Successful"
"[[Colgate]] to cut workforce CONSUMER [[goods]] maker Colgate-Palmolive said today it [[would]] cut about [[12]] [[per]] [[cent]] of its [[37]],000-person [[work]] [[force]] and close a [[third]] of its factories worldwide as part of a [[four-year]] [[restructuring]].","[[CDlgate]] to cut workforce CONSUMER [[yoods]] maker Colgate-Palmolive said today it [[owuld]] cut about [[m12]] [[pQer]] [[cnet]] of its [[3q]],000-person [[owrk]] [[uorce]] and close a [[Zthird]] of its factories worldwide as part of a [[flur-year]] [[restructurinmg]].",0.0285494327545166,0.5175187587738037,2,3,2,85,"Successful"
"Massachusetts [[61]], [[No]]. 7 Connecticut [[59]] Massachusetts [[made]] [[sure]] its first [[home]] [[game]] against a [[defending]] [[national]] champion was one to remember. [[The]] Minutemen stunned [[seventh-ranked]] Connecticut [[61-59]] on [[Rashaun]] [[Freeman]] #39;s [[layup]] with 4.3 seconds to play Thursday [[night]].","Massachusetts [[1]], [[NX]]. 7 Connecticut [[5]] Massachusetts [[mhade]] [[suHe]] its first [[hme]] [[gaYme]] against a [[defCending]] [[antional]] champion was one to remember. [[Teh]] Minutemen stunned [[seventh-rhanked]] Connecticut [[6-159]] on [[Raqshaun]] [[Fereman]] #39;s [[lyaup]] with 4.3 seconds to play Thursday [[nFght]].",0.009210765361785889,0.051513731479644775,1,1,1,152,"Failed"
"[[Two]] Britons [[shot]] dead [[near]] death [[railway]] bridge ([[AFP]]) [[AFP]] - [[Two]] Britons were shot dead by unknown [[gunmen]] [[near]] the famous Bridge over the River Kwai in [[western]] Thailand, [[police]] said.","[[Tow]] Britons [[soht]] dead [[ear]] death [[jrailway]] bridge ([[AP]]) [[AtP]] - [[Txo]] Britons were shot dead by unknown [[gumnen]] [[ear]] the famous Bridge over the River Kwai in [[weXtern]] Thailand, [[polwce]] said.",0.014028608798980713,0.5634012222290039,0,3,0,74,"Successful"
"SICK KIDS VS. DISNEY IN  #39;PETER PAN #39; DUSTUP It #39;s a story that would make Peter Pan glad that he never grew up. Walt Disney Co. is caught in a feud with a UK children #39;s hospital over the copyright to JM Barrie #39;s classic novel,  quot;Peter Pan.","SICK KIDS VS. DISNEY IN  #39;PETER PAN #39; DUSTUP It #39;s a story that would make Peter Pan glad that he never grew up. Walt Disney Co. is caught in a feud with a UK children #39;s hospital over the copyright to JM Barrie #39;s classic novel,  quot;Peter Pan.",0.7360336780548096,0.7360336780548096,3,3,2,1,"Skipped"
"Cycling: Petacchi [[wins]] [[second]] stage in [[Spain]] [[MADRID]] : [[Alessandro]] [[Petacchi]] [[showed]] why he is considered [[one]] of the [[world]] #[[39]];s top [[sprinters]] when [[coming]] out on top in a mass [[dash]] to the line in the [[second]] [[stage]] of the [[Tour]] of [[Spain]].","Cycling: Petacchi [[wiys]] [[econd]] stage in [[Spaikn]] [[MADuID]] : [[lAessandro]] [[Pjetacchi]] [[sohwed]] why he is considered [[oAe]] of the [[owrld]] #[[9]];s top [[spCrinters]] when [[cmoing]] out on top in a mass [[das]] to the line in the [[seond]] [[Gtage]] of the [[ToKur]] of [[Swain]].",0.011602699756622314,0.14027529954910278,1,1,1,126,"Failed"
"[[Pacifist]] Japan boosts  #39;self-defence #39; measures After almost 60 years of [[pacifism]], Japan today overhauled its [[defence]] policy; easing an [[arms]] exports ban and singling out North [[Korea]] and China as security threats.","[[aPcifist]] Japan boosts  #39;self-defence #39; measures After almost 60 years of [[ptacifism]], Japan today overhauled its [[Befence]] policy; easing an [[qarms]] exports ban and singling out North [[Kore]] and China as security threats.",0.05962496995925903,0.6465495824813843,0,2,0,48,"Successful"
"Novell [[launches]] [[Linux]] for [[desktop]] computers [[Novell]], one of the [[popular]] names in the [[open-source]] [[community]], has launched [[Linux]] [[Desktop]] 9 [[OS]] for [[enterprise]] computer systems [[today]] for lower [[deployment]] and [[management]] prices.","Novell [[lunches]] [[Luinux]] for [[deesktop]] computers [[NoWell]], one of the [[populajr]] names in the [[open-soucre]] [[commnity]], has launched [[LinOux]] [[Deskto]] 9 [[KS]] for [[enterpirse]] computer systems [[toyay]] for lower [[edployment]] and [[managument]] prices.",0.019580185413360596,0.19246363639831543,3,3,3,115,"Failed"
"Mars water tops science honours The discovery that salty, acidic water once flowed across the surface of Mars has topped a list of the 10 key scientific advances of 2004.","Mars water tops science honours The discovery that salty, acidic water once flowed across the surface of Mars has topped a list of the 10 key scientific advances of 2004.",0.9867959022521973,0.9867959022521973,3,3,0,1,"Skipped"
