"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"@USER This man is one of the most intelligent highly accomplished Black men in the USA yet, White Liberals &amp; the Old Order"" (his words) have been [[successfully]] able to have him disowned by his own people. No Black child looks up to this man for inspiration bc to them he doesn't exist URL","@USER This man is one of the most intelligent highly accomplished Black men in the USA yet, White Liberals &amp; the Old Order"" (his words) have been [[sucϲessfully]] able to have him disowned by his own people. No Black child looks up to this man for inspiration bc to them he doesn't exist URL",0.4890558123588562,0.5179513692855835,0,1,0,46,"Successful"
"@[[USER]] @USER Yeah he is","@[[USR]] @USER Yeah he is",0.024769484996795654,0.02638798952102661,0,0,0,6,"Failed"
"22 kids a day shot in USA ? statues of children hiding under [[desks]] to silently plead with voters for protection [[URL]] [[URL]]","22 kids a day shot in USA ? statues of children hiding under [[d]] [[esks]] to silently plead with voters for protection [[U]] [[RL]] [[U]] [[RL]]",0.08589810132980347,0.1336238980293274,0,0,0,25,"Failed"
"A [[bitch]] built like that could beat my [[ass]] all she wants URL","A [[bith]] built like that could beat my [[asѕ]] all she wants URL",0.07347226142883301,0.9561263918876648,1,0,1,23,"Successful"
"@USER Cue the gun control [[crowd]].","@USER Cue the gun control [[cowd]].",0.07163935899734497,0.6822481155395508,0,1,0,14,"Successful"
"@USER She is a Republican [[hypocrite]]!","@USER She is a Republican [[hyporcite]]!",0.17122888565063477,0.9538466334342957,1,0,1,16,"Successful"
"@USER @USER Wow she is nuts!","@USER @USER Wow she is nuts!",0.7027713060379028,0.7027713060379028,1,1,0,1,"Skipped"
"@[[USER]] @USER Anything against a conservative must be [[believed]]. [[Liberals]] get a pass.","@[[U]] [[SER]] @USER Anything against a conservative must be [[Ьelieved]]. [[Liebrals]] get a pass.",0.06351637840270996,0.1546458601951599,0,0,0,19,"Failed"
"@[[USER]] If you are [[considering]] [[leaving]] the Republican party PLEASE DO. We don't need [[anymore]] pretend Republicans interfering with Trump's awesome [[agenda]]. [[Sounds]] like you need to just resign.","@[[UESR]] If you are [[conidering]] [[laving]] the Republican party PLEASE DO. We don't need [[any]] [[more]] pretend Republicans interfering with Trump's awesome [[age]] [[nda]]. [[Sonuds]] like you need to just resign.",0.17730337381362915,0.48746901750564575,0,0,0,77,"Failed"
"@USER @USER [[Not]] all of us Conservatives are that gullible.   Manny has some good points now and then... but when he starts spewing US propaganda .. it sickens me.  He asked for the term and I gave one... He'll have no rebuttal.  You watch.","@USER @USER [[Nоt]] all of us Conservatives are that gullible.   Manny has some good points now and then... but when he starts spewing US propaganda .. it sickens me.  He asked for the term and I gave one... He'll have no rebuttal.  You watch.",0.4671197533607483,0.5253493785858154,0,1,0,29,"Successful"
"@[[USER]] @USER @[[USER]] @USER @USER @USER @USER @USER [[Thank]] you. [[Good]] to [[see]] we are [[trying]] this [[approach]] in addition to [[others]]. [[Too]] [[often]] this issue is used as an excuse to tax. [[Please]] can you [[report]] [[updates]] when they [[become]] [[known]]? Thanks. 👍🏻","@[[USR]] @USER @[[UESR]] @USER @USER @USER @USER @USER [[Thaոk]] you. [[God]] to [[se]] we are [[tring]] this [[apрroach]] in addition to [[ohters]]. [[To]] [[ofteո]] this issue is used as an excuse to tax. [[Pelase]] can you [[repоrt]] [[upԁates]] when they [[bcome]] [[knowո]]? Thanks. 👍🏻",0.03265351057052612,0.10659372806549072,0,0,0,128,"Failed"
"@USER I believe he is winded! [[Some]] [[nights]] you just don't have it I guess","@USER I believe he is winded! [[Smoe]] [[nigհts]] you just don't have it I guess",0.08625876903533936,0.6730055809020996,0,1,0,22,"Successful"
"@USER @USER @USER Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING","@USER @USER @USER Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING",0.8362375497817993,0.8362375497817993,0,0,1,1,"Skipped"
"@[[USER]] @USER [[Like]] Antifa hiding their faces?","@[[U]] [[SER]] @USER [[Lie]] Antifa hiding their faces?",0.054293274879455566,0.0979546308517456,0,0,0,16,"Failed"
"@[[USER]] @USER @[[USER]] @USER Pressure from other [[liberals]] may make him change his [[mind]]. Their goal is the end [[result]]. They don’t care what it takes to get there.","@[[U]] [[SER]] @USER @[[USR]] @USER Pressure from other [[lib]] [[erals]] may make him change his [[mnid]]. Their goal is the end [[re]] [[sult]]. They don’t care what it takes to get there.",0.0436897873878479,0.17900919914245605,0,0,0,51,"Failed"
"[[7th]] and 8th grade football will be [[looking]] for [[parent]] volunteers to [[help]] assist with our concession [[stand]].  If you are interested you my email me at [[darell]].maddox@USER","[[7h]] and 8th grade football will be [[lоoking]] for [[par]] [[ent]] volunteers to [[hlep]] assist with our concession [[satnd]].  If you are interested you my email me at [[da]] [[rell]].maddox@USER",0.0356827974319458,0.05781972408294678,0,0,0,61,"Failed"
"Krav Maga Defcon [[Wuppertal]] @ Body [[Masters]] URL","Krav Maga Defcon [[Wupperal]] @ Body [[Maters]] URL",0.0798981785774231,0.28499966859817505,0,0,0,32,"Failed"
". . .If you [[actually]] d i d expose that, I'd be questioning you.""  She's [[shifting]] a [[little]], exhaling rather [[shakily]]. She is [[tempted]] to shush him.  (How cheeky). [[URL]]",". . .If you [[acutally]] d i d expose that, I'd be questioning you.""  She's [[shfiting]] a [[litlte]], exhaling rather [[shakiy]]. She is [[temtped]] to shush him.  (How cheeky). [[UL]]",0.10866135358810425,0.1948602795600891,0,0,0,75,"Failed"
"@USER @USER Mine go drafts too. @USER stop this [[crap]] I'm gathering proof your censoring conservatives","@USER @USER Mine go drafts too. @USER stop this [[ϲrap]] I'm gathering proof your censoring conservatives",0.32878613471984863,0.8048965334892273,1,0,1,21,"Successful"
"@USER Uh...ALL of their [[signatures]] are on the record"", genius.  🚂 #MAGA""","@USER Uh...ALL of their [[sigոatures]] are on the record"", genius.  🚂 #MAGA""",0.04969686269760132,0.05116152763366699,0,0,0,24,"Failed"
"@USER bitch i saw your [[whole]] [[ass]] tweet from wednesday you bitches [[always]] [[talking]] [[shit]] then back pedaling [[lmao]] just admit it","@USER bitch i saw your [[wհole]] [[asѕ]] tweet from wednesday you bitches [[alԝays]] [[tlaking]] [[shi𝚝]] then back pedaling [[lmɑo]] just admit it",0.07464802265167236,0.25083786249160767,1,1,1,52,"Failed"
"@USER And when they met he looked at her and said I'm in charge in you're my [[bitch]]. Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the hell out of there so she didn't get hurt.","@USER And when they met he looked at her and said I'm in charge in you're my [[bith]]. Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the hell out of there so she didn't get hurt.",0.11714398860931396,0.512853741645813,1,0,1,32,"Successful"
"@USER Fool!","@USER Fool!",0.8183521628379822,0.8183521628379822,0,0,1,1,"Skipped"
"&lt;[[treph]]&gt; I have my [[computer]] &lt;treph&gt; and &lt;treph&gt; no job. &lt;treph&gt; &gt; i &lt;treph&gt; You are [[carrying]]: &lt;treph&gt; a [[computer]] &lt;treph&gt; no job","&lt;[[t]] [[reph]]&gt; I have my [[c]] [[omputer]] &lt;treph&gt; and &lt;treph&gt; no job. &lt;treph&gt; &gt; i &lt;treph&gt; You are [[ca]] [[rrying]]: &lt;treph&gt; a [[copmuter]] &lt;treph&gt; no job",0.07363861799240112,0.12372082471847534,0,0,0,89,"Failed"
"‘[[She]]’s NOT in charge of the Senate!’ WATCH [[Megyn]] Kelly UNLOAD on Ford for demanding an FBI [[investigation]]""  [[URL]] #TCOT #MAGA #RedNationRising""","‘[[Se]]’s NOT in charge of the Senate!’ WATCH [[M]] [[egyn]] Kelly UNLOAD on Ford for demanding an FBI [[іnvestigation]]""  [[U]] [[RL]] #TCOT #MAGA #RedNationRising""",0.09598106145858765,0.1145891547203064,0,0,0,51,"Failed"
"@USER Poor B she is [[desperate]] for [[attention]] so she [[tries]] to [[take]] it off from [[MAC]] Miller and put it back on her by her sarcasm which totally [[flopped]]. B stick to grieving [[silently]] and allow the families who have [[lost]] their loved ones to grieve without you taking that [[away]] from them.","@USER Poor B she is [[despеrate]] for [[a𝚝tention]] so she [[tⲅies]] to [[tkae]] it off from [[M]] [[AC]] Miller and put it back on her by her sarcasm which totally [[flop]] [[ped]]. B stick to grieving [[silenlty]] and allow the families who have [[lot]] their loved ones to grieve without you taking that [[aw]] [[ay]] from them.",0.09618955850601196,0.4507659077644348,0,0,0,136,"Failed"
"@USER [[Remember]] [[Tina]]. You can always sleep when you are dead! URL","@USER [[Reember]] [[Tnia]]. You can always sleep when you are dead! URL",0.05306726694107056,0.12558311223983765,0,0,0,26,"Failed"
"1 Week [[watch]] Nike Stock Plummet.. the Liberals can't [[keep]] Nike [[afloat]].. #BoycottNike   [[Macy's]] still hasn't [[rebounded]] ! URL","1 Week [[wath]] Nike Stock Plummet.. the Liberals can't [[kep]] Nike [[a𝚏loat]].. #BoycottNike   [[Mac]] [[y's]] still hasn't [[reboսnded]] ! URL",0.052757084369659424,0.09361684322357178,0,0,0,71,"Failed"
"@USER Liberals are [[kind]] bad slow at this or they just [[stalling]].","@USER Liberals are [[knid]] bad slow at this or they just [[stlaling]].",0.18223685026168823,0.4123251438140869,0,0,0,29,"Failed"
"#[[Loomer]] Rachel Rollins a Dem running for DA in Boston. She [[plans]] to [[decriminalize]] what she calls petty crimes (e.g. [[breaking]] and [[entering]]) she is [[running]] in a [[crowded]] field &amp; is being [[hailed]] by the media as the [[best]] [[candidate]]. [[Thanks]] for doing what “conservatives” refuse to do! [[URL]]","#[[Loo]] [[mer]] Rachel Rollins a Dem running for DA in Boston. She [[pans]] to [[dеcriminalize]] what she calls petty crimes (e.g. [[breakiոg]] and [[entring]]) she is [[runing]] in a [[croԝded]] field &amp; is being [[haled]] by the media as the [[bеst]] [[candiadte]]. [[Thnaks]] for doing what “conservatives” refuse to do! [[U]] [[RL]]",0.1467307209968567,0.4889488220214844,0,0,0,193,"Failed"
"@USER you are holding my life hostage! I have tried [[everything]] you have asked to get the [[freeze]] removed and for weeks you have done nothing to make this happen. @USER and @USER [[made]] it [[easy]]. None of your antiquated systems work and customer service is non-existent.","@USER you are holding my life hostage! I have tried [[every]] [[thing]] you have asked to get the [[f]] [[reeze]] removed and for weeks you have done nothing to make this happen. @USER and @USER [[madе]] it [[esy]]. None of your antiquated systems work and customer service is non-existent.",0.19471877813339233,0.5738383531570435,0,1,0,89,"Successful"
"@USER @USER Haha true.  Back to your original point... if we all just [[fucking]] drive everything would be fine!","@USER @USER Haha true.  Back to your original point... if we all just [[fuking]] drive everything would be fine!",0.2672014832496643,0.7479599714279175,1,0,1,23,"Successful"
"@[[USER]] Where will #Antifa get their cloths now?","@[[US]] [[ER]] Where will #Antifa get their cloths now?",0.04352378845214844,0.04921269416809082,0,0,0,9,"Failed"
"@[[USER]] @USER Thoughts and [[prayers]] don't work. We need [[sensible]] gun control legislation.","@[[UESR]] @USER Thoughts and [[рrayers]] don't work. We need [[sensiЬle]] gun control legislation.",0.15397930145263672,0.2042796015739441,0,0,0,37,"Failed"
"@USER @USER @USER She’s confused after all she is only a poor struggling socialist","@USER @USER @USER She’s confused after all she is only a poor struggling socialist",0.5882149338722229,0.5882149338722229,0,0,1,1,"Skipped"
"@USER @USER @USER @USER She is weak and this is her excuse to use her [[vote]] pro Kavanaugh","@USER @USER @USER @USER She is weak and this is her excuse to use her [[ѵote]] pro Kavanaugh",0.4972524046897888,0.5459446310997009,0,1,0,19,"Successful"
"@USER 😂 a What? You are Better then a futanary [[Work]]! You are [[real]]!","@USER 😂 a What? You are Better then a futanary [[Wrok]]! You are [[rael]]!",0.06046450138092041,0.12664300203323364,0,0,0,30,"Failed"
"@USER @USER @USER Hate to [[say]] it, but you got your sides mixed up. How [[many]] people have been beaten up, killed, etc by [[far-right]] radicals"". On the other [[hand]], [[Antifa]], Black Lives Matter, etc?""","@USER @USER @USER Hate to [[s]] [[ay]] it, but you got your sides mixed up. How [[manу]] people have been beaten up, killed, etc by [[faⲅ-right]] radicals"". On the other [[h]] [[and]], [[Anti𝚏a]], Black Lives Matter, etc?""",0.36350786685943604,0.45353609323501587,0,0,0,81,"Failed"
"@USER He got his chance and blew it","@USER He got his chance and blew it",0.891693651676178,0.891693651676178,0,0,1,1,"Skipped"
"@USER Does this guy even read the Bible? [[URL]]","@USER Does this guy even read the Bible? [[U]] [[RL]]",0.07250428199768066,0.12721818685531616,0,0,0,9,"Failed"
"@USER You are doing copy paste of the tweets of south park twitter... [[There]] are [[something]] weird on here 🤔🤔🤔","@USER You are doing copy paste of the tweets of south park twitter... [[Tehre]] are [[soething]] weird on here 🤔🤔🤔",0.1257951855659485,0.6596487760543823,0,1,0,31,"Successful"
"@USER @USER @USER The title of the book pretty much sums up any conversation with Avram.  He is either a [[shill]] for the [[criminal]] @USER or really is mentally [[incapable]] of understanding facts that contradict his brainwashing. URL","@USER @USER @USER The title of the book pretty much sums up any conversation with Avram.  He is either a [[ѕhill]] for the [[ϲriminal]] @USER or really is mentally [[incɑpable]] of understanding facts that contradict his brainwashing. URL",0.2170182466506958,0.7439678907394409,1,0,1,56,"Successful"
"@USER @[[USER]] @USER [[Nasty]] a$$ [[Liberal]] sheep...you are [[prime]] example of sheeple with NO BRAIN.","@USER @[[US]] [[ER]] @USER [[Nas𝚝y]] a$$ [[Lib]] [[eral]] sheep...you are [[priｍe]] example of sheeple with NO BRAIN.",0.12205648422241211,0.7894563674926758,1,0,1,30,"Successful"
"Pretending you have dementia to own the libs #MAGA URL","Pretending you have dementia to own the libs #MAGA URL",0.9643750190734863,0.9643750190734863,0,0,1,1,"Skipped"
"@[[USER]] @USER lol [[Why]] [[would]] conservatives want to hide that?  It contradicts everything Ford has claimed. 🤷🏼‍♂️","@[[US]] [[ER]] @USER lol [[Whу]] [[wuold]] conservatives want to hide that?  It contradicts everything Ford has claimed. 🤷🏼‍♂️",0.05772775411605835,0.09410768747329712,0,0,0,59,"Failed"
"@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL","@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL",0.8895196914672852,0.8895196914672852,0,0,1,1,"Skipped"
"@[[USER]] @USER @USER i [[read]] [[ur]] bio and now i feel [[like]] [[u]] owe me at least $20 for putting me through that.","@[[U]] [[SER]] @USER @USER i [[reaԁ]] [[սr]] bio and now i feel [[li]] [[ke]] [[ս]] owe me at least $20 for putting me through that.",0.03842037916183472,0.05328369140625,0,0,0,34,"Failed"
"Confirm the MAN! THE LEFT WING ACTIVIST IS A [[LIAR]] WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans","Confirm the MAN! THE LEFT WING ACTIVIST IS A [[LAIR]] WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans",0.3914135694503784,0.6682519912719727,1,0,1,28,"Successful"
"@[[USER]] [[But]] gun control will [[keep]] the terrorists from shooting","@[[U]] [[SER]] [[B]] [[ut]] gun control will [[kep]] the terrorists from shooting",0.31107842922210693,0.46396636962890625,0,0,0,17,"Failed"
"@USER LOL!!!  Hysterical!!  Please add the fact that she looks like she is actually DEAD""""","@USER LOL!!!  Hysterical!!  Please add the fact that she looks like she is actually DEAD""""",0.5848469734191895,0.5848469734191895,1,1,0,1,"Skipped"
"@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on forging 🌍 trade deals &amp; say to the #EU #[[FuckEU]] 💪","@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on forging 🌍 trade deals &amp; say to the #EU #[[FuϲkEU]] 💪",0.33198684453964233,0.9334960579872131,1,0,1,36,"Successful"
"@[[USER]] Ok [[guys]] I [[think]] her claims are b.s. too but if you start threatening her you're no better than Antifa","@[[USR]] Ok [[gyus]] I [[thi]] [[nk]] her claims are b.s. too but if you start threatening her you're no better than Antifa",0.10335564613342285,0.1522495150566101,0,0,0,37,"Failed"
"@[[USER]] @USER @USER Immediately. [[Anyone]] gets out of line they will get a 1 on 1 talk by og ragey. [[Guaranteed]] [[everyone]] will [[behave]]. Reeee.","@[[U]] [[SER]] @USER @USER Immediately. [[A]] [[nyone]] gets out of line they will get a 1 on 1 talk by og ragey. [[Guarnteed]] [[evreyone]] will [[bеhave]]. Reeee.",0.07936769723892212,0.09952348470687866,0,0,0,87,"Failed"
"@USER @USER @USER You do scare Americans w/ ur fake dem platform. It’s mainly ur corrupt GOP ethics being ok w/ supporting pedofiles treason &amp; voter suppression &amp; the like. Dems actually want improved health care for all sensible gun control humane immigration policies &amp; to help all not just 1%ers","@USER @USER @USER You do scare Americans w/ ur fake dem platform. It’s mainly ur corrupt GOP ethics being ok w/ supporting pedofiles treason &amp; voter suppression &amp; the like. Dems actually want improved health care for all sensible gun control humane immigration policies &amp; to help all not just 1%ers",0.7052302956581116,0.7052302956581116,1,1,0,1,"Skipped"
"@[[USER]] @USER Wow this was the most civil gun [[control]] [[debate]]/arguement ive even seen on twitter","@[[US]] [[ER]] @USER Wow this was the most civil gun [[ϲontrol]] [[deЬate]]/arguement ive even seen on twitter",0.06315672397613525,0.08319061994552612,0,0,0,22,"Failed"
"@[[USER]] And the gun control [[people]] say what? And the No [[gun]] zone"" people, where are you? SMH""","@[[U]] [[SER]] And the gun control [[peoplе]] say what? And the No [[g]] [[un]] zone"" people, where are you? SMH""",0.16449856758117676,0.3169381618499756,0,0,0,31,"Failed"
"@[[USER]] [[Personally]] I prefer my anti-fascism in the form of a [[non-Newtonian]] [[fluid]]. Oobleck antifa!","@[[US]] [[ER]] [[Personlaly]] I prefer my anti-fascism in the form of a [[nоn-Newtonian]] [[flud]]. Oobleck antifa!",0.11474418640136719,0.20523416996002197,0,0,0,45,"Failed"
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[USER]] @USER @USER @USER @USER @USER @USER [[She]] is [[busy]] in appeasing minorities [[henceforth]]","@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[USR]] @USER @USER @USER @USER @USER @USER [[Se]] is [[b]] [[usy]] in appeasing minorities [[henϲeforth]]",0.077647864818573,0.10589516162872314,0,0,0,242,"Failed"
"@[[USER]] @[[USER]] @USER How could anyone want to vote for a Democrat who [[wants]] open borders and gun [[control]]","@[[UER]] @[[U]] [[SER]] @USER How could anyone want to vote for a Democrat who [[wnts]] open borders and gun [[con]] [[trol]]",0.3459641933441162,0.438693106174469,0,0,0,68,"Failed"
"[[This]] guy is a disgusting [[little]] [[perv]]. #MAGA URL","[[Tis]] guy is a disgusting [[lit𝚝le]] [[pеrv]]. #MAGA URL",0.09806615114212036,0.1877460479736328,1,1,1,24,"Failed"
"@[[USER]] @USER @USER @USER But here is an easy chance to [[prove]] me wrong. Show me [[one]] instance where [[increased]] gun control in this country caused a [[decrease]] in crime with guns.","@[[UER]] @USER @USER @USER But here is an easy chance to [[p]] [[rove]] me wrong. Show me [[oe]] instance where [[inceased]] gun control in this country caused a [[derease]] in crime with guns.",0.1310318112373352,0.2752154469490051,0,0,0,61,"Failed"
"@USER //HE IS A DETECTIVE SO I MEAN  I [[GUESS]] THEY [[COULD]] [[WORK]] [[TOGETHER]]","@USER //HE IS A DETECTIVE SO I MEAN  I [[GUSES]] THEY [[COLUD]] [[WROK]] [[TOGE]] [[THER]]",0.03172105550765991,0.07916420698165894,0,0,0,26,"Failed"
"@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis","@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis",0.8302826285362244,0.8302826285362244,1,1,0,1,"Skipped"
"@[[USER]] [[Was]] there any specific comment that brought up this [[point]] recently? And yes you are speakin da troof","@[[UESR]] [[W]] [[as]] there any specific comment that brought up this [[poit]] recently? And yes you are speakin da troof",0.02432805299758911,0.02882474660873413,0,0,0,21,"Failed"
"@USER That’s one way to look at it. The other is that the charge is [[bullshit]] for almost everyone.","@USER That’s one way to look at it. The other is that the charge is [[bullsհit]] for almost everyone.",0.16822195053100586,0.9523811340332031,1,0,1,22,"Successful"
"@USER @USER Gun control anyone? #[[DisarmHate]]","@USER @USER Gun control anyone? #[[Disarm]] [[Hate]]",0.2965700030326843,0.3679955005645752,0,0,0,41,"Failed"
"@[[USER]] [[Happy]] dance that Serena lost. She needed taken down a notch or two.","@[[US]] [[ER]] [[Hapy]] dance that Serena lost. She needed taken down a notch or two.",0.03549760580062866,0.04029059410095215,0,0,0,22,"Failed"
"@USER @USER so true for [[lucky]] she is [[appearing]] in lot of projects","@USER @USER so true for [[luckу]] she is [[aрpearing]] in lot of projects",0.021126866340637207,0.028385579586029053,0,0,0,41,"Failed"
"@[[USER]] [[2018-09-14]] [[23]]:56  [[Congratulations]]! You are on no blocklists that we can find by scraping [[publicly]] [[available]] [[blocktogether]] lists  Please check my follows for people incorrectly blocked - URL","@[[US]] [[ER]] [[208-09-14]] [[2Ʒ]]:56  [[Congrɑtulations]]! You are on no blocklists that we can find by scraping [[pulbicly]] [[avɑilable]] [[blocktogеther]] lists  Please check my follows for people incorrectly blocked - URL",0.04922628402709961,0.06612145900726318,0,0,0,106,"Failed"
"@USER @USER #MohammadHassanKhalid is a #traitor to the #USA &amp; to his fellow #Islamists He is [[unlikely]] to enjoy a long happy healthy life based on very poor decision making skills &amp; [[values]]","@USER @USER #MohammadHassanKhalid is a #traitor to the #USA &amp; to his fellow #Islamists He is [[unlikеly]] to enjoy a long happy healthy life based on very poor decision making skills &amp; [[vlaues]]",0.31194794178009033,0.505237877368927,0,1,0,47,"Successful"
