"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"@USER @USER @USER @USER Pressure from other liberals may make him change his mind. Their [[goal]] is the end [[result]]. They don’t care what it takes to get there.","@USER @USER @USER @USER Pressure from other liberals may make him change his mind. Their [[gaol]] is the end [[re]] [[sult]]. They don’t care what it takes to get there.",0.14215350151062012,0.6156203746795654,0,1,0,35,"Successful"
"@USER Poor B she is desperate for attention so she [[tries]] to take it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B stick to grieving silently and allow the families who have lost their loved ones to grieve [[without]] you [[taking]] that away from them.","@USER Poor B she is desperate for attention so she [[treis]] to take it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B stick to grieving silently and allow the families who have lost their loved ones to grieve [[witհout]] you [[takinɡ]] that away from them.",0.2377414107322693,0.5229614973068237,0,1,0,55,"Successful"
"Krav Maga Defcon [[Wuppertal]] @ Body Masters [[URL]]","Krav Maga Defcon [[Wuppetal]] @ Body Masters [[U]] [[RL]]",0.0953361988067627,0.16547000408172607,0,0,0,24,"Failed"
"@USER @[[USER]] @USER @[[USER]] She is weak and this is her excuse to use her [[vote]] [[pro]] Kavanaugh","@USER @[[USR]] @USER @[[U]] [[SER]] She is weak and this is her excuse to use her [[vоte]] [[po]] Kavanaugh",0.12601953744888306,0.39531630277633667,0,0,0,40,"Failed"
"@USER Fool!","@USER Fool!",0.20386981964111328,0.20386981964111328,1,1,1,3,"Failed"
"[[7th]] and 8th grade football will be [[looking]] for [[parent]] volunteers to [[help]] [[assist]] with our concession stand.  If you are interested you my email me at [[darell]].[[maddox@USER]]","[[7𝚝h]] and 8th grade football will be [[lookiոg]] for [[pɑrent]] volunteers to [[hlep]] [[as]] [[sist]] with our concession stand.  If you are interested you my email me at [[darelⅼ]].[[mɑddox@USER]]",0.056264638900756836,0.08004820346832275,0,0,0,89,"Failed"
"@USER He got his chance and blew it","@USER He got his chance and blew it",0.7055061459541321,0.7055061459541321,0,0,1,1,"Skipped"
"@[[USER]] Uh...[[ALL]] of their signatures are on the [[record]]"", genius.  🚂 #MAGA""","@[[UER]] Uh...[[A]] [[LL]] of their signatures are on the [[recorԁ]]"", genius.  🚂 #MAGA""",0.05276256799697876,0.0675656795501709,0,0,0,23,"Failed"
"‘She’s NOT in charge of the Senate!’ WATCH Megyn Kelly UNLOAD on Ford for demanding an FBI [[investigation]]""  URL #TCOT #MAGA #[[RedNationRising]]""","‘She’s NOT in charge of the Senate!’ WATCH Megyn Kelly UNLOAD on Ford for demanding an FBI [[iոvestigation]]""  URL #TCOT #MAGA #[[RedNationRisinɡ]]""",0.2550783157348633,0.5181370973587036,0,1,0,48,"Successful"
"@USER [[bitch]] i saw your whole ass [[tweet]] from [[wednesday]] you bitches always talking [[shit]] then back pedaling lmao just admit it","@USER [[bіtch]] i saw your whole ass [[tweеt]] from [[wednеsday]] you bitches always talking [[shіt]] then back pedaling lmao just admit it",0.15768486261367798,0.17273986339569092,1,1,1,44,"Failed"
"@[[USER]] [[Remember]] Tina. You can [[always]] sleep when you are dead! URL","@[[US]] [[ER]] [[Rеmember]] Tina. You can [[alwaуs]] sleep when you are dead! URL",0.07178241014480591,0.33145809173583984,0,0,0,34,"Failed"
"1 [[Week]] [[watch]] Nike Stock Plummet.. the Liberals can't keep Nike [[afloat]].. #[[BoycottNike]]   Macy's [[still]] hasn't [[rebounded]] ! [[URL]]","1 [[Wek]] [[wacth]] Nike Stock Plummet.. the Liberals can't keep Nike [[af]] [[loat]].. #[[BoycottNke]]   Macy's [[stіll]] hasn't [[rebоunded]] ! [[UL]]",0.1068047285079956,0.5109660029411316,0,1,0,73,"Successful"
"@USER you are holding my life hostage! I have tried everything you have [[asked]] to get the freeze removed and for weeks you have done nothing to make this happen. @USER and @USER [[made]] it [[easy]]. None of your antiquated systems work and customer service is [[non-existent]].","@USER you are holding my life hostage! I have tried everything you have [[a]] [[sked]] to get the freeze removed and for weeks you have done nothing to make this happen. @USER and @USER [[ma]] [[de]] it [[еasy]]. None of your antiquated systems work and customer service is [[nоn-existent]].",0.2544483542442322,0.5806840658187866,0,1,0,65,"Successful"
"@USER @USER @USER Hate to say it, but you got your sides mixed up. How many people have been beaten up, killed, etc by far-right radicals"". On the other hand, Antifa, Black Lives Matter, etc?""","@USER @USER @USER Hate to say it, but you got your sides mixed up. How many people have been beaten up, killed, etc by far-right radicals"". On the other hand, Antifa, Black Lives Matter, etc?""",0.5313206911087036,0.5313206911087036,1,1,0,1,"Skipped"
"@[[USER]] Where will #Antifa get their cloths now?","@[[U]] [[SER]] Where will #Antifa get their cloths now?",0.05656975507736206,0.07910382747650146,0,0,0,9,"Failed"
"@USER @USER Thoughts and prayers don't work. We need [[sensible]] gun [[control]] legislation.","@USER @USER Thoughts and prayers don't work. We need [[sensbile]] gun [[contrоl]] legislation.",0.22759991884231567,0.5140973329544067,0,1,0,33,"Successful"
"@[[USER]] Does this guy even read the Bible? URL","@[[U]] [[SER]] Does this guy even read the Bible? URL",0.0739787220954895,0.13103431463241577,0,0,0,16,"Failed"
"@[[USER]] 😂 a What? You are Better then a [[futanary]] Work! You are real!","@[[U]] [[SER]] 😂 a What? You are Better then a [[futaanry]] Work! You are real!",0.06334739923477173,0.12002992630004883,0,0,0,22,"Failed"
"@USER @USER @USER The title of the book pretty much sums up any conversation with Avram.  He is either a shill for the criminal @USER or really is mentally [[incapable]] of understanding facts that contradict his brainwashing. URL","@USER @USER @USER The title of the book pretty much sums up any conversation with Avram.  He is either a shill for the criminal @USER or really is mentally [[іncapable]] of understanding facts that contradict his brainwashing. URL",0.4164550304412842,0.5173396468162537,1,0,1,37,"Successful"
"@USER You are doing copy paste of the tweets of south park [[twitter]]... There are [[something]] weird on here 🤔🤔🤔","@USER You are doing copy paste of the tweets of south park [[titter]]... There are [[somеthing]] weird on here 🤔🤔🤔",0.07783544063568115,0.5573544502258301,0,1,0,38,"Successful"
"@USER it would [[mean]] so [[much]] of an amazing girl (@USER could have some advice from you. [[She]] is [[finally]] following her dream of being a photographer and would love some [[tips]]. [[Her]] photos are amazing already so I know she is [[gonna]] be an even more [[amazing]] later on😘","@USER it would [[meɑn]] so [[mu]] [[ch]] of an amazing girl (@USER could have some advice from you. [[S]] [[he]] is [[fin]] [[ally]] following her dream of being a photographer and would love some [[tipѕ]]. [[Hr]] photos are amazing already so I know she is [[gona]] be an even more [[ɑmazing]] later on😘",0.04858076572418213,0.07147765159606934,0,0,0,79,"Failed"
"@USER @USER @USER [[Nasty]] a$$ Liberal sheep...you are prime example of sheeple with NO [[BRAIN]].","@USER @USER @USER [[Nɑsty]] a$$ Liberal sheep...you are prime example of sheeple with NO [[BRIAN]].",0.18994396924972534,0.7643346786499023,1,0,1,22,"Successful"
"Pretending you have dementia to own the libs #MAGA URL","Pretending you have dementia to own the libs #MAGA URL",0.6023968458175659,0.6023968458175659,0,0,1,1,"Skipped"
"@USER @USER lol Why [[would]] [[conservatives]] [[want]] to hide that?  It contradicts everything Ford has claimed. 🤷🏼‍♂️","@USER @USER lol Why [[woud]] [[consеrvatives]] [[wat]] to hide that?  It contradicts everything Ford has claimed. 🤷🏼‍♂️",0.11894732713699341,0.23777121305465698,0,0,0,39,"Failed"
"@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL","@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL",0.8070517778396606,0.8070517778396606,0,0,1,1,"Skipped"
"@USER @USER @USER i read ur [[bio]] and now i [[feel]] like u owe me at least $20 for putting me through that.","@USER @USER @USER i read ur [[bіo]] and now i [[fe]] [[el]] like u owe me at least $20 for putting me through that.",0.07633543014526367,0.1335352659225464,0,0,0,23,"Failed"
"Confirm the MAN! THE LEFT WING ACTIVIST IS A [[LIAR]] WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans","Confirm the MAN! THE LEFT WING ACTIVIST IS A [[LAIR]] WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans",0.38902586698532104,0.778602123260498,1,0,1,28,"Successful"
"@USER But gun control will keep the terrorists from [[shooting]]","@USER But gun control will keep the terrorists from [[shootinɡ]]",0.44658899307250977,0.5382360219955444,0,1,0,19,"Successful"
"@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on forging 🌍 trade deals &amp; say to the #EU #[[FuckEU]] 💪","@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on forging 🌍 trade deals &amp; say to the #EU #[[FuϲkEU]] 💪",0.3740178942680359,0.9280819296836853,1,0,1,36,"Successful"
"@USER Ok guys I think her claims are b.s. too but if you start threatening her you're no better than Antifa","@USER Ok guys I think her claims are b.s. too but if you start threatening her you're no better than Antifa",0.5879973769187927,0.5879973769187927,1,1,0,1,"Skipped"
"@USER @[[USER]] @[[USER]] [[Immediately]]. Anyone gets out of line they will [[get]] a 1 on 1 talk by og ragey. Guaranteed everyone will behave. Reeee.","@USER @[[USR]] @[[US]] [[ER]] [[I]] [[mmediately]]. Anyone gets out of line they will [[gt]] a 1 on 1 talk by og ragey. Guaranteed everyone will behave. Reeee.",0.09967762231826782,0.2391076683998108,0,0,0,58,"Failed"
"@USER @USER @USER You do scare Americans w/ ur fake dem platform. It’s mainly ur corrupt GOP ethics being ok w/ supporting pedofiles treason &amp; voter suppression &amp; the like. Dems actually want improved health care for all sensible gun control humane immigration policies &amp; to help all not just 1%ers","@USER @USER @USER You do scare Americans w/ ur fake dem platform. It’s mainly ur corrupt GOP ethics being ok w/ supporting pedofiles treason &amp; voter suppression &amp; the like. Dems actually want improved health care for all sensible gun control humane immigration policies &amp; to help all not just 1%ers",0.7162893414497375,0.7162893414497375,1,1,0,1,"Skipped"
"@[[USER]] And the gun control [[people]] say what? And the No [[gun]] zone"" people, where are you? SMH""","@[[US]] [[ER]] And the gun control [[peoрle]] say what? And the No [[g]] [[un]] zone"" people, where are you? SMH""",0.11645197868347168,0.2974585294723511,0,0,0,30,"Failed"
"@USER @USER @USER How could anyone want to [[vote]] for a Democrat who wants open borders and gun [[control]]","@USER @USER @USER How could anyone want to [[voe]] for a Democrat who wants open borders and gun [[con]] [[trol]]",0.3272216320037842,0.5228517055511475,0,1,0,32,"Successful"
"@USER [[Personally]] I [[prefer]] my anti-fascism in the [[form]] of a non-Newtonian [[fluid]]. Oobleck antifa!","@USER [[Personallу]] I [[perfer]] my anti-fascism in the [[fоrm]] of a non-Newtonian [[fuid]]. Oobleck antifa!",0.14722639322280884,0.359782338142395,0,0,0,43,"Failed"
"@USER @USER @USER @USER But here is an easy chance to [[prove]] me wrong. Show me one instance where [[increased]] gun control in this country caused a decrease in crime with guns.","@USER @USER @USER @USER But here is an easy chance to [[pr]] [[ove]] me wrong. Show me one instance where [[iոcreased]] gun control in this country caused a decrease in crime with guns.",0.22262221574783325,0.5633715391159058,0,1,0,41,"Successful"
"@[[USER]] @USER @USER @USER @USER @USER @USER @USER @[[USER]] @USER @[[USER]] @[[USER]] @USER @USER @USER @[[USER]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[USER]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[USER]] @USER @USER @USER @USER @[[USER]] @USER @USER @USER @[[USER]] @USER @USER [[She]] is [[busy]] in [[appeasing]] minorities henceforth","@[[US]] [[ER]] @USER @USER @USER @USER @USER @USER @USER @[[UER]] @USER @[[UER]] @[[UER]] @USER @USER @USER @[[UESR]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[USR]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[UESR]] @USER @USER @USER @USER @[[UESR]] @USER @USER @USER @[[U]] [[SER]] @USER @USER [[Shе]] is [[bսsy]] in [[ɑppeasing]] minorities henceforth",0.06019526720046997,0.09245312213897705,0,0,0,223,"Failed"
"This [[guy]] is a [[disgusting]] little perv. #MAGA URL","This [[gy]] is a [[disgus𝚝ing]] little perv. #MAGA URL",0.16877740621566772,0.9438472986221313,1,0,1,25,"Successful"
"@[[USER]] //HE IS A DETECTIVE SO I MEAN  I GUESS [[THEY]] COULD WORK TOGETHER","@[[US]] [[ER]] //HE IS A DETECTIVE SO I MEAN  I GUESS [[TH]] [[EY]] COULD WORK TOGETHER",0.0575677752494812,0.06685101985931396,0,0,0,20,"Failed"
"@USER @[[USER]] Gun control [[anyone]]? #DisarmHate","@USER @[[U]] [[SER]] Gun control [[anуone]]? #DisarmHate",0.1422591209411621,0.19446682929992676,0,0,0,19,"Failed"
"@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis","@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis",0.7836841344833374,0.7836841344833374,1,1,0,1,"Skipped"
"@USER [[Was]] there any [[specific]] comment that brought up this point [[recently]]? And yes you are speakin da troof","@USER [[Wɑs]] there any [[spеcific]] comment that brought up this point [[rcently]]? And yes you are speakin da troof",0.059437572956085205,0.08156877756118774,0,0,0,38,"Failed"
"@USER That’s one way to look at it. The other is that the charge is [[bullshit]] for almost everyone.","@USER That’s one way to look at it. The other is that the charge is [[bullsհit]] for almost everyone.",0.2503194212913513,0.9105154871940613,1,0,1,21,"Successful"
"@USER [[2018-09-14]] 23:56  [[Congratulations]]! [[You]] are on no blocklists that we can find by scraping [[publicly]] available blocktogether lists  [[Please]] check my follows for [[people]] incorrectly blocked - URL","@USER [[201Ȣ-09-14]] 23:56  [[Congrɑtulations]]! [[Y]] [[ou]] are on no blocklists that we can find by scraping [[publilcy]] available blocktogether lists  [[Pleɑse]] check my follows for [[peоple]] incorrectly blocked - URL",0.06529176235198975,0.11586999893188477,0,0,0,82,"Failed"
"@USER Happy dance that [[Serena]] lost. She needed taken down a notch or two.","@USER Happy dance that [[Sereոa]] lost. She needed taken down a notch or two.",0.11803406476974487,0.2658733129501343,0,0,0,20,"Failed"
"@USER @USER so [[true]] for lucky she is [[appearing]] in lot of projects","@USER @USER so [[trսe]] for lucky she is [[ɑppearing]] in lot of projects",0.05194133520126343,0.06307780742645264,0,0,0,24,"Failed"
"@USER @USER #MohammadHassanKhalid is a #traitor to the #USA &amp; to his fellow #Islamists He is unlikely to enjoy a long happy healthy life based on very poor decision making skills &amp; values","@USER @USER #MohammadHassanKhalid is a #traitor to the #USA &amp; to his fellow #Islamists He is unlikely to enjoy a long happy healthy life based on very poor decision making skills &amp; values",0.7198023796081543,0.7198023796081543,1,1,0,1,"Skipped"
"@USER Corrupt period...😆😆😆👊🏽👊🏽last week u liberals were saying he won’t [[release]] bc he has something to hide 😆😆😆😆😆 o boy u pple those pple  that depend on an actor for info [[Wow]]! U [[pple]] scare me is it green today or is it [[yellow]] 😂⁉️","@USER Corrupt period...😆😆😆👊🏽👊🏽last week u liberals were saying he won’t [[rеlease]] bc he has something to hide 😆😆😆😆😆 o boy u pple those pple  that depend on an actor for info [[W]] [[ow]]! U [[ple]] scare me is it green today or is it [[yellоw]] 😂⁉️",0.24197131395339966,0.5088162422180176,0,1,0,57,"Successful"
"@USER Hate speech. #MAGA DRAIN THE SWAMP","@USER Hate speech. #MAGA DRAIN THE SWAMP",0.7589341998100281,0.7589341998100281,1,1,0,1,"Skipped"
