"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"if i have to tolerate ur loud [[ass]] maga merch dont say [[shit]] about my nike anything kiss my [[ass]]","if i have to tolerate ur loud [[asѕ]] maga merch dont say [[siht]] about my nike anything kiss my [[aѕs]]",0.11239045858383179,0.7674468755722046,1,0,1,31,"Successful"
"@USER @USER @[[USER]] @USER @[[USER]] @USER @USER @USER [[Thank]] you. [[Good]] to see we are trying this approach in addition to [[others]]. Too often this issue is used as an excuse to tax. [[Please]] can you [[report]] updates when they become [[known]]? [[Thanks]]. 👍🏻","@USER @USER @[[U]] [[SER]] @USER @[[USR]] @USER @USER @USER [[Thɑnk]] you. [[God]] to see we are trying this approach in addition to [[ohters]]. Too often this issue is used as an excuse to tax. [[Pease]] can you [[rpeort]] updates when they become [[knon]]? [[Tha]] [[nks]]. 👍🏻",0.044041335582733154,0.23299604654312134,0,0,0,119,"Failed"
"@USER @USER @USER @USER Oh boo you sound so [[ignorant]] with your words. We are on Top. All of America is on Top now. How about stop resisting and try to help make our nation the best for everyone not just liberals. Wake up and Walk Away.","@USER @USER @USER @USER Oh boo you sound so [[ignornat]] with your words. We are on Top. All of America is on Top now. How about stop resisting and try to help make our nation the best for everyone not just liberals. Wake up and Walk Away.",0.37750208377838135,0.8220084309577942,1,0,1,39,"Successful"
"@[[USER]] @USER Wow this was the most civil gun [[control]] debate/[[arguement]] ive even seen on twitter","@[[UER]] @USER Wow this was the most civil gun [[contr]] [[ol]] debate/[[argumeent]] ive even seen on twitter",0.14788013696670532,0.28854620456695557,0,0,0,56,"Failed"
"@USER @USER @USER Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING","@USER @USER @USER Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING",0.9142947196960449,0.9142947196960449,0,0,1,1,"Skipped"
"@[[USER]] And the [[gun]] [[control]] people say what? [[And]] the No gun zone"" people, where are you? SMH""","@[[UER]] And the [[ɡun]] [[contrоl]] people say what? [[A]] [[nd]] the No gun zone"" people, where are you? SMH""",0.10985511541366577,0.22977489233016968,0,0,0,33,"Failed"
"@[[USER]] @[[USER]] @USER @USER Pressure from other liberals may make him change his mind. Their [[goal]] is the end [[result]]. They don’t care what it takes to get there.","@[[U]] [[SER]] @[[UESR]] @USER @USER Pressure from other liberals may make him change his mind. Their [[gal]] is the end [[reslut]]. They don’t care what it takes to get there.",0.195220947265625,0.40302765369415283,0,0,0,50,"Failed"
"@USER @USER Not all of us Conservatives are that gullible.   Manny has some good points now and then... but when he starts spewing US propaganda .. it sickens me.  He asked for the term and I gave one... He'll have no rebuttal.  You watch.","@USER @USER Not all of us Conservatives are that gullible.   Manny has some good points now and then... but when he starts spewing US propaganda .. it sickens me.  He asked for the term and I gave one... He'll have no rebuttal.  You watch.",0.5848076939582825,0.5848076939582825,1,1,0,1,"Skipped"
"@USER @USER @USER @USER But here is an easy [[chance]] to prove me wrong. Show me one instance where increased [[gun]] control in this country caused a [[decrease]] in crime with guns.","@USER @USER @USER @USER But here is an easy [[chaոce]] to prove me wrong. Show me one instance where increased [[guո]] control in this country caused a [[decreɑse]] in crime with guns.",0.14905887842178345,0.5029562711715698,0,1,0,46,"Successful"
"@USER And when they met he looked at her and said I'm in charge in you're my [[bitch]]. Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the [[hell]] out of there so she didn't get hurt.","@USER And when they met he looked at her and said I'm in charge in you're my [[bitϲh]]. Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the [[he]] [[ll]] out of there so she didn't get hurt.",0.1310039758682251,0.8744290471076965,1,0,1,39,"Successful"
"@[[USER]] I believe he is winded! Some nights you just don't have it I [[guess]]","@[[UER]] I believe he is winded! Some nights you just don't have it I [[gսess]]",0.10521209239959717,0.21565884351730347,0,0,0,16,"Failed"
"&lt;[[treph]]&gt; I have my [[computer]] &lt;[[treph]]&gt; and &lt;[[treph]]&gt; no job. &lt;treph&gt; &gt; i &lt;treph&gt; [[You]] are [[carrying]]: &lt;[[treph]]&gt; a computer &lt;[[treph]]&gt; no job","&lt;[[terph]]&gt; I have my [[cоmputer]] &lt;[[tⲅeph]]&gt; and &lt;[[trеph]]&gt; no job. &lt;treph&gt; &gt; i &lt;treph&gt; [[Yoս]] are [[carrуing]]: &lt;[[terph]]&gt; a computer &lt;[[terph]]&gt; no job",0.09431248903274536,0.15281730890274048,0,0,0,135,"Failed"
"@[[USER]] @USER [[Like]] Antifa hiding their faces?","@[[US]] [[ER]] @USER [[Lie]] Antifa hiding their faces?",0.05758321285247803,0.17110151052474976,0,0,0,15,"Failed"
"@USER Fool!","@USER Fool!",0.20774060487747192,0.20774060487747192,1,1,1,3,"Failed"
"Krav Maga Defcon [[Wuppertal]] @ Body Masters [[URL]]","Krav Maga Defcon [[Wup]] [[pertal]] @ Body Masters [[UL]]",0.08909457921981812,0.18958711624145508,0,0,0,20,"Failed"
"‘She’s NOT in [[charge]] of the Senate!’ [[WATCH]] Megyn [[Kelly]] UNLOAD on Ford for demanding an FBI [[investigation]]""  [[URL]] #[[TCOT]] #MAGA #RedNationRising""","‘She’s NOT in [[charɡe]] of the Senate!’ [[WTACH]] Megyn [[Kely]] UNLOAD on Ford for demanding an FBI [[invеstigation]]""  [[UL]] #[[T]] [[COT]] #MAGA #RedNationRising""",0.16440165042877197,0.43283915519714355,0,0,0,59,"Failed"
"@USER @USER Mine go drafts too. @USER stop this [[crap]] I'm gathering proof your censoring conservatives","@USER @USER Mine go drafts too. @USER stop this [[ϲrap]] I'm gathering proof your censoring conservatives",0.1715470552444458,0.8769583702087402,1,0,1,21,"Successful"
"@USER Was there any specific comment that brought up this point [[recently]]? [[And]] [[yes]] you are [[speakin]] da troof","@USER Was there any specific comment that brought up this point [[recetnly]]? [[A]] [[nd]] [[уes]] you are [[spakin]] da troof",0.1489565372467041,0.40049856901168823,0,0,0,41,"Failed"
"@USER [[Remember]] Tina. You can always [[sleep]] when you are dead! URL","@USER [[Remembeⲅ]] Tina. You can always [[slеep]] when you are dead! URL",0.10264015197753906,0.2744068503379822,0,0,0,27,"Failed"
"7th and 8th grade football will be [[looking]] for [[parent]] volunteers to help [[assist]] with our concession stand.  If you are [[interested]] you my email me at darell.[[maddox@USER]]","7th and 8th grade football will be [[lоoking]] for [[pa]] [[rent]] volunteers to help [[assіst]] with our concession stand.  If you are [[iոterested]] you my email me at darell.[[maddоx@USER]]",0.05427408218383789,0.24011743068695068,0,0,0,66,"Failed"
"@USER Liberals are kind bad slow at this or they just stalling.","@USER Liberals are kind bad slow at this or they just stalling.",0.5348420143127441,0.5348420143127441,1,1,0,1,"Skipped"
"@USER @USER @USER Hate to say it, but you got your sides mixed up. How many people have been beaten up, killed, etc by far-right radicals"". On the other hand, Antifa, Black Lives Matter, etc?""","@USER @USER @USER Hate to say it, but you got your sides mixed up. How many people have been beaten up, killed, etc by far-right radicals"". On the other hand, Antifa, Black Lives Matter, etc?""",0.597865641117096,0.597865641117096,1,1,0,1,"Skipped"
". . .If you actually d i d expose that, I'd be questioning you.""  She's [[shifting]] a little, [[exhaling]] rather shakily. [[She]] is tempted to shush him.  (How cheeky). [[URL]]",". . .If you actually d i d expose that, I'd be questioning you.""  She's [[shiting]] a little, [[exհaling]] rather shakily. [[Sհe]] is tempted to shush him.  (How cheeky). [[UL]]",0.22493958473205566,0.8363995552062988,0,1,0,38,"Successful"
"@USER @USER Thoughts and prayers don't work. We [[need]] [[sensible]] gun [[control]] legislation.","@USER @USER Thoughts and prayers don't work. We [[neеd]] [[sensbile]] gun [[contrоl]] legislation.",0.21823972463607788,0.5031372904777527,0,1,0,38,"Successful"
"@USER Poor B she is [[desperate]] for attention so she [[tries]] to take it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B stick to [[grieving]] silently and allow the families who have lost their loved ones to grieve without you taking that away from them.","@USER Poor B she is [[desperɑte]] for attention so she [[t]] [[ries]] to take it off from MAC Miller and put it back on her by her sarcasm which totally flopped. B stick to [[grievinɡ]] silently and allow the families who have lost their loved ones to grieve without you taking that away from them.",0.36466044187545776,0.5204178094863892,0,1,0,59,"Successful"
"@USER @USER Haha true.  Back to your original point... if we all just [[fucking]] drive everything would be fine!","@USER @USER Haha true.  Back to your original point... if we all just [[fcking]] drive everything would be fine!",0.13316959142684937,0.9354578852653503,1,0,1,23,"Successful"
"@USER bitch i [[saw]] your whole [[ass]] tweet from wednesday you bitches always talking [[shit]] then back [[pedaling]] lmao just admit it","@USER bitch i [[sw]] your whole [[as]] tweet from wednesday you bitches always talking [[shi𝚝]] then back [[pеdaling]] lmao just admit it",0.10363149642944336,0.22405403852462769,1,1,1,34,"Failed"
"@[[USER]] 😂 a What? You are Better then a futanary [[Work]]! You are real!","@[[USR]] 😂 a What? You are Better then a futanary [[Wrok]]! You are real!",0.08019298315048218,0.4374185800552368,0,0,0,13,"Failed"
"1 [[Week]] [[watch]] Nike Stock Plummet.. the Liberals can't [[keep]] Nike afloat.. #BoycottNike   [[Macy's]] still hasn't rebounded ! [[URL]]","1 [[Wеek]] [[wach]] Nike Stock Plummet.. the Liberals can't [[kеep]] Nike afloat.. #BoycottNike   [[Mac]] [[y's]] still hasn't rebounded ! [[UL]]",0.11677581071853638,0.2687233090400696,0,0,0,43,"Failed"
"@USER [[Does]] this guy even [[read]] the Bible? URL","@USER [[Des]] this guy even [[raed]] the Bible? URL",0.1358901858329773,0.4104894995689392,0,0,0,26,"Failed"
"@USER you are holding my life hostage! I have tried [[everything]] you have [[asked]] to get the freeze removed and for weeks you have done nothing to make this happen. @USER and @USER made it [[easy]]. None of your antiquated [[systems]] work and customer [[service]] is non-existent.","@USER you are holding my life hostage! I have tried [[everуthing]] you have [[a]] [[sked]] to get the freeze removed and for weeks you have done nothing to make this happen. @USER and @USER made it [[еasy]]. None of your antiquated [[syste]] [[ms]] work and customer [[serv]] [[ice]] is non-existent.",0.14921915531158447,0.517784595489502,0,1,0,76,"Successful"
"@USER it would mean so much of an [[amazing]] girl (@USER could have some [[advice]] from you. She is finally [[following]] her dream of being a photographer and would love some tips. Her [[photos]] are amazing already so I know she is gonna be an even more [[amazing]] [[later]] on😘","@USER it would mean so much of an [[amazіng]] girl (@USER could have some [[adv]] [[ice]] from you. She is finally [[fоllowing]] her dream of being a photographer and would love some tips. Her [[phоtos]] are amazing already so I know she is gonna be an even more [[ɑmazing]] [[latr]] on😘",0.04872483015060425,0.13625729084014893,0,0,0,80,"Failed"
"@[[USER]] Where will #Antifa get their cloths now?","@[[U]] [[SER]] Where will #Antifa get their cloths now?",0.05092597007751465,0.08793991804122925,0,0,0,9,"Failed"
"@[[USER]] You are doing copy paste of the tweets of south park [[twitter]]... [[There]] are [[something]] weird on here 🤔🤔🤔","@[[USR]] You are doing copy paste of the tweets of south park [[t]] [[witter]]... [[Thee]] are [[so]] [[mething]] weird on here 🤔🤔🤔",0.0712364912033081,0.5148045420646667,0,1,0,44,"Successful"
"@[[USER]] @USER [[lol]] [[Why]] would conservatives want to hide that?  It contradicts [[everything]] Ford has claimed. 🤷🏼‍♂️","@[[US]] [[ER]] @USER [[l]] [[ol]] [[Wհy]] would conservatives want to hide that?  It contradicts [[eerything]] Ford has claimed. 🤷🏼‍♂️",0.12183290719985962,0.24808108806610107,0,0,0,39,"Failed"
"@USER @USER @USER She’s confused after all she is only a [[poor]] struggling socialist","@USER @USER @USER She’s confused after all she is only a [[рoor]] struggling socialist",0.49277085065841675,0.5447850227355957,1,0,1,15,"Successful"
"@USER @USER @USER [[Nasty]] a$$ Liberal sheep...you are prime example of sheeple with NO BRAIN.","@USER @USER @USER [[Nas𝚝y]] a$$ Liberal sheep...you are prime example of sheeple with NO BRAIN.",0.21545177698135376,0.517898678779602,1,0,1,19,"Successful"
"@USER @USER @USER @USER [[She]] is weak and this is her excuse to [[use]] her [[vote]] [[pro]] Kavanaugh","@USER @USER @USER @USER [[S]] [[he]] is weak and this is her excuse to [[usе]] her [[vоte]] [[po]] Kavanaugh",0.29237133264541626,0.4134247899055481,0,0,0,56,"Failed"
"Pretending you have dementia to own the libs #MAGA URL","Pretending you have dementia to own the libs #MAGA URL",0.7777073979377747,0.7777073979377747,0,0,1,1,"Skipped"
"@USER @USER @USER The title of the book pretty much sums up any conversation with Avram.  He is either a shill for the [[criminal]] @USER or really is mentally incapable of understanding facts that contradict his brainwashing. URL","@USER @USER @USER The title of the book pretty much sums up any conversation with Avram.  He is either a shill for the [[crіminal]] @USER or really is mentally incapable of understanding facts that contradict his brainwashing. URL",0.3263835310935974,0.5084091424942017,1,0,1,36,"Successful"
"@[[USER]] @[[USER]] @USER i read ur [[bio]] and now i feel like u owe me at least $20 for putting me through that.","@[[UER]] @[[US]] [[ER]] @USER i read ur [[biо]] and now i feel like u owe me at least $20 for putting me through that.",0.051363468170166016,0.060868799686431885,0,0,0,23,"Failed"
"@USER He got his chance and blew it","@USER He got his chance and blew it",0.864075779914856,0.864075779914856,0,0,1,1,"Skipped"
"@[[USER]] Happy dance that Serena lost. [[She]] [[needed]] taken down a notch or two.","@[[U]] [[SER]] Happy dance that Serena lost. [[Sհe]] [[ne]] [[eded]] taken down a notch or two.",0.09498953819274902,0.2464362382888794,0,0,0,26,"Failed"
"@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL","@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL",0.8093734383583069,0.8093734383583069,0,0,1,1,"Skipped"
"@USER @USER @USER @USER @USER @USER @[[USER]] @USER @USER @[[USER]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[USER]] @[[USER]] @USER @USER @USER @USER @USER @USER @USER @USER @[[USER]] @USER @USER @USER @USER @USER @USER @USER @[[USER]] @USER @USER [[She]] is [[busy]] in [[appeasing]] minorities henceforth","@USER @USER @USER @USER @USER @USER @[[UER]] @USER @USER @[[UER]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[UER]] @[[UESR]] @USER @USER @USER @USER @USER @USER @USER @USER @[[UER]] @USER @USER @USER @USER @USER @USER @USER @[[UER]] @USER @USER [[Se]] is [[busу]] in [[appeasinɡ]] minorities henceforth",0.07756239175796509,0.08047455549240112,0,0,0,255,"Failed"
"@USER @USER #MohammadHassanKhalid is a #traitor to the #USA &amp; to his fellow #Islamists He is unlikely to enjoy a long happy healthy life based on very poor decision making skills &amp; values","@USER @USER #MohammadHassanKhalid is a #traitor to the #USA &amp; to his fellow #Islamists He is unlikely to enjoy a long happy healthy life based on very poor decision making skills &amp; values",0.5003433227539062,0.5003433227539062,1,1,0,1,"Skipped"
"Confirm the MAN! THE LEFT WING ACTIVIST IS A [[LIAR]] WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans","Confirm the MAN! THE LEFT WING ACTIVIST IS A [[LAIR]] WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans",0.4657823443412781,0.7785263061523438,1,0,1,28,"Successful"
"@[[USER]] [[Ok]] guys I think her claims are b.s. too but if you start threatening her you're no better than Antifa","@[[U]] [[SER]] [[O𝒌]] guys I think her claims are b.s. too but if you start threatening her you're no better than Antifa",0.18859070539474487,0.2828977108001709,0,0,0,31,"Failed"
"@USER But gun control will keep the terrorists from [[shooting]]","@USER But gun control will keep the terrorists from [[shoоting]]",0.3516291379928589,0.5167891979217529,0,1,0,19,"Successful"
"@USER @[[USER]] @USER [[Immediately]]. Anyone gets out of line they will get a 1 on [[1]] talk by [[og]] ragey. [[Guaranteed]] everyone will behave. Reeee.","@USER @[[US]] [[ER]] @USER [[Imediately]]. Anyone gets out of line they will get a 1 on [[l]] talk by [[oɡ]] ragey. [[Guarnateed]] everyone will behave. Reeee.",0.08824771642684937,0.19128376245498657,0,0,0,51,"Failed"
"@[[USER]] Personally I prefer my anti-fascism in the form of a [[non-Newtonian]] [[fluid]]. Oobleck antifa!","@[[U]] [[SER]] Personally I prefer my anti-fascism in the form of a [[non-Newtоnian]] [[fuid]]. Oobleck antifa!",0.1851036548614502,0.46724528074264526,0,0,0,37,"Failed"
"@[[USER]] LOL!!!  Hysterical!!  [[Please]] add the fact that she looks like she is actually DEAD""""","@[[US]] [[ER]] LOL!!!  Hysterical!!  [[Plaese]] add the fact that she looks like she is actually DEAD""""",0.21486276388168335,0.2793959379196167,0,0,0,17,"Failed"
"@USER [[2018-09-14]] [[23]]:[[56]]  [[Congratulations]]! You are on no blocklists that we can [[find]] by scraping publicly available blocktogether lists  [[Please]] check my [[follows]] for people incorrectly blocked - [[URL]]","@USER [[20l8-09-14]] [[2Ʒ]]:[[5б]]  [[Conrgatulations]]! You are on no blocklists that we can [[fiոd]] by scraping publicly available blocktogether lists  [[Plea]] [[se]] check my [[fоllows]] for people incorrectly blocked - [[UL]]",0.05519157648086548,0.14721143245697021,0,0,0,77,"Failed"
"@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on forging 🌍 trade deals &amp; say to the #EU #[[FuckEU]] 💪","@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on forging 🌍 trade deals &amp; say to the #EU #[[FuϲkEU]] 💪",0.3646259903907776,0.946020245552063,1,0,1,36,"Successful"
"@USER @USER @USER You do scare Americans w/ ur fake dem platform. It’s mainly ur corrupt GOP ethics being ok w/ supporting pedofiles treason &amp; voter suppression &amp; the like. Dems actually want improved health care for all sensible gun control humane immigration policies &amp; to help all not just 1%ers","@USER @USER @USER You do scare Americans w/ ur fake dem platform. It’s mainly ur corrupt GOP ethics being ok w/ supporting pedofiles treason &amp; voter suppression &amp; the like. Dems actually want improved health care for all sensible gun control humane immigration policies &amp; to help all not just 1%ers",0.6715302467346191,0.6715302467346191,1,1,0,1,"Skipped"
"@USER @USER @USER How could anyone want to [[vote]] for a Democrat who wants open [[borders]] and gun control","@USER @USER @USER How could anyone want to [[vоte]] for a Democrat who wants open [[bоrders]] and gun control",0.2041940689086914,0.5030369758605957,0,1,0,32,"Successful"
"This guy is a [[disgusting]] little perv. #MAGA URL","This guy is a [[disguѕting]] little perv. #MAGA URL",0.11787974834442139,0.5723313093185425,1,0,1,21,"Successful"
"@[[USER]] //HE IS A DETECTIVE SO I MEAN  I GUESS THEY [[COULD]] WORK [[TOGETHER]]","@[[UESR]] //HE IS A DETECTIVE SO I MEAN  I GUESS THEY [[COUD]] WORK [[TOGEHTER]]",0.08654910326004028,0.17203551530838013,0,0,0,22,"Failed"
"@USER @USER Gun [[control]] anyone? #DisarmHate","@USER @USER Gun [[contr]] [[ol]] anyone? #DisarmHate",0.1396092176437378,0.2930411696434021,0,0,0,15,"Failed"
"@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis","@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis",0.8253684639930725,0.8253684639930725,1,1,0,1,"Skipped"
"@USER That’s one way to look at it. The other is that the charge is [[bullshit]] for almost everyone.","@USER That’s one way to look at it. The other is that the charge is [[bulshit]] for almost everyone.",0.19450634717941284,0.8914024829864502,1,0,1,22,"Successful"
"@USER @[[USER]] so true for [[lucky]] she is appearing in lot of projects","@USER @[[US]] [[ER]] so true for [[luky]] she is appearing in lot of projects",0.0462033748626709,0.10171890258789062,0,0,0,19,"Failed"
